pathway,contrast,pval,padj,NES,ES,size,database,leadingEdge
GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,Baseline_HRvLR,0.49696444058976585,0.8288594203475954,0.9696287903112976,0.2684029515468393,42,GO:BP,AKT2;MYO1C;PTPN11;GOT1;CSRP3;EPRS1;TRIM72;GSTP1
GOBP_CELLULAR_RESPONSE_TO_KETONE,Baseline_HRvLR,0.8561427280939476,0.9841198469487018,-0.7301699588695398,-0.23472023899131658,19,GO:BP,AQP1;PRKAA2;AIFM1;PRKAA1;FBP1;FECH;GNB1
GOBP_CELLULAR_RESPONSE_TO_LIGHT_STIMULUS,Baseline_HRvLR,0.6035598705501618,0.881748618579731,0.8985260981085009,0.32334977665471454,15,GO:BP,AKT2;CUL4B
GOBP_CELLULAR_RESPONSE_TO_METAL_ION,Baseline_HRvLR,0.7705567202422549,0.9558548540193017,-0.8201869707151392,-0.22456270337382772,36,GO:BP,CPNE3;MICU2;CALR;AQP1;NEK7;ENDOG;PRKAA2;PRKAA1;SNCA;CACYBP;IQGAP1;FBP1;RYR1
GOBP_CELLULAR_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN,Baseline_HRvLR,0.1582977207977208,0.5725404154522928,1.2664849763435926,0.40883478936727435,22,GO:BP,PTPN11;B2M;MAP2K3;PPBP;GSTP1;LTF;RHOA;CAPN2;VIM;AKT1;PRDX2;PLAA
GOBP_CELLULAR_RESPONSE_TO_NUTRIENT_LEVELS,Baseline_HRvLR,0.9819036018792413,0.9973316910656956,0.6092630579608163,0.17176064848709743,39,GO:BP,MYH13;HIGD1A;LARS1;PRKAG1;GLUL;AKR1C3;CAV1;PLIN2;CSNK1A1
GOBP_CELLULAR_RESPONSE_TO_OSMOTIC_STRESS,Baseline_HRvLR,0.546112115732369,0.8549416869840071,-0.9356830495342328,-0.31145688824738677,17,GO:BP,USP15;ATP1A1;LETM1;AQP1
GOBP_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS,Baseline_HRvLR,0.46266471449487556,0.8146748008134147,-0.994201796188218,-0.24877128017493869,54,GO:BP,LONP1;FXN;GPX1;MAPK9;HTRA2;CUL3;AQP1;PXN;ENDOG;PRKAA2;AIFM1;PRKAA1;SNCA
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS,Baseline_HRvLR,0.8476571697668943,0.9834652616001334,-0.7669060505052395,-0.2149009821762199,33,GO:BP,SDHD;ACAA2;AQP1;ENDOG;ENO1;AIFM1;PRKAA1;NDUFS2;STUB1;UBQLN1
GOBP_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS,Baseline_HRvLR,0.41365394316462084,0.7921094334115273,1.0234213432167099,0.2630665253457443,60,GO:BP,AKT2;MYO1C;PTPN11;PRKACA;GOT1;CSRP3;EPRS1;CFL1;TRIM72;GSTP1;AHCYL1;FBN1;CAV1;RAB10;ACTN2;SNX5;PRKAR1A;GNAS;GCLC;CTSD;AKT1;PTPN1;RAC1;RAB8A;SHOC2;NCL;CAMK2A
GOBP_CELLULAR_RESPONSE_TO_RADIATION,Baseline_HRvLR,0.4252136752136752,0.7985373440550647,1.0268982008173462,0.33149363590941955,22,GO:BP,AKT2;CUL4B;XRCC5;XRCC6
GOBP_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES,Baseline_HRvLR,0.9625618083352955,0.9951276376783877,-0.649708298219936,-0.18206004675999193,33,GO:BP,FXN;MAPK9;AQP1;PXN;ENDOG;AIFM1;PRKAA1
GOBP_CELLULAR_RESPONSE_TO_STARVATION,Baseline_HRvLR,0.829264039065225,0.9834652616001334,0.7728100744490358,0.22756819960373037,32,GO:BP,MYH13;HIGD1A;LARS1;PRKAG1;GLUL;AKR1C3;CAV1;PLIN2
GOBP_CELLULAR_RESPONSE_TO_STEROID_HORMONE_STIMULUS,Baseline_HRvLR,0.4020041948263808,0.785697639577854,-1.0268729931550002,-0.2791815589386596,37,GO:BP,PHB2;ATP1A1;FKBP4;CALR;MT-ND3;AQP1;UFL1;AIFM1
GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN,Baseline_HRvLR,0.9271523178807947,0.9891372033487856,0.6624387024055858,0.20930700548719428,24,GO:BP,AKT2;ERO1A
GOBP_CELLULAR_RESPONSE_TO_TOXIC_SUBSTANCE,Baseline_HRvLR,0.8654501216545012,0.9841198469487018,-0.7760248472989559,-0.19712945391009618,50,GO:BP,GPX1;TXNRD1;RDH11;GSTZ1;GPX4;ALDH1A1;MTARC2;NNT
GOBP_CELLULAR_RESPONSE_TO_TYPE_II_INTERFERON,Baseline_HRvLR,0.11626235399820306,0.5064884464136297,1.3362551117426162,0.44260984283567356,20,GO:BP,MYO1C;SYNCRIP;STXBP3;GSN;EPRS1;VAMP3;FLNB;VIM
GOBP_CELLULAR_RESPONSE_TO_UNFOLDED_PROTEIN,Baseline_HRvLR,0.5919137466307277,0.8746976619376582,0.9069379916696162,0.30040647061106246,20,GO:BP,AKT2;ERO1A
GOBP_CELLULAR_RESPONSE_TO_XENOBIOTIC_STIMULUS,Baseline_HRvLR,0.8364658352362551,0.9834652616001334,0.7505159878723934,0.229889273071572,27,GO:BP,AKR1C1;UCHL1;ABHD10;GSTP1;RAP1A;CMBL;CBR1;GSTO1
GOBP_CELLULAR_SENESCENCE,Baseline_HRvLR,0.130877034358047,0.5371648714521582,-1.3163787706205738,-0.43817747458019374,17,GO:BP,YBX1;MAPK9;NDUFS6;CALR;MIF
GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,Baseline_HRvLR,0.0037393162393162395,0.07353988603988605,1.7740680214049909,0.5726879824096351,22,GO:BP,LAMP1;CD81;STXBP3;S100A13;HLA-DRA;LGALS1;LGALS3;VAMP3;DYSF
GOBP_CELL_CELL_JUNCTION_ASSEMBLY,Baseline_HRvLR,0.21102729885057472,0.6447865483740501,1.2129548841492732,0.4133860123641034,18,GO:BP,MYO1C;ACTB;PRKACA;CAV1;RHOA
GOBP_CELL_CELL_JUNCTION_ORGANIZATION,Baseline_HRvLR,0.1575085018793628,0.5725404154522928,1.2613949239196036,0.3985558109808489,24,GO:BP,MYO1C;ACTB;PRKACA;PLEC;CAV1;RHOA;TLN1;ADD1;RAC1
GOBP_CELL_CHEMOTAXIS,Baseline_HRvLR,0.6536781408352262,0.8979031205118161,0.8752910143626463,0.26201130046856946,30,GO:BP,C1QBP;PLEC;PPBP;GSTP1;LGALS3;DDT;HSPB1;DNM1L;ANXA1;PPIB;RPL13A;RAC1;PARVA
GOBP_CELL_COMMUNICATION_INVOLVED_IN_CARDIAC_CONDUCTION,Baseline_HRvLR,0.7243797195253506,0.9290957272172975,0.8146117087873951,0.2931517678242355,15,GO:BP,PRKACA;CAV1;SCN1B;FLNA;CASQ2;ATP1A2;HRC
GOBP_CELL_CYCLE_G1_S_PHASE_TRANSITION,Baseline_HRvLR,0.02459160372387142,0.2161923977828799,1.553232989351166,0.47576814964991193,27,GO:BP,RPA2;CUL4B;ACTB;FHL1;PSME2;ATP2B4;EIF4EBP1;PPP2CA;CUL5;PSME1;ANXA1;PSME3;CUL4A;AKT1;CUL2;CUL1;CAMK2A
GOBP_CELL_GROWTH,Baseline_HRvLR,0.9314954051796157,0.9891372033487856,0.7233750137107082,0.18499381879656057,62,GO:BP,CPNE1;PDLIM5;PAFAH1B1;FHL1;CFL1;IST1;LAMTOR2;RAB21;MAPT;CLASP2;RTN4;TOMM70
GOBP_CELL_KILLING,Baseline_HRvLR,0.2619874913134121,0.6838100493459476,1.1477819689844957,0.34003576768171856,31,GO:BP,LAMP1;B2M;PPBP;HLA-DRA;HLA-C;LGALS3;PRDX1;TUBB4B;ARL8B;LTF;HLA-A;APOL1
GOBP_CELL_MATRIX_ADHESION,Baseline_HRvLR,0.6248259052924791,0.8939321151206135,0.8985616528304321,0.25911039011064174,35,GO:BP,ANXA2;CFL1;THY1;S100A10;CLASP2;POLDIP2;ACTN2;NID1;RHOA;DUSP3;SLK;ACTN1;TLN1;RAC1;ACTN3;FN1
GOBP_CELL_RECOGNITION,Baseline_HRvLR,0.49165162454873645,0.8243679104334054,-0.9687296666814847,-0.3031963252613487,21,GO:BP,VDAC2;TCP1;ALDOA;BSG;CD9;CCT8
GOBP_CELL_REDOX_HOMEOSTASIS,Baseline_HRvLR,0.8467432950191571,0.9834652616001334,-0.741774263825614,-0.23546215779506008,20,GO:BP,GPX1;TXNRD1;NNT
GOBP_CELL_SUBSTRATE_ADHESION,Baseline_HRvLR,0.25863821138211385,0.6815769111730114,1.1286287548688474,0.2962760851576847,54,GO:BP,ANXA2;FBLN1;ACTN4;HSD17B12;C1QBP;CFL1;THY1;P4HB;VAMP3;S100A10;CLASP2;POLDIP2;ACTN2;NID1;RHOA;DUSP3;FLNA;SLK;ACTN1;TLN1;LAMC1;PTPN1;RAC1;ACTN3;PARVA;FN1
GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION,Baseline_HRvLR,0.00393771254698407,0.07434401288705925,1.79098106010031,0.5658861434463127,24,GO:BP,MAPRE2;PLEC;CFL1;LAMTOR2;THY1;S100A10;CLASP2;POLDIP2;ACTN2;RHOA;DUSP3;SLK;ACTN1;TLN1;LAMC1;RAC1;ACTN3;FN1;TNS1
GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,Baseline_HRvLR,0.3330226054532743,0.7358876491279802,-1.0714539813359745,-0.29130203524133286,37,GO:BP,USP15;ZYX;STRAP;ITGB1;CAV2;PXN;PPM1A;LRG1;PRMT1;USP9X;STUB1
GOBP_CEREBRAL_CORTEX_DEVELOPMENT,Baseline_HRvLR,0.06166846458108594,0.36613226770154167,1.4551088797485685,0.5236454814895932,15,GO:BP,SYNE2;ATIC;PAFAH1B1;TUBB2A;RTN4;RHOA;GART;FLNA
GOBP_CHAPERONE_MEDIATED_PROTEIN_FOLDING,Baseline_HRvLR,0.8299982599617192,0.9834652616001334,0.7825345806806832,0.22060856190945566,39,GO:BP,VBP1;ERO1A;HSPA2;HSPB6;CHORDC1;HSPB1;PDIA4;FKBP2
GOBP_CHROMOSOME_LOCALIZATION,Baseline_HRvLR,0.5582264957264957,0.8652968997796585,0.9314919023049333,0.3006954703684083,22,GO:BP,CHMP2A;CHMP6;DCTN2;DYNC1H1
GOBP_CHROMOSOME_SEGREGATION,Baseline_HRvLR,0.2214867617107943,0.6544947860481841,1.1660252485783997,0.3108695882425999,50,GO:BP,CHMP2A;PPP1CC;MAPRE2;ACTB;CHMP6;DCTN2;DYNC1H1;DRG1;ARL8B;MAPRE1;CLASP2;POLDIP2;TTN;RHOA;ARL8A;SLC25A5;FLNA
GOBP_CILIUM_ORGANIZATION,Baseline_HRvLR,0.853544127866574,0.9841198469487018,0.7544882167848214,0.22352065717518094,31,GO:BP,SYNE2;GSN;EHD2;EHD1;DYNLL1;MAPRE1;DMD;FLNA;ARL3;AKT1;RO60;RAB8A;PARVA;RAB1A;ARF4;MAP4
GOBP_CIRCADIAN_RHYTHM,Baseline_HRvLR,0.9166082690960056,0.9891372033487856,0.6866883166994514,0.20700827676697742,29,GO:BP,PPP1CC;HEBP1;GNA11;HUWE1
GOBP_COGNITION,Baseline_HRvLR,0.08615884811890386,0.44935885427759803,-1.366233007007855,-0.3990889687083416,28,GO:BP,VDAC3;COMT;EPM2A;VDAC1;SLC1A4;ITGB1;ATAD1;PPP3CB;PGRMC1
GOBP_COPII_COATED_VESICLE_BUDDING,Baseline_HRvLR,0.7621621621621621,0.9491834842758325,-0.7804576476051034,-0.26801191675085745,15,GO:BP,VAPA;CUL3;SEC24C;VAPB;SAR1A
GOBP_CORTICAL_CYTOSKELETON_ORGANIZATION,Baseline_HRvLR,0.15581144296509536,0.5725404154522928,1.2853508079515896,0.45389252329066826,16,GO:BP,EPB41L2;PAFAH1B1;EZR;EHD2;PLEC
GOBP_CYTOCHROME_COMPLEX_ASSEMBLY,Baseline_HRvLR,0.0065256525652565255,0.09778120669209778,-1.7991507152441033,-0.6086174829882584,16,GO:BP,TIMM21;FXN;HCCS;COX19;LYRM7;COA3;COA6;SMIM20;TACO1
GOBP_CYTOKINESIS,Baseline_HRvLR,0.2832369942196532,0.6944839898482281,1.1227531289281203,0.32224979653306396,36,GO:BP,CHMP2A;CHMP6;MYH14;PLEC;CFL1;MYH9;IST1;ANXA11;ANK3;POLDIP2;RHOA
GOBP_CYTOKINETIC_PROCESS,Baseline_HRvLR,0.12189859762675297,0.5187208304343631,1.3357317532461688,0.4806856083445715,15,GO:BP,CHMP2A;CHMP6;PLEC;MYH9;IST1;ANXA11;RHOA
GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,Baseline_HRvLR,0.23268959020254357,0.6636222753812723,-1.1643799209792631,-0.3318354293448089,31,GO:BP,USP15;PHB2;TKFC;MAVS;NLRX1;UFD1;NEK7
GOBP_CYTOPLASMIC_TRANSLATION,Baseline_HRvLR,0.8690256139424346,0.9841198469487018,-0.8297658688868311,-0.18320437345089527,104,GO:BP,EIF3B;YBX1;ETF1;EIF3C;EIF3L;EIF3E;DENR;RPS26;EIF3I;RPL37A;RPL23;RPS4X;RPL22;RPL24;SARS1;RPL30;RPS14;RPL27A;RPS8;RPL5
GOBP_CYTOPLASMIC_TRANSLATIONAL_INITIATION,Baseline_HRvLR,0.45005662514156286,0.8134990851110653,-1.0002602745776035,-0.30219244674277485,24,GO:BP,EIF3B;EIF3C;EIF3L;EIF3E;DENR;EIF3I
GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS,Baseline_HRvLR,0.31917134831460675,0.7242734442523768,1.1021872495167773,0.3351002478715155,28,GO:BP,CHMP2A;CHMP6;MYH14;PLEC;CFL1;IST1;ANK3;POLDIP2;RHOA
GOBP_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT,Baseline_HRvLR,8.206953694980767e-5,0.0027669158171649447,2.0946571577419064,0.6083957442943457,34,GO:BP,MYO1C;PURA;LAMP1;SYNE2;FLOT2;UCHL1;DYNC1H1;PAFAH1B1;ACTN4;MAP2K1;DYNLL1;RAB21;FYCO1;ARL8B;SOD1;MAPT;HSPB1
GOBP_CYTOSOLIC_TRANSPORT,Baseline_HRvLR,0.18908005617977527,0.6213609180187175,1.2209076146540643,0.3711950437443071,28,GO:BP,VPS13C;LAMP1;YKT6;UBE2O;VAMP3;ARL8B;ARL1;LMAN1;SNX5
GOBP_DEFENSE_RESPONSE_TO_BACTERIUM,Baseline_HRvLR,0.994822353151223,0.9973316910656956,0.4899563459974411,0.15629273545713,23,GO:BP,B2M;PPBP;LTF;HLA-A;ROMO1
GOBP_DEFENSE_RESPONSE_TO_VIRUS,Baseline_HRvLR,0.6256025709694697,0.8939321151206135,0.8895383706214416,0.28375667827196493,23,GO:BP,PPM1B;C1QBP;PRKRA;AIMP1;RAB2B;TOMM70;DDX1;UBE2N;ABCF3;DDX17
GOBP_DENDRITE_DEVELOPMENT,Baseline_HRvLR,0.924825487739395,0.9891372033487856,0.6653973244901701,0.21024182455293397,24,GO:BP,PDLIM5;PAFAH1B1;CFL1;RAB21
GOBP_DEPHOSPHORYLATION,Baseline_HRvLR,0.5002684804009307,0.8298244332432366,0.9723240088199633,0.3072197109111642,24,GO:BP,PPP1CC;PTPN11;PPM1B;NT5C;CHP1;PPP2CA;DUSP3;PPP1CA;PPP5C;PTPN1
GOBP_DETOXIFICATION,Baseline_HRvLR,0.8507426345264183,0.9837432686451032,-0.7869057800365815,-0.20202149707389772,48,GO:BP,GPX1;TXNRD1;RDH11;GSTZ1;GPX4;ALDH1A1;MTARC2;NNT
GOBP_DEVELOPMENTAL_CELL_GROWTH,Baseline_HRvLR,0.28652381795643705,0.6944839898482281,1.128786509576866,0.34879220382164455,26,GO:BP,CPNE1;PDLIM5;PAFAH1B1;IST1;RAB21;MAPT;CLASP2;RTN4;TOMM70;ARIH2
GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS,Baseline_HRvLR,0.4632496885566827,0.8146748008134147,0.995476722951168,0.31129547104555416,25,GO:BP,CPNE1;PAFAH1B1;CFL1;IST1;RAB21;MAPT;CLASP2;RTN4
GOBP_DEVELOPMENTAL_MATURATION,Baseline_HRvLR,0.7372055958916238,0.9360033592628028,0.8220776535026563,0.25401993560784336,26,GO:BP,PRKACA;AKR1B1;LTF;RHOA;H3-3A;ATP6V1G1;YWHAZ;RAC1;ACTN3;ARCN1;PFN1;ATP6V1E1;DAG1;CD63;PPP2R1A
GOBP_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS,Baseline_HRvLR,0.36308024469233535,0.7650619441731352,1.0785277548083085,0.3808576468311519,16,GO:BP,HSD17B4;SOD1;AKR1C3;FLNA;H3-3A;PRDX4;IDH1;YBX3;RAC1
GOBP_DE_NOVO_PROTEIN_FOLDING,Baseline_HRvLR,0.6651673263763944,0.9060865167378301,0.858210637016961,0.30305764709582017,16,GO:BP,ERO1A;HSPA2;UGGT1
GOBP_DICARBOXYLIC_ACID_METABOLIC_PROCESS,Baseline_HRvLR,0.08315665488810366,0.43718947409215986,-1.3434111184339312,-0.3595237914391238,40,GO:BP,ALDH5A1;DLST;SHMT1;SDHB;ALDH4A1;ADHFE1;SDHA;KYAT3;L2HGDH;GOT2;ADSS2;FAHD1;SUCLG2
GOBP_DNA_BIOSYNTHETIC_PROCESS,Baseline_HRvLR,0.8785004516711834,0.9851839578196603,-0.7103011699440058,-0.2283332234363496,19,GO:BP,TCP1;CCT8;HSP90AB1;CCT5;HSP90AA1
GOBP_DNA_RECOMBINATION,Baseline_HRvLR,0.476123595505618,0.8197657444308544,0.9870626427281541,0.30009867777723986,28,GO:BP,RPA2;XRCC5;XRCC6;ACTB;C1QBP
GOBP_DNA_REPLICATION,Baseline_HRvLR,0.8217430368373765,0.9834652616001334,0.7524997013528698,0.24925163737284795,20,GO:BP,PURA;RPA2
GOBP_DOUBLE_STRAND_BREAK_REPAIR,Baseline_HRvLR,0.22401275013281388,0.6546998022457471,1.1926925575136842,0.36853901254792,26,GO:BP,OTUB1;RPA2;XRCC5;XRCC6;ACTB;C1QBP;DDX1;UBE2N;RPA3;UBE2V2;EYA3;PPP5C
GOBP_ELECTRON_TRANSPORT_CHAIN,Baseline_HRvLR,1.7859751157558118e-13,8.429802546367432e-11,-2.746678891952915,-0.6348760974548272,80,GO:BP,NDUFS4;NDUFV2;MT-ND1;SDHD;NDUFB9;MTCH2;COX6C;ISCU;COX5A;NDUFS7;NDUFA3;NDUFS5;NDUFA2;HCCS;NDUFA12;NDUFS8;NDUFS3;COX5B;COX6B1;NDUFA7;SDHB;UQCR10;NDUFB8;NDUFA11;UQCRC2;NDUFB10;NDUFV1;NDUFS6;ETFB;SDHA;UQCRB;NDUFS1;NDUFC2;MT-CO2;NDUFB3;NDUFB7;MT-ND3;COX4I1;UQCRC1;COA6;COX7A2;NDUFA10;NDUFA9;NDUFB5;NDUFB4;NDUFS2;COX7A1;SNCA
GOBP_EMBRYONIC_ORGAN_DEVELOPMENT,Baseline_HRvLR,0.5065588499550764,0.8298244332432366,0.9653397721045537,0.3197509824729637,20,GO:BP,MAP2K1;FBN1;PRKRA;SOD1;MTHFD1
GOBP_ENDOCYTIC_RECYCLING,Baseline_HRvLR,0.6783793474363571,0.9148430056856015,0.8482367311082454,0.29387704108331514,17,GO:BP,RAB11B;EHD2;EHD1;ARHGAP1;ACTN2;CCDC22
GOBP_ENDOPLASMIC_RETICULUM_ORGANIZATION,Baseline_HRvLR,0.1356720959369966,0.5501405810684161,1.28763489926057,0.4068467073954621,24,GO:BP,JAGN1;REEP5;CASQ1;ESYT2;ESYT1;SEC31A;LMAN1;RTN4;RAB10;RTN3;DNM1L;TMCO1
GOBP_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT,Baseline_HRvLR,0.40311541184800564,0.786241629720077,-1.0293048623369245,-0.2720285303496623,42,GO:BP,TMED5;LMAN2;USO1;RABGGTA;VAPA;CUL3;COPA;COPB2;SEC24C
GOBP_ENDOSOMAL_TRANSPORT,Baseline_HRvLR,0.0157824042981867,0.1816901177742469,1.5146544544328402,0.39170045216087734,58,GO:BP,CHMP2A;MAP2K2;RAB11B;CHMP6;YKT6;UBE2O;EZR;TOM1;EHD2;EHD1;MAP2K1;RAB21;EPS15L1;VAMP3;ARL8B;MSN;ARL1;LMAN1;ARHGAP1;RAB10;ACTN2;SNX5
GOBP_ENDOSOME_ORGANIZATION,Baseline_HRvLR,0.25763016157989227,0.6815769111730114,1.1621349898112046,0.38012081932614405,21,GO:BP,ATP6V1H;CHMP2A;CHMP6;TOM1;IST1
GOBP_ENDOSOME_TO_LYSOSOME_TRANSPORT,Baseline_HRvLR,0.6274721323265012,0.8947638865803884,0.8794464447411623,0.3164836414718126,15,GO:BP,CHMP2A;CHMP6;BIN1;ARL8B
GOBP_ENDOTHELIAL_CELL_MIGRATION,Baseline_HRvLR,0.8679409209383145,0.9841198469487018,0.7455916094902149,0.21778772294924367,33,GO:BP,MYH9;MAP2K3;GLUL;GPI;ATP2B4;PDCD6;HSPB1;CSNK2B;RHOA
GOBP_ENDOTHELIAL_CELL_PROLIFERATION,Baseline_HRvLR,0.9573894282632147,0.9951276376783877,0.588424805763707,0.21175459446567224,15,GO:BP,AIMP1;PDCD6;CAV1;AKT1;APOE;PDCL3;CDH13;STAT3
GOBP_ENDOTHELIUM_DEVELOPMENT,Baseline_HRvLR,0.4352814628899247,0.8047732340856426,1.0178449695465297,0.35263890015828564,17,GO:BP,COL18A1;EZR;MSN;RAP1A;CSNK2B;RHOA;RAP2B;ADD1;RAP1B
GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS,Baseline_HRvLR,7.195328997149725e-12,1.1320650955515568e-9,-2.263177030753205,-0.46372809505157436,174,GO:BP,MFN2;NDUFS4;STOML2;COMT;NDUFV2;MT-ND1;SDHD;NDUFB9;MTCH2;COX6C;ISCU;COX5A;NDUFS7;ATP5F1E;NDUFA3;SLC25A13;FXN;DLST;ACADVL;NDUFS5;NDUFA2;HCCS;NDUFA12;EPM2A;NDUFS8;NDUFS3;COX5B;COX6B1;NDUFA7;SDHB;UQCR10;NDUFB8;NDUFA11;STBD1;UQCRC2;PFKM;NDUFB10;NDUFV1;NDUFS6;ADHFE1;ETFB;SDHA;UQCRB;NDUFB11;NDUFS1;LYRM7;NDUFC2;MT-CO2;NDUFB3;NNT;NDUFB7;MT-ND3;COX4I1;UQCRC1;COA6;COX7A2;NDUFA10;NDUFA9;NDUFB5;SHMT2;ATP5MG;NDUFB4;NDUFS2;COX7A1;SNCA;SUCLG2;GHITM;GSK3B;MT-ATP6;NDUFA6;CISD1;NDUFB1;UQCRQ;ACADM
GOBP_ENERGY_RESERVE_METABOLIC_PROCESS,Baseline_HRvLR,0.42633773453787355,0.7985373440550647,1.0135030135577425,0.30025500014410617,31,GO:BP,AKT2;PPP1CC;PPP1R1A
GOBP_ENSHEATHMENT_OF_NEURONS,Baseline_HRvLR,0.0941951566951567,0.47806574150660175,1.3670504611627576,0.4412983949935813,22,GO:BP,AKT2;MAP2K2;PLEC;MAP2K1;SOD1;TYMP
GOBP_EPIDERMAL_CELL_DIFFERENTIATION,Baseline_HRvLR,0.04983865184653998,0.33367154144066485,1.4863475684968976,0.5149546222556907,17,GO:BP,PAFAH1B1;PLEC;MAP2K1;SOD1;AKR1C3;FLNB;NME2;ANXA1
GOBP_EPIDERMIS_DEVELOPMENT,Baseline_HRvLR,0.25040042712226374,0.6753657234383341,1.1613371927078329,0.36316168938129983,25,GO:BP,FLOT2;PAFAH1B1;PLEC;MAP2K1;SOD1;AKR1C3;FLNB;NME2;ANXA1;GNAS
GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,Baseline_HRvLR,0.9827275998560633,0.9973316910656956,0.5285691683621259,0.18665222916370647,16,GO:BP,HNRNPK;TRMT112
GOBP_EPITHELIAL_CELL_DEVELOPMENT,Baseline_HRvLR,0.06832515767344079,0.3909027202650188,1.4027128509229938,0.4228602162100758,29,GO:BP,COL18A1;HSD17B4;AKR1B1;TMOD1;EZR;PLEC;MSN;RAP1A;FLNB;FLNA;VIM;RAP2B;AKT1;ADD1;RAP1B;RAC1
GOBP_EPITHELIAL_TUBE_MORPHOGENESIS,Baseline_HRvLR,0.7213644524236984,0.927749377504048,0.8238007532613505,0.26945563126196825,21,GO:BP,PRKACA;CFL1;RALA;MTHFD1;CSNK2B;RHOA
GOBP_ERAD_PATHWAY,Baseline_HRvLR,0.8796046720575023,0.9851839578196603,0.705655181889815,0.23373525489838448,20,GO:BP,ECPAS;CANX;TMX1;CAV1;PSMC6;HSP90B1;USP14
GOBP_ERBB_SIGNALING_PATHWAY,Baseline_HRvLR,0.21311769991015275,0.6447865483740501,1.2084315521992586,0.40027064794466133,20,GO:BP,MAP2K2;PTPN11;CHMP6;MAP2K1;RALA;RTN4;CUL5;SNX5;DUSP3
GOBP_ERK1_AND_ERK2_CASCADE,Baseline_HRvLR,0.06337047353760446,0.36700446024232275,1.396734116507249,0.40276404036277264,35,GO:BP,NDRG2;MAP2K2;PTPN11;FBLN1;EZR;MAP2K1;GSTP1;SERPINF2;DDT;RAP1A;SIRT3
GOBP_ERYTHROCYTE_HOMEOSTASIS,Baseline_HRvLR,0.9334168605691785,0.9891372033487856,0.6565865135416841,0.2074579225121195,24,GO:BP,B2M;GLUL;GPI;MB;PRDX1;RPS17;SLC25A5
GOBP_ESTABLISHMENT_OF_CELL_POLARITY,Baseline_HRvLR,0.09325219258994094,0.4758382151616446,1.357792107213395,0.42901388310035843,24,GO:BP,FLOT2;GSN;PAFAH1B1;EZR;CFL1;MYH9;MSN;MYO18A;MAPRE1;RAB10;RHOA
GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION,Baseline_HRvLR,0.007131011608623549,0.10032414049630692,1.5681692227337076,0.38901002864054945,75,GO:BP,CHMP2A;MYO1C;RAB11B;LAMP1;SYNE2;STXBP3;S100A13;UCHL1;CHMP6;YKT6;DCTN2;DYNC1H1;PAFAH1B1;EZR;ACTN4;CFL1;MYH9;MAP2K1;FYCO1;VAMP3;MAPT;PDCD6;MAPRE1;CLASP2
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,Baseline_HRvLR,0.912297893189613,0.9891372033487856,-0.7460172684914819,-0.18900547788646713,51,GO:BP,MTCH2;TOMM40;MTX1;TIMM9;NSF;SAMM50;ATAD1;SRP9;SGTA;RAB7A;TIMM13;VAMP2
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRIAL_MEMBRANE,Baseline_HRvLR,0.024077407740774076,0.2144252161065163,-1.6335881471371447,-0.5526109057601478,16,GO:BP,MTCH2;TOMM40;MTX1;TIMM9;SAMM50
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE,Baseline_HRvLR,0.015051491946131503,0.17541491848331037,-1.4227877027222742,-0.3141379266184586,104,GO:BP,MFN2;HSPA4;PMPCB;MTCH2;TIMM21;PHB2;TOMM40;MTX1;TIMM9;EPM2A;SAMM50;TCP1;MAVS;NMT1;RUVBL2;HTRA2;IPO7;RPL23;SRP9;APOD;PPP3R1;SGTA;RAB7A;TIMM13;AIFM1;UBL5;PRKAA1;USP9X;VPS4A
