pathway,pathway_label,database,nes_x,nes_y,padj_x,padj_y,significance,set_size
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE,Establishment Of Protein Localization To O...,GO:BP,-0.915,-0.838,0.8542,0.9699,NS,104
GOBP_ACTION_POTENTIAL,Action Potential,GO:BP,0.834,-0.918,0.8836,0.855,NS,26
GOBP_NEURON_PROJECTION_EXTENSION,Neuron Projection Extension,GO:BP,0.719,1.03,0.9623,0.742,NS,19
GOBP_CELL_CELL_JUNCTION_ASSEMBLY,Cell Cell Junction Assembly,GO:BP,0.856,-0.89,0.861,0.8731,NS,18
GOBP_REGULATION_OF_CELL_JUNCTION_ASSEMBLY,Regulation Of Cell Junction Assembly,GO:BP,-0.787,0.954,0.9314,0.8288,NS,31
GOBP_SEQUESTERING_OF_CALCIUM_ION,Sequestering Of Calcium Ion,GO:BP,1.037,0.704,0.6481,0.9771,NS,34
GOBP_RESPONSE_TO_STARVATION,Response To Starvation,GO:BP,0.842,0.893,0.8906,0.8752,NS,40
GOBP_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS,Regulation Of Lipid Biosynthetic Process,GO:BP,0.755,-0.979,0.9616,0.7874,NS,30
GOBP_CELLULAR_RESPONSE_TO_XENOBIOTIC_STIMULUS,Cellular Response To Xenobiotic Stimulus,GO:BP,-0.724,-1.008,0.9692,0.7539,NS,27
GOBP_FERTILIZATION,Fertilization,GO:BP,0.663,1.068,0.9838,0.7291,NS,23
GOBP_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS,Cellular Response To Oxidative Stress,GO:BP,0.83,0.901,0.9124,0.8731,NS,54
GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,Cellular Response To Insulin Stimulus,GO:BP,0.809,-0.92,0.9245,0.8717,NS,43
GOBP_MUSCLE_SYSTEM_PROCESS,Muscle System Process,GO:BP,0.963,-0.766,0.7594,0.994,NS,132
GOBP_PROTEIN_HOMOOLIGOMERIZATION,Protein Homooligomerization,GO:BP,-0.967,0.761,0.7252,0.9601,NS,35
GOBP_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS,Regulation Of Small Molecule Metabolic Pro...,GO:BP,-0.869,-0.859,0.8906,0.9154,NS,70
GOBP_STRESS_FIBER_ASSEMBLY,Stress Fiber Assembly,GO:BP,0.703,1.023,0.97,0.7492,NS,21
GOBP_SYNAPSE_ASSEMBLY,Synapse Assembly,GO:BP,0.899,0.827,0.8012,0.8942,NS,15
GOBP_REGULATION_OF_KETONE_METABOLIC_PROCESS,Regulation Of Ketone Metabolic Process,GO:BP,-0.89,0.834,0.8283,0.8973,NS,25
GOBP_SISTER_CHROMATID_SEGREGATION,Sister Chromatid Segregation,GO:BP,1.032,0.692,0.6558,0.9771,NS,28
GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS,Multi Multicellular Organism Process,GO:BP,0.67,1.051,0.9838,0.738,NS,24
GOBP_EPIDERMIS_DEVELOPMENT,Epidermis Development,GO:BP,0.875,-0.837,0.8479,0.9011,NS,25
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY,Regulation Of Protein Localization To Cell...,GO:BP,0.852,-0.856,0.8818,0.9011,NS,35
GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS,Fatty Acid Biosynthetic Process,GO:BP,-1.134,0.567,0.4951,0.9966,NS,37
GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT,Regulation Of Calcium Ion Transmembrane Tr...,GO:BP,0.717,-0.976,0.9838,0.8033,NS,44
GOBP_ENDOTHELIUM_DEVELOPMENT,Endothelium Development,GO:BP,-0.845,0.845,0.8733,0.884,NS,17
GOBP_REGULATION_OF_PROTEIN_SECRETION,Regulation Of Protein Secretion,GO:BP,0.859,0.828,0.8818,0.9113,NS,40
GOBP_CELL_CELL_JUNCTION_ORGANIZATION,Cell Cell Junction Organization,GO:BP,0.838,-0.848,0.8817,0.8942,NS,24
GOBP_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS,Regulation Of Carbohydrate Metabolic Process,GO:BP,-0.86,-0.826,0.8817,0.9217,NS,41
GOBP_REGULATION_OF_PROTEIN_TARGETING,Regulation Of Protein Targeting,GO:BP,0.981,0.701,0.7189,0.9699,NS,21
GOBP_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION,Phosphatidylinositol 3 Kinase Protein Kina...,GO:BP,0.968,0.712,0.7291,0.9757,NS,33
GOBP_CYTOKINETIC_PROCESS,Cytokinetic Process,GO:BP,-0.986,0.692,0.7098,0.9699,NS,15
GOBP_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION,Regulation Of Actomyosin Structure Organiz...,GO:BP,-0.512,1.163,0.9979,0.6423,NS,16
GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT,Calcium Ion Transmembrane Transport,GO:BP,-0.751,-0.921,0.9838,0.8719,NS,61
GOBP_PROTEIN_METHYLATION,Protein Methylation,GO:BP,0.808,-0.864,0.8906,0.878,NS,15
GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS,Carbohydrate Derivative Catabolic Process,GO:BP,-0.863,-0.806,0.8905,0.9696,NS,61
GOBP_DEVELOPMENTAL_CELL_GROWTH,Developmental Cell Growth,GO:BP,0.921,0.746,0.7861,0.9599,NS,26
GOBP_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS,Glycoprotein Biosynthetic Process,GO:BP,-0.8,0.864,0.8967,0.8754,NS,16
GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT,Positive Regulation Of Nervous System Deve...,GO:BP,1.028,-0.634,0.657,0.9922,NS,26
GOBP_POSITIVE_REGULATION_OF_NEUROGENESIS,Positive Regulation Of Neurogenesis,GO:BP,1.028,-0.634,0.657,0.9922,NS,26
GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE,Positive Regulation Of Mitotic Cell Cycle,GO:BP,0.764,-0.89,0.9252,0.8731,NS,17
GOBP_METENCEPHALON_DEVELOPMENT,Metencephalon Development,GO:BP,0.735,-0.918,0.9579,0.8526,NS,18
GOBP_REGULATION_OF_HYDROLASE_ACTIVITY,Regulation Of Hydrolase Activity,GO:BP,0.906,-0.743,0.8187,0.9699,NS,31
GOBP_POSITIVE_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT,Positive Regulation Of Monoatomic Ion Tran...,GO:BP,-0.494,1.151,0.9993,0.638,NS,27
GOBP_REGULATION_OF_LIPID_LOCALIZATION,Regulation Of Lipid Localization,GO:BP,-0.743,-0.897,0.9615,0.8731,NS,25
GOBP_METHYLATION,Methylation,GO:BP,-0.85,-0.785,0.8817,0.9499,NS,30
GOBP_CELL_SUBSTRATE_ADHESION,Cell Substrate Adhesion,GO:BP,0.974,0.659,0.7253,0.9922,NS,55
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE,Positive Regulation Of Cell Cycle,GO:BP,0.91,0.72,0.8174,0.9712,NS,35
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,Establishment Of Protein Localization To P...,GO:BP,0.546,-1.081,0.9942,0.6994,NS,16
GOBP_SODIUM_ION_TRANSPORT,Sodium Ion Transport,GO:BP,0.976,0.645,0.7222,0.9829,NS,20
GOBP_CELL_MATRIX_ADHESION,Cell Matrix Adhesion,GO:BP,0.651,0.969,0.9901,0.8079,NS,36
GOBP_RHYTHMIC_PROCESS,Rhythmic Process,GO:BP,0.589,1.031,0.9942,0.742,NS,34
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,Positive Regulation Of Protein Localizatio...,GO:BP,0.82,0.796,0.8906,0.9154,NS,23
GOBP_POST_GOLGI_VESICLE_MEDIATED_TRANSPORT,Post Golgi Vesicle Mediated Transport,GO:BP,0.628,0.988,0.9876,0.7874,NS,19
GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,Regulation Of Reactive Oxygen Species Meta...,GO:BP,0.71,-0.904,0.9838,0.8731,NS,35
GOBP_CARBOHYDRATE_HOMEOSTASIS,Carbohydrate Homeostasis,GO:BP,-0.715,0.897,0.9838,0.8752,NS,42
GOBP_MITOTIC_SPINDLE_ORGANIZATION,Mitotic Spindle Organization,GO:BP,0.974,-0.637,0.7252,0.9922,NS,28
GOBP_ORGANELLE_FUSION,Organelle Fusion,GO:BP,-0.794,-0.813,0.9245,0.9238,NS,32
GOBP_CALCIUM_ION_TRANSMEMBRANE_IMPORT_INTO_CYTOSOL,Calcium Ion Transmembrane Import Into Cytosol,GO:BP,0.797,0.809,0.9305,0.9217,NS,38
GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE,Negative Regulation Of Inflammatory Response,GO:BP,0.573,1.03,0.9926,0.742,NS,15
GOBP_ANATOMICAL_STRUCTURE_MATURATION,Anatomical Structure Maturation,GO:BP,0.71,-0.891,0.9623,0.8719,NS,15
GOBP_TISSUE_HOMEOSTASIS,Tissue Homeostasis,GO:BP,-0.56,1.031,0.9942,0.742,NS,21
GOBP_CALCIUM_ION_HOMEOSTASIS,Calcium Ion Homeostasis,GO:BP,0.667,0.923,0.9926,0.867,NS,57
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS,Cellular Response To Oxygen Levels,GO:BP,0.744,0.838,0.9623,0.9011,NS,33
GOBP_HINDBRAIN_DEVELOPMENT,Hindbrain Development,GO:BP,0.707,-0.873,0.9692,0.878,NS,20
GOBP_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS,Regulation Of Glucose Metabolic Process,GO:BP,-0.839,-0.741,0.8817,0.9696,NS,24
GOBP_INSULIN_SECRETION,Insulin Secretion,GO:BP,-0.693,-0.884,0.9838,0.878,NS,31
GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION,Cell Substrate Junction Organization,GO:BP,0.668,0.907,0.9838,0.867,NS,24
GOBP_METAPHASE_CHROMOSOME_ALIGNMENT,Metaphase Chromosome Alignment,GO:BP,0.812,-0.761,0.8906,0.9543,NS,18
GOBP_MULTICELLULAR_ORGANISM_GROWTH,Multicellular Organism Growth,GO:BP,0.714,0.857,0.9636,0.878,NS,19
GOBP_REGULATION_OF_LIPID_TRANSPORT,Regulation Of Lipid Transport,GO:BP,-0.714,-0.857,0.9623,0.8874,NS,19
HALLMARK_MYOGENESIS,Myogenesis,Hallmark,0.964,0.606,0.7465,0.9954,NS,99
GOBP_NEGATIVE_REGULATION_OF_MONOATOMIC_ION_TRANSPORT,Negative Regulation Of Monoatomic Ion Tran...,GO:BP,1.044,-0.525,0.6471,0.9984,NS,23
GOBP_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT,Skeletal Muscle Organ Development,GO:BP,0.832,-0.714,0.9017,0.9888,NS,49
GOBP_VESICLE_BUDDING_FROM_MEMBRANE,Vesicle Budding From Membrane,GO:BP,0.901,-0.636,0.8172,0.9922,NS,26
GOBP_FOCAL_ADHESION_ASSEMBLY,Focal Adhesion Assembly,GO:BP,-0.667,0.864,0.9838,0.8752,NS,17
GOBP_REGULATION_OF_CELL_SUBSTRATE_ADHESION,Regulation Of Cell Substrate Adhesion,GO:BP,0.845,0.686,0.8905,0.9825,NS,37
GOBP_PROSTANOID_METABOLIC_PROCESS,Prostanoid Metabolic Process,GO:BP,0.72,-0.809,0.9623,0.9113,NS,17
GOBP_MUSCLE_ORGAN_DEVELOPMENT,Muscle Organ Development,GO:BP,1.006,0.521,0.6889,0.9996,NS,88
GOBP_REGULATION_OF_PHAGOCYTOSIS,Regulation Of Phagocytosis,GO:BP,0.785,-0.739,0.9017,0.9601,NS,16
GOBP_IMPORT_ACROSS_PLASMA_MEMBRANE,Import Across Plasma Membrane,GO:BP,-0.631,-0.891,0.9876,0.8731,NS,21
GOBP_PROTEIN_K48_LINKED_UBIQUITINATION,Protein K48 Linked Ubiquitination,GO:BP,0.73,0.788,0.9607,0.9154,NS,17
GOBP_COPII_COATED_VESICLE_BUDDING,Copii Coated Vesicle Budding,GO:BP,0.923,-0.592,0.7728,0.9922,NS,15
GOBP_POSITIVE_REGULATION_OF_HORMONE_SECRETION,Positive Regulation Of Hormone Secretion,GO:BP,-0.687,0.821,0.9797,0.9011,NS,20
GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH,Positive Regulation Of Developmental Growth,GO:BP,0.95,0.556,0.7375,0.995,NS,18
GOBP_TISSUE_REGENERATION,Tissue Regeneration,GO:BP,-0.718,0.788,0.9623,0.9154,NS,15
GOBP_DENDRITE_DEVELOPMENT,Dendrite Development,GO:BP,0.662,0.842,0.9838,0.8927,NS,24
GOBP_MACROMOLECULE_METHYLATION,Macromolecule Methylation,GO:BP,0.723,-0.781,0.9623,0.9326,NS,19
GOBP_PROTEIN_POLYUBIQUITINATION,Protein Polyubiquitination,GO:BP,-0.654,-0.844,0.9901,0.9014,NS,35
GOBP_BONE_DEVELOPMENT,Bone Development,GO:BP,-0.619,-0.878,0.9901,0.8752,NS,19
GOBP_ORGANELLE_MEMBRANE_FUSION,Organelle Membrane Fusion,GO:BP,0.733,-0.764,0.9623,0.9552,NS,23
GOBP_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS,Regulation Of Fatty Acid Metabolic Process,GO:BP,-0.491,1.004,0.9993,0.7687,NS,20
GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY,Positive Regulation Of Hydrolase Activity,GO:BP,0.65,-0.843,0.9838,0.8927,NS,17
GOBP_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY,Tumor Necrosis Factor Mediated Signaling P...,GO:BP,-0.85,0.642,0.8667,0.9825,NS,16
GOBP_CHROMOSOME_LOCALIZATION,Chromosome Localization,GO:BP,0.973,0.512,0.7252,0.9966,NS,22
GOBP_REGULATION_OF_INSULIN_SECRETION,Regulation Of Insulin Secretion,GO:BP,-0.64,-0.838,0.9901,0.9011,NS,27
GOBP_REGULATION_OF_CALCIUM_ION_TRANSPORT,Regulation Of Calcium Ion Transport,GO:BP,0.759,0.714,0.97,0.9821,NS,54
GOBP_REGULATION_OF_CATION_CHANNEL_ACTIVITY,Regulation Of Cation Channel Activity,GO:BP,0.571,0.899,0.9926,0.867,NS,15
GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM,Protein Localization To Endoplasmic Reticulum,GO:BP,0.617,-0.845,0.9876,0.8927,NS,17
GOBP_ENDOSOME_TO_LYSOSOME_TRANSPORT,Endosome To Lysosome Transport,GO:BP,0.814,0.625,0.8884,0.9829,NS,15
GOBP_VESICLE_LOCALIZATION,Vesicle Localization,GO:BP,0.679,0.753,0.9843,0.9647,NS,35
GOBP_UNSATURATED_FATTY_ACID_METABOLIC_PROCESS,Unsaturated Fatty Acid Metabolic Process,GO:BP,-0.721,0.708,0.9688,0.9712,NS,26
GOBP_REGULATION_OF_STEROID_METABOLIC_PROCESS,Regulation Of Steroid Metabolic Process,GO:BP,0.733,0.694,0.9607,0.9699,NS,19
GOBP_NEGATIVE_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT,Negative Regulation Of Monoatomic Ion Tran...,GO:BP,0.832,-0.593,0.8817,0.994,NS,19
GOBP_NEGATIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS,Negative Regulation Of Carbohydrate Metabo...,GO:BP,-0.638,0.777,0.9843,0.9201,NS,15
GOBP_PEPTIDE_METABOLIC_PROCESS,Peptide Metabolic Process,GO:BP,-0.343,1.063,1,0.7327,NS,17
GOBP_REGULATION_OF_MUSCLE_ADAPTATION,Regulation Of Muscle Adaptation,GO:BP,0.707,0.688,0.974,0.9772,NS,25
GOBP_HORMONE_METABOLIC_PROCESS,Hormone Metabolic Process,GO:BP,-0.811,0.57,0.9032,0.9966,NS,32
GOBP_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION,Regulation Of Autophagy Of Mitochondrion,GO:BP,-0.593,0.774,0.9913,0.9217,NS,16
GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT,Respiratory System Development,GO:BP,0.607,-0.753,0.9901,0.9567,NS,20
GOBP_NEGATIVE_REGULATION_OF_AUTOPHAGY,Negative Regulation Of Autophagy,GO:BP,0.574,0.783,0.994,0.9169,NS,19
GOBP_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION,Regulation Of Cell Substrate Junction Orga...,GO:BP,-0.646,0.704,0.9843,0.9699,NS,17
GOBP_RESPONSE_TO_TUMOR_NECROSIS_FACTOR,Response To Tumor Necrosis Factor,GO:BP,0.844,0.506,0.8817,0.9984,NS,27
GOBP_ICOSANOID_METABOLIC_PROCESS,Icosanoid Metabolic Process,GO:BP,0.415,0.92,1,0.8526,NS,24
GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION,Mitotic Sister Chromatid Segregation,GO:BP,0.889,0.434,0.8292,0.9996,NS,26
GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,Positive Regulation Of Cell Substrate Adhe...,GO:BP,0.801,-0.505,0.9103,0.9996,NS,28
GOBP_RAS_PROTEIN_SIGNAL_TRANSDUCTION,Ras Protein Signal Transduction,GO:BP,-0.51,-0.79,0.9981,0.9154,NS,15
HALLMARK_UV_RESPONSE_DN,UV Response Dn,Hallmark,-0.578,0.709,0.9873,0.9262,NS,15
GOBP_REGULATION_OF_TRANSPORTER_ACTIVITY,Regulation Of Transporter Activity,GO:BP,-0.666,0.617,0.9838,0.9922,NS,23
GOBP_FAT_CELL_DIFFERENTIATION,Fat Cell Differentiation,GO:BP,-0.572,0.695,0.9942,0.9757,NS,24
GOBP_SPROUTING_ANGIOGENESIS,Sprouting Angiogenesis,GO:BP,-0.665,-0.595,0.9838,0.9922,NS,15
GOBP_MITOPHAGY,Mitophagy,GO:BP,0.6,0.637,0.9926,0.9906,NS,25
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Epithelial Mesenchymal Transition,Hallmark,0.58,0.633,0.9873,0.9954,NS,40
GOBP_MITOTIC_NUCLEAR_DIVISION,Mitotic Nuclear Division,GO:BP,0.63,0.567,0.994,0.9966,NS,38
GOBP_MYOTUBE_CELL_DEVELOPMENT,Myotube Cell Development,GO:BP,-0.637,0.509,0.9843,0.9966,NS,16
GOBP_AUTOPHAGY_OF_MITOCHONDRION,Autophagy Of Mitochondrion,GO:BP,-0.592,0.515,0.994,0.9984,NS,30
GOBP_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION,Regulation Of Muscle Cell Differentiation,GO:BP,-0.486,-0.578,0.9986,0.994,NS,17
GOBP_DEFENSE_RESPONSE_TO_BACTERIUM,Defense Response To Bacterium,GO:BP,2.347,2.121,1.472e-4,0.008632,Sig Both,24
GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS,RNA Splicing Via Transesterification React...,GO:BP,2.341,2.072,2.507e-5,0.008632,Sig Both,42
HALLMARK_OXIDATIVE_PHOSPHORYLATION,OXPHOS,Hallmark,-2.702,-1.432,1.564e-15,0.03402,Sig Both,153
GOBP_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY,Positive Regulation Of DNA Binding Transcr...,GO:BP,1.922,2.18,0.01732,0.004148,Sig Both,17
GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE,Antimicrobial Humoral Response,GO:BP,2.098,1.967,0.004145,0.03543,Sig Both,15
GOBP_RNA_SPLICING,RNA Splicing,GO:BP,2.216,1.812,3.2e-5,0.04549,Sig Both,60
GOBP_LEUKOCYTE_CHEMOTAXIS,Leukocyte Chemotaxis,GO:BP,1.945,1.985,0.01188,0.03543,Sig Both,25
HALLMARK_E2F_TARGETS,E2F Targets,Hallmark,1.928,1.839,0.007054,0.01266,Sig Both,29
GOBP_HUMORAL_IMMUNE_RESPONSE,Humoral Immune Response,GO:BP,1.804,1.947,0.0445,0.04549,Sig Both,23
HALLMARK_MYC_TARGETS_V1,MYC Targets V1,Hallmark,2.109,1.58,1.169e-5,0.01738,Sig Both,122
GOBP_TRICARBOXYLIC_ACID_CYCLE,Tricarboxylic Acid Cycle,GO:BP,-2.454,-1.749,2.022e-5,0.08548,Sig HR only,25
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,Positive Regulation Of Protein Containing ...,GO:BP,2.43,1.64,9.336e-6,0.09181,Sig HR only,44
GOBP_VIRAL_GENOME_REPLICATION,Viral Genome Replication,GO:BP,2.31,1.725,2.121e-4,0.1089,Sig HR only,21
GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS,Energy Derivation By Oxidation Of Organic ...,GO:BP,-2.477,-1.531,3.335e-11,0.06636,Sig HR only,174
GOBP_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING,Telomere Maintenance Via Telomere Lengthening,GO:BP,2.087,1.875,0.004434,0.06636,Sig HR only,18
GOBP_CELLULAR_RESPIRATION,Cellular Respiration,GO:BP,-2.522,-1.398,1.029e-10,0.1241,Sig HR only,140
GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY,Positive Regulation Of Apoptotic Signaling...,GO:BP,2.206,1.632,0.001048,0.1548,Sig HR only,24
GOBP_CELL_CHEMOTAXIS,Cell Chemotaxis,GO:BP,1.984,1.836,0.00601,0.06636,Sig HR only,31
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,Regulation Of Protein Containing Complex A...,GO:BP,2.175,1.629,5.49e-5,0.08158,Sig HR only,85
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING,Regulation Of Telomere Maintenance Via Tel...,GO:BP,1.925,1.87,0.02022,0.06636,Sig HR only,16
GOBP_AEROBIC_RESPIRATION,Aerobic Respiration,GO:BP,-2.456,-1.322,2.815e-9,0.2173,Sig HR only,127
GOBP_POSITIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,Positive Regulation Of Intrinsic Apoptotic...,GO:BP,2.032,1.714,0.008438,0.1241,Sig HR only,15
GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,Generation Of Precursor Metabolites And En...,GO:BP,-2.385,-1.357,3.335e-11,0.1188,Sig HR only,223
GOBP_RNA_TEMPLATED_DNA_BIOSYNTHETIC_PROCESS,RNA Templated DNA Biosynthetic Process,GO:BP,1.966,1.757,0.01508,0.1028,Sig HR only,16
GOBP_DNA_BIOSYNTHETIC_PROCESS,DNA Biosynthetic Process,GO:BP,1.845,1.87,0.03412,0.07739,Sig HR only,19
GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS,Regulation Of Mrna Metabolic Process,GO:BP,2.026,1.685,0.002447,0.08202,Sig HR only,40
GOBP_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS,Negative Regulation Of Mrna Metabolic Process,GO:BP,1.8,1.877,0.04781,0.06636,Sig HR only,22
GOBP_TAXIS,Taxis,GO:BP,1.838,1.786,0.01571,0.06636,Sig HR only,40
GOBP_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME,Regulation Of Mrna Splicing Via Spliceosome,GO:BP,1.806,1.809,0.04554,0.08158,Sig HR only,17
GOBP_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION,Inner Mitochondrial Membrane Organization,GO:BP,-2.172,-1.435,0.001219,0.311,Sig HR only,26
GOBP_REGULATION_OF_MRNA_PROCESSING,Regulation Of Mrna Processing,GO:BP,1.789,1.806,0.04595,0.07739,Sig HR only,18
GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION,Regulation Of Chromosome Organization,GO:BP,1.852,1.723,0.02874,0.07739,Sig HR only,32
GOBP_TELOMERE_ORGANIZATION,Telomere Organization,GO:BP,1.764,1.791,0.04687,0.07739,Sig HR only,31
GOBP_GLUCAN_METABOLIC_PROCESS,Glucan Metabolic Process,GO:BP,-2.017,-1.526,0.00387,0.221,Sig HR only,30
GOBP_LEUKOCYTE_MIGRATION,Leukocyte Migration,GO:BP,1.757,1.785,0.0328,0.07739,Sig HR only,44
GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS,Branched Chain Amino Acid Metabolic Process,GO:BP,-1.899,-1.626,0.01551,0.1729,Sig HR only,21
GOBP_ENERGY_RESERVE_METABOLIC_PROCESS,Energy Reserve Metabolic Process,GO:BP,-2.002,-1.492,0.00601,0.2368,Sig HR only,31
GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,Regulation Of Pattern Recognition Receptor...,GO:BP,1.765,1.729,0.04289,0.07739,Sig HR only,34
GOBP_PROTON_TRANSMEMBRANE_TRANSPORT,Proton Transmembrane Transport,GO:BP,-2.452,-1.001,1.79e-7,0.7669,Sig HR only,86
GOBP_REGULATION_OF_RNA_SPLICING,Regulation Of RNA Splicing,GO:BP,1.821,1.611,0.03486,0.1597,Sig HR only,27
GOBP_REGULATION_OF_VIRAL_PROCESS,Regulation Of Viral Process,GO:BP,1.819,1.605,0.03621,0.1715,Sig HR only,23
GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE,Regulation Of Innate Immune Response,GO:BP,1.687,1.732,0.03272,0.06636,Sig HR only,67
GOBP_CYTOPLASMIC_TRANSLATION,Cytoplasmic Translation,GO:BP,2.453,0.953,1.611e-8,0.8417,Sig HR only,104
GOBP_VIRAL_PROCESS,Viral Process,GO:BP,2.048,1.353,2.121e-4,0.311,Sig HR only,80
GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS,Regulation Of DNA Metabolic Process,GO:BP,1.971,1.406,0.00266,0.2741,Sig HR only,56
GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,Proton Motive Force Driven ATP Synthesis,GO:BP,-2.191,-1.179,2.121e-4,0.5331,Sig HR only,59
GOBP_POLYSACCHARIDE_METABOLIC_PROCESS,Polysaccharide Metabolic Process,GO:BP,-1.959,-1.391,0.01113,0.3264,Sig HR only,32
GOBP_OXIDATIVE_PHOSPHORYLATION,OXPHOS,GO:BP,-2.084,-1.257,9.059e-5,0.3298,Sig HR only,101
GOBP_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS,Positive Regulation Of DNA Metabolic Process,GO:BP,1.831,1.489,0.016,0.2226,Sig HR only,38
GOBP_ACYL_COA_METABOLIC_PROCESS,Acyl Coa Metabolic Process,GO:BP,-2.278,-1.032,2.152e-4,0.737,Sig HR only,38
GOBP_FATTY_ACID_CATABOLIC_PROCESS,Fatty Acid Catabolic Process,GO:BP,-2.038,-1.228,0.00242,0.4974,Sig HR only,42
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,Unfolded Protein Response,Hallmark,2.056,-1.188,0.001182,0.4499,Sig HR only,34
GOBP_REGULATION_OF_PROTEIN_POLYMERIZATION,Regulation Of Protein Polymerization,GO:BP,1.767,1.463,0.02346,0.2452,Sig HR only,43
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY,Establishment Or Maintenance Of Cell Polarity,GO:BP,1.996,1.23,0.003406,0.5235,Sig HR only,42
GOBP_PROTEIN_POLYMERIZATION,Protein Polymerization,GO:BP,1.73,1.487,0.0319,0.1884,Sig HR only,56
