pathway,pathway_label,database,nes_x,nes_y,padj_x,padj_y,significance,set_size
GOBP_SODIUM_ION_TRANSPORT,Sodium Ion Transport,GO:BP,-0.667,-1.091,0.9985,0.8758,NS,20
GOBP_CELLULAR_RESPONSE_TO_CALCIUM_ION,Cellular Response To Calcium Ion,GO:BP,-0.658,-1.099,0.9985,0.8758,NS,18
GOBP_MONOSACCHARIDE_TRANSMEMBRANE_TRANSPORT,Monosaccharide Transmembrane Transport,GO:BP,-0.876,0.88,0.9338,0.9663,NS,16
GOBP_NADP_METABOLIC_PROCESS,Nadp Metabolic Process,GO:BP,0.833,0.923,0.952,0.96,NS,17
GOBP_VACUOLAR_TRANSPORT,Vacuolar Transport,GO:BP,-0.931,-0.825,0.8831,0.9895,NS,26
GOBP_CYTOKINESIS,Cytokinesis,GO:BP,-0.695,1.061,0.9985,0.8758,NS,36
GOBP_FAT_CELL_DIFFERENTIATION,Fat Cell Differentiation,GO:BP,-0.759,0.994,0.9985,0.9269,NS,24
GOBP_VESICLE_ORGANIZATION,Vesicle Organization,GO:BP,-0.855,-0.897,0.9804,0.982,NS,65
GOBP_CELLULAR_RESPONSE_TO_UNFOLDED_PROTEIN,Cellular Response To Unfolded Protein,GO:BP,-0.914,-0.836,0.8869,0.982,NS,20
GOBP_RIBOSOME_BIOGENESIS,Ribosome Biogenesis,GO:BP,0.805,-0.944,0.9985,0.96,NS,54
GOBP_ENDOTHELIUM_DEVELOPMENT,Endothelium Development,GO:BP,-0.913,0.835,0.8869,0.982,NS,17
GOBP_NEGATIVE_REGULATION_OF_AUTOPHAGY,Negative Regulation Of Autophagy,GO:BP,-0.953,-0.795,0.8773,0.9895,NS,19
GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION,Negative Regulation Of Cell Adhesion,GO:BP,-0.93,-0.816,0.8831,0.9895,NS,27
GOBP_ORGANELLE_MEMBRANE_FUSION,Organelle Membrane Fusion,GO:BP,-0.685,-1.06,0.9985,0.8863,NS,23
GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,Regulation Of Signal Transduction By p53 C...,GO:BP,1.04,-0.704,0.7843,0.9998,NS,19
GOBP_DEFENSE_RESPONSE_TO_VIRUS,Defense Response To Virus,GO:BP,-0.7,1.041,0.9985,0.8863,NS,23
GOBP_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS,Negative Regulation Of Neuron Apoptotic Pr...,GO:BP,-0.815,-0.925,0.9702,0.96,NS,19
GOBP_REGULATION_OF_BODY_FLUID_LEVELS,Regulation Of Body Fluid Levels,GO:BP,-0.994,0.745,0.8375,0.9998,NS,52
GOBP_REGULATION_OF_CELL_SHAPE,Regulation Of Cell Shape,GO:BP,-0.785,0.954,0.9938,0.9566,NS,20
GOBP_PLASMA_MEMBRANE_ORGANIZATION,Plasma Membrane Organization,GO:BP,0.807,0.931,0.9985,0.9612,NS,41
GOBP_REGULATION_OF_HORMONE_SECRETION,Regulation Of Hormone Secretion,GO:BP,-0.866,-0.871,0.9513,0.982,NS,33
GOBP_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS,Glycoprotein Biosynthetic Process,GO:BP,-0.852,0.884,0.9478,0.9663,NS,15
GOBP_T_CELL_MEDIATED_IMMUNITY,T Cell Mediated Immunity,GO:BP,-0.734,1.002,0.9985,0.9117,NS,17
GOBP_POSITIVE_REGULATION_OF_ENDOCYTOSIS,Positive Regulation Of Endocytosis,GO:BP,0.823,0.912,0.9705,0.9663,NS,25
GOBP_DENDRITE_DEVELOPMENT,Dendrite Development,GO:BP,0.976,-0.748,0.852,0.9998,NS,24
GOBP_NUCLEIC_ACID_CATABOLIC_PROCESS,Nucleic Acid Catabolic Process,GO:BP,-0.874,-0.848,0.952,0.9895,NS,46
HALLMARK_UV_RESPONSE_UP,UV Response Up,Hallmark,0.825,-0.896,0.8403,0.9554,NS,37
GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY,Regulation Of Leukocyte Mediated Immunity,GO:BP,-0.951,0.769,0.8773,0.9996,NS,23
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OXIDATIVE_STRESS,Intrinsic Apoptotic Signaling Pathway In R...,GO:BP,0.683,1.036,0.9985,0.8863,NS,20
GOBP_CARBOHYDRATE_TRANSPORT,Carbohydrate Transport,GO:BP,-0.878,0.84,0.9315,0.982,NS,17
GOBP_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS,Positive Regulation Of Cold Induced Thermo...,GO:BP,0.918,-0.798,0.8831,0.9895,NS,15
GOBP_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY,Regulation Of Canonical Wnt Signaling Pathway,GO:BP,-0.861,0.853,0.9455,0.982,NS,22
GOBP_RESPONSE_TO_TEMPERATURE_STIMULUS,Response To Temperature Stimulus,GO:BP,-0.981,0.726,0.8497,0.9998,NS,42
GOBP_PRIMARY_ALCOHOL_METABOLIC_PROCESS,Primary Alcohol Metabolic Process,GO:BP,0.653,-1.049,0.9985,0.8863,NS,22
GOBP_CELL_CHEMOTAXIS,Cell Chemotaxis,GO:BP,0.653,1.048,0.9985,0.8863,NS,30
GOBP_NEURON_APOPTOTIC_PROCESS,Neuron Apoptotic Process,GO:BP,-0.892,0.807,0.9346,0.9975,NS,34
GOBP_TRANSLATIONAL_ELONGATION,Translational Elongation,GO:BP,0.955,0.743,0.8773,0.9998,NS,22
GOBP_NEUTROPHIL_MIGRATION,Neutrophil Migration,GO:BP,-0.692,1.005,0.9985,0.9093,NS,15
GOBP_NEGATIVE_REGULATION_OF_TOR_SIGNALING,Negative Regulation Of Tor Signaling,GO:BP,-1.04,-0.656,0.7843,0.9998,NS,18
GOBP_POSITIVE_REGULATION_OF_HORMONE_SECRETION,Positive Regulation Of Hormone Secretion,GO:BP,-0.943,0.749,0.8802,0.9996,NS,20
GOBP_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING,Telomere Maintenance Via Telomere Lengthening,GO:BP,0.752,0.94,0.9985,0.9566,NS,18
GOBP_MULTICELLULAR_ORGANISM_GROWTH,Multicellular Organism Growth,GO:BP,0.742,-0.948,0.9985,0.9566,NS,19
GOBP_REGULATION_OF_CELL_DIVISION,Regulation Of Cell Division,GO:BP,0.627,1.063,0.9985,0.8863,NS,16
GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION,Regulation Of Translational Initiation,GO:BP,0.567,1.123,0.9985,0.8495,NS,27
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Epithelial Mesenchymal Transition,Hallmark,-1.179,0.511,0.573,0.9971,NS,40
GOBP_CELLULAR_COMPONENT_DISASSEMBLY,Cellular Component Disassembly,GO:BP,-0.975,-0.712,0.8698,0.9998,NS,83
GOBP_CANONICAL_WNT_SIGNALING_PATHWAY,Canonical Wnt Signaling Pathway,GO:BP,0.828,0.853,0.9668,0.982,NS,24
GOBP_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS,Cellular Response To Oxidative Stress,GO:BP,0.803,0.877,0.9985,0.982,NS,54
GOBP_POSITIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS,Positive Regulation Of Carbohydrate Metabo...,GO:BP,-0.829,0.85,0.9622,0.982,NS,17
GOBP_CIRCADIAN_RHYTHM,Circadian Rhythm,GO:BP,-0.647,1.031,0.9985,0.8863,NS,28
GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT,Negative Regulation Of Transmembrane Trans...,GO:BP,-0.867,0.811,0.9478,0.9895,NS,26
GOBP_POSITIVE_REGULATION_OF_PEPTIDE_SECRETION,Positive Regulation Of Peptide Secretion,GO:BP,-0.942,0.733,0.8802,0.9998,NS,20
GOBP_POSITIVE_REGULATION_OF_TRANSLATION,Positive Regulation Of Translation,GO:BP,0.765,0.904,0.9985,0.9663,NS,32
GOBP_GLIAL_CELL_DEVELOPMENT,Glial Cell Development,GO:BP,-0.932,0.734,0.8831,0.9998,NS,23
GOBP_STRESS_FIBER_ASSEMBLY,Stress Fiber Assembly,GO:BP,0.734,0.926,0.9985,0.96,NS,21
HALLMARK_HYPOXIA,Hypoxia,Hallmark,-0.767,-0.893,0.9007,0.9554,NS,51
GOBP_REGULATION_OF_PROTEIN_STABILITY,Regulation Of Protein Stability,GO:BP,-0.697,0.962,0.9985,0.9566,NS,81
GOBP_VIRAL_PROCESS,Viral Process,GO:BP,-0.736,-0.919,0.9985,0.9663,NS,80
GOBP_WNT_SIGNALING_PATHWAY,Wnt Signaling Pathway,GO:BP,0.724,0.927,0.9985,0.9617,NS,41
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION,Positive Regulation Of Leukocyte Cell Cell...,GO:BP,-0.788,0.861,0.9985,0.982,NS,28
GOBP_CARBOHYDRATE_HOMEOSTASIS,Carbohydrate Homeostasis,GO:BP,0.715,-0.93,0.9985,0.96,NS,41
GOBP_REGULATION_OF_RESPONSE_TO_WOUNDING,Regulation Of Response To Wounding,GO:BP,-1.102,0.539,0.742,0.9998,NS,23
GOBP_SENSORY_SYSTEM_DEVELOPMENT,Sensory System Development,GO:BP,0.567,-1.069,0.9985,0.8758,NS,25
GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE,Vesicle Mediated Transport In Synapse,GO:BP,-0.532,1.103,0.9985,0.86240000000000006,NS,41
GOBP_REGULATION_OF_VIRAL_PROCESS,Regulation Of Viral Process,GO:BP,0.862,0.772,0.9478,0.9996,NS,23
GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,Signal Transduction By p53 Class Mediator,GO:BP,0.948,-0.686,0.8802,0.9998,NS,26
GOBP_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,Regulation Of Post Translational Protein M...,GO:BP,-1.085,0.545,0.7405,0.9998,NS,59
GOBP_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS,Regulation Of Receptor Mediated Endocytosis,GO:BP,0.662,0.968,0.9985,0.9534,NS,16
GOBP_IMPORT_ACROSS_PLASMA_MEMBRANE,Import Across Plasma Membrane,GO:BP,-0.735,-0.891,0.9985,0.9663,NS,21
GOBP_REGULATION_OF_VIRAL_LIFE_CYCLE,Regulation Of Viral Life Cycle,GO:BP,-0.89,0.736,0.9255,0.9998,NS,20
GOBP_DNA_RECOMBINATION,DNA Recombination,GO:BP,-0.843,0.78,0.9613,0.9996,NS,28
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE,Establishment Of Protein Localization To P...,GO:BP,0.546,1.077,0.9985,0.8758,NS,16
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,Positive Regulation Of Protein Catabolic P...,GO:BP,-0.791,0.832,0.9985,0.9895,NS,48
GOBP_REGULATION_OF_DNA_METABOLIC_PROCESS,Regulation Of DNA Metabolic Process,GO:BP,-1.015,-0.608,0.8217,0.9998,NS,56
GOBP_VIRAL_LIFE_CYCLE,Viral Life Cycle,GO:BP,-0.664,-0.958,0.9985,0.9566,NS,58
GOBP_EPIDERMAL_CELL_DIFFERENTIATION,Epidermal Cell Differentiation,GO:BP,-0.921,0.698,0.8831,0.9998,NS,17
GOBP_REGENERATION,Regeneration,GO:BP,-0.868,-0.751,0.9478,0.9998,NS,30
GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION,Regulation Of Leukocyte Proliferation,GO:BP,0.695,-0.921,0.9985,0.96,NS,19
GOBP_RESPONSE_TO_CARBOHYDRATE,Response To Carbohydrate,GO:BP,-0.824,-0.792,0.9814,0.9996,NS,36
GOBP_NUCLEOBASE_METABOLIC_PROCESS,Nucleobase Metabolic Process,GO:BP,-0.909,-0.704,0.8869,0.9998,NS,17
GOBP_MIDBRAIN_DEVELOPMENT,Midbrain Development,GO:BP,0.558,1.054,0.9985,0.8863,NS,25
GOBP_NEUROTRANSMITTER_TRANSPORT,Neurotransmitter Transport,GO:BP,0.489,-1.123,0.9985,0.8561,NS,17
GOBP_CELLULAR_PROCESS_INVOLVED_IN_REPRODUCTION_IN_MULTICELLULAR_ORGANISM,Cellular Process Involved In Reproduction ...,GO:BP,0.872,0.739,0.9412,0.9998,NS,25
GOBP_REGULATION_OF_INSULIN_SECRETION,Regulation Of Insulin Secretion,GO:BP,-0.906,-0.705,0.9119,0.9998,NS,27
GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY,Regulation Of Organelle Assembly,GO:BP,-0.759,0.852,0.9985,0.9835,NS,39
GOBP_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,Regulation Of Ubiquitin Dependent Protein ...,GO:BP,0.706,-0.905,0.9985,0.9663,NS,42
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE,Negative Regulation Of Immune Response,GO:BP,-0.805,-0.803,0.9814,0.9895,NS,22
GOBP_TERPENOID_METABOLIC_PROCESS,Terpenoid Metabolic Process,GO:BP,0.6,-1.008,0.9985,0.9066,NS,17
GOBP_NEGATIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS,Negative Regulation Of Carbohydrate Metabo...,GO:BP,0.722,-0.883,0.9985,0.9663,NS,15
GOBP_PROTEIN_EXPORT_FROM_NUCLEUS,Protein Export From Nucleus,GO:BP,-0.973,-0.631,0.851,0.9998,NS,17
GOBP_LEUKOCYTE_MEDIATED_IMMUNITY,Leukocyte Mediated Immunity,GO:BP,-0.556,1.047,0.9985,0.8863,NS,39
GOBP_TRNA_PROCESSING,Trna Processing,GO:BP,-0.845,0.756,0.9513,0.9996,NS,15
GOBP_DE_NOVO_PROTEIN_FOLDING,De Novo Protein Folding,GO:BP,0.647,0.953,0.9985,0.9566,NS,16
GOBP_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS,Phospholipid Biosynthetic Process,GO:BP,-0.775,-0.824,0.9985,0.9895,NS,25
GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE,Positive Regulation Of Mitotic Cell Cycle,GO:BP,-0.935,0.663,0.8802,0.9998,NS,17
GOBP_VIRAL_GENE_EXPRESSION,Viral Gene Expression,GO:BP,0.698,-0.899,0.9985,0.9663,NS,21
GOBP_NUCLEAR_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,Nuclear Receptor Mediated Signaling Pathway,GO:BP,1.088,-0.503,0.7469,0.9998,NS,25
GOBP_NEUTRAL_LIPID_METABOLIC_PROCESS,Neutral Lipid Metabolic Process,GO:BP,0.77,-0.817,0.9985,0.9835,NS,15
GOBP_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,Reactive Oxygen Species Metabolic Process,GO:BP,0.731,-0.856,0.9985,0.9895,NS,55
GOBP_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES,Cellular Response To Reactive Oxygen Species,GO:BP,0.795,0.791,0.9985,0.9996,NS,33
GOBP_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA,Release Of Cytochrome C From Mitochondria,GO:BP,0.906,-0.679,0.8869,0.9998,NS,15
GOBP_RESPONSE_TO_ESTRADIOL,Response To Estradiol,GO:BP,-0.626,-0.958,0.9985,0.9534,NS,17
HALLMARK_ALLOGRAFT_REJECTION,Allograft Rejection,Hallmark,-0.964,0.619,0.7984,0.9875,NS,26
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS,Regulation Of Cellular Response To Transfo...,GO:BP,0.654,-0.927,0.9985,0.96,NS,16
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT,Positive Regulation Of Intracellular Prote...,GO:BP,-0.656,-0.923,0.9985,0.96,NS,16
GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,Regulation Of Reactive Oxygen Species Meta...,GO:BP,0.664,0.913,0.9985,0.9663,NS,35
GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,Cell Surface Receptor Protein Serine Threo...,GO:BP,-0.705,0.871,0.9985,0.982,NS,37
GOBP_SPERMATID_DIFFERENTIATION,Spermatid Differentiation,GO:BP,-0.741,-0.832,0.9985,0.982,NS,18
GOBP_CELLULAR_RESPONSE_TO_CARBOHYDRATE_STIMULUS,Cellular Response To Carbohydrate Stimulus,GO:BP,-0.886,-0.686,0.9261,0.9998,NS,22
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST,Biological Process Involved In Interaction...,GO:BP,0.793,0.778,0.9985,0.9998,NS,39
GOBP_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS,Sulfur Compound Biosynthetic Process,GO:BP,-0.666,-0.904,0.9985,0.9663,NS,39
GOBP_TRANSLATIONAL_INITIATION,Translational Initiation,GO:BP,0.775,-0.794,0.9985,0.9998,NS,52
GOBP_NEURAL_NUCLEUS_DEVELOPMENT,Neural Nucleus Development,GO:BP,0.622,0.946,0.9985,0.9566,NS,22
GOBP_SUBSTANTIA_NIGRA_DEVELOPMENT,Substantia Nigra Development,GO:BP,0.622,0.946,0.9985,0.9566,NS,22
GOBP_REGULATION_OF_DNA_RECOMBINATION,Regulation Of DNA Recombination,GO:BP,0.928,0.639,0.8829,0.9998,NS,15
GOBP_POSITIVE_REGULATION_OF_DNA_REPAIR,Positive Regulation Of DNA Repair,GO:BP,-0.908,-0.656,0.8922,0.9998,NS,16
GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT,Regulation Of Vasculature Development,GO:BP,-0.636,0.926,0.9985,0.9617,NS,36
GOBP_GLYCOSYL_COMPOUND_METABOLIC_PROCESS,Glycosyl Compound Metabolic Process,GO:BP,-0.635,-0.922,0.9985,0.96,NS,18
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE,Positive Regulation Of Cell Cycle,GO:BP,-0.737,-0.815,0.9985,0.9947,NS,35
GOBP_MONOSACCHARIDE_CATABOLIC_PROCESS,Monosaccharide Catabolic Process,GO:BP,0.704,-0.847,0.9985,0.982,NS,23
GOBP_POST_GOLGI_VESICLE_MEDIATED_TRANSPORT,Post Golgi Vesicle Mediated Transport,GO:BP,-0.94,0.611,0.8802,0.9998,NS,19
GOBP_GLYCOLYTIC_PROCESS_THROUGH_FRUCTOSE_6_PHOSPHATE,Glycolytic Process Through Fructose 6 Phos...,GO:BP,-0.645,-0.903,0.9985,0.9663,NS,17
GOBP_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS,Development Of Primary Sexual Characteristics,GO:BP,-0.772,-0.774,0.9985,0.9918,NS,16
GOBP_REGULATION_OF_T_CELL_ACTIVATION,Regulation Of T Cell Activation,GO:BP,-0.674,0.871,0.9985,0.982,NS,34
GOBP_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS,Nucleoside Diphosphate Metabolic Process,GO:BP,0.647,-0.894,0.9985,0.9747,NS,43
HALLMARK_APOPTOSIS,Apoptosis,Hallmark,-0.823,-0.717,0.8403,0.9871,NS,32
GOBP_CYTOKINETIC_PROCESS,Cytokinetic Process,GO:BP,-0.74,0.799,0.9985,0.9895,NS,15
GOBP_ERK1_AND_ERK2_CASCADE,Erk1 And Erk2 Cascade,GO:BP,-0.838,-0.698,0.9705,0.9998,NS,35
GOBP_PYRIDINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS,Pyridine Containing Compound Catabolic Pro...,GO:BP,-0.553,-0.975,0.9985,0.9494,NS,40
GOBP_REGULATION_OF_BINDING,Regulation Of Binding,GO:BP,0.568,-0.956,0.9985,0.9566,NS,24
GOBP_STEROID_BIOSYNTHETIC_PROCESS,Steroid Biosynthetic Process,GO:BP,-0.96,-0.561,0.8773,0.9998,NS,28
GOBP_SYMBIONT_ENTRY_INTO_HOST,Symbiont Entry Into Host,GO:BP,-0.679,0.841,0.9985,0.982,NS,21
GOBP_CELLULAR_SENESCENCE,Cellular Senescence,GO:BP,0.958,0.556,0.8773,0.9998,NS,17
GOBP_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE,Regulation Of Adaptive Immune Response,GO:BP,-0.624,0.89,0.9985,0.9663,NS,21
GOBP_VIRAL_GENOME_REPLICATION,Viral Genome Replication,GO:BP,-0.738,0.776,0.9985,0.9977,NS,21
GOBP_MACROMOLECULE_METHYLATION,Macromolecule Methylation,GO:BP,0.749,0.763,0.9985,0.9996,NS,19
GOBP_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS,Positive Regulation Of DNA Metabolic Process,GO:BP,0.764,-0.748,0.9985,0.9998,NS,38
GOBP_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION,Negative Regulation Of Cell Cell Adhesion,GO:BP,-0.742,-0.767,0.9985,0.9996,NS,17
GOBP_LEUKOCYTE_PROLIFERATION,Leukocyte Proliferation,GO:BP,-0.747,-0.76,0.9985,0.9998,NS,29
GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY,Lymphocyte Mediated Immunity,GO:BP,-0.724,0.78,0.9985,0.9996,NS,31
GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,Positive Regulation Of Cell Cell Adhesion,GO:BP,-0.739,0.762,0.9985,0.9998,NS,31
GOBP_DNA_BIOSYNTHETIC_PROCESS,DNA Biosynthetic Process,GO:BP,0.617,0.875,0.9985,0.9687,NS,19
GOBP_NUCLEOSIDE_DIPHOSPHATE_CATABOLIC_PROCESS,Nucleoside Diphosphate Catabolic Process,GO:BP,0.583,-0.905,0.9985,0.9664,NS,38
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS,Intracellular Glucose Homeostasis,GO:BP,-0.677,0.805,0.9985,0.9895,NS,22
GOBP_RHYTHMIC_PROCESS,Rhythmic Process,GO:BP,0.619,0.859,0.9985,0.982,NS,34
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION,Positive Regulation Of Epithelial Cell Pro...,GO:BP,-0.935,0.54,0.8802,0.9998,NS,15
GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS,Multi Multicellular Organism Process,GO:BP,0.86,-0.614,0.95,0.9998,NS,25
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING,Regulation Of Telomere Maintenance Via Tel...,GO:BP,0.939,0.526,0.8802,0.9998,NS,16
GOBP_POSITIVE_REGULATION_OF_VIRAL_PROCESS,Positive Regulation Of Viral Process,GO:BP,0.786,-0.678,0.9877,0.9998,NS,16
GOBP_INTRACELLULAR_IRON_ION_HOMEOSTASIS,Intracellular Iron Ion Homeostasis,GO:BP,-0.713,0.748,0.9985,0.9998,NS,18
GOBP_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR,Response To Leukemia Inhibitory Factor,GO:BP,-0.617,0.843,0.9985,0.982,NS,15
GOBP_EPIDERMIS_DEVELOPMENT,Epidermis Development,GO:BP,-0.787,-0.672,0.9985,0.9998,NS,25
GOBP_REPRODUCTIVE_SYSTEM_DEVELOPMENT,Reproductive System Development,GO:BP,0.81,-0.647,0.9814,0.9998,NS,26
GOBP_NEURON_MIGRATION,Neuron Migration,GO:BP,-0.715,0.742,0.9985,0.9996,NS,16
GOBP_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES,Response To Reactive Oxygen Species,GO:BP,0.683,0.762,0.9985,0.9998,NS,46
GOBP_MYELOID_CELL_HOMEOSTASIS,Myeloid Cell Homeostasis,GO:BP,-0.576,0.868,0.9985,0.982,NS,28
GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS,Adaptive Immune Response Based On Somatic ...,GO:BP,0.663,0.78,0.9985,0.9996,NS,26
GOBP_ENDOTHELIAL_CELL_PROLIFERATION,Endothelial Cell Proliferation,GO:BP,0.916,0.525,0.8831,0.9998,NS,15
GOBP_REGULATION_OF_WOUND_HEALING,Regulation Of Wound Healing,GO:BP,-0.761,-0.676,0.9985,0.9998,NS,19
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS,Positive Regulation Of Cell Cycle Process,GO:BP,-0.611,-0.825,0.9985,0.9895,NS,25
GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION,Regulation Of Mononuclear Cell Migration,GO:BP,0.873,0.563,0.9386,0.9998,NS,18
GOBP_RESPONSE_TO_CORTICOSTEROID,Response To Corticosteroid,GO:BP,-0.826,-0.61,0.9697,0.9998,NS,24
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_REMOVAL,Protein Modification By Small Protein Removal,GO:BP,-0.924,0.501,0.8831,0.9998,NS,23
GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE,Positive Regulation Of Telomere Maintenance,GO:BP,0.767,-0.657,0.9985,0.9998,NS,19
GOBP_RESPONSE_TO_HYDROGEN_PEROXIDE,Response To Hydrogen Peroxide,GO:BP,-0.624,-0.8,0.9985,0.9895,NS,21
GOBP_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION,Regulation Of Epithelial Cell Proliferation,GO:BP,0.655,0.768,0.9985,0.9996,NS,26
GOBP_TRANSITION_METAL_ION_TRANSPORT,Transition Metal Ion Transport,GO:BP,0.68,0.742,0.9985,0.9998,NS,17
GOBP_HORMONE_MEDIATED_SIGNALING_PATHWAY,Hormone Mediated Signaling Pathway,GO:BP,0.748,0.673,0.9985,0.9998,NS,27
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,Negative Regulation Of Response To Biotic ...,GO:BP,-0.842,-0.578,0.952,0.9998,NS,19
GOBP_MYELOID_LEUKOCYTE_MIGRATION,Myeloid Leukocyte Migration,GO:BP,0.686,0.733,0.9985,0.9998,NS,26
GOBP_PRESYNAPTIC_ENDOCYTOSIS,Presynaptic Endocytosis,GO:BP,-0.489,0.93,0.9985,0.96,NS,21
GOBP_TEMPERATURE_HOMEOSTASIS,Temperature Homeostasis,GO:BP,0.637,-0.777,0.9985,0.9996,NS,25
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_UBIQUITINATION,Negative Regulation Of Protein Ubiquitination,GO:BP,-0.997,0.416,0.8324,0.9998,NS,18
GOBP_TISSUE_REGENERATION,Tissue Regeneration,GO:BP,-0.812,-0.597,0.9697,0.9998,NS,15
GOBP_GLYCEROLIPID_METABOLIC_PROCESS,Glycerolipid Metabolic Process,GO:BP,-0.548,-0.859,0.9985,0.982,NS,36
GOBP_MYOTUBE_DIFFERENTIATION,Myotube Differentiation,GO:BP,-0.674,-0.731,0.9985,0.9998,NS,28
GOBP_SYNAPTIC_VESICLE_RECYCLING,Synaptic Vesicle Recycling,GO:BP,-0.507,0.885,0.9985,0.9664,NS,22
GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION,Regulation Of Leukocyte Migration,GO:BP,0.679,0.711,0.9985,0.9998,NS,24
GOBP_MITOTIC_CYTOKINESIS,Mitotic Cytokinesis,GO:BP,-0.502,0.883,0.9985,0.9663,NS,19
GOBP_LEUKOCYTE_MIGRATION,Leukocyte Migration,GO:BP,0.74,0.638,0.9985,0.9998,NS,43
GOBP_ERYTHROCYTE_HOMEOSTASIS,Erythrocyte Homeostasis,GO:BP,-0.467,0.907,0.9998,0.9663,NS,24
GOBP_NEGATIVE_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,Negative Regulation Of Post Translational ...,GO:BP,-0.939,0.429,0.8802,0.9998,NS,20
