uniprot_id,gene,logFC_lm,P_lm,FDR_lm,pi_lm,logFC_lp,P_lp,FDR_lp,pi_lp,contrast
Q12905,ILF2,0.754792618233502,0.0595513964407046,0.61620661900735,0.118931661801972,0.5793963576967549,0.02477532618227283,0.2694039244600499,0.11735475167083712,Acute_LR
Q12906,ILF3,0.416388193560115,0.107676369073336,0.679243718351141,0.395354205402331,0.35209530341427353,0.07570590063051429,0.4404088770212254,0.4030387862959931,Acute_LR
Q12907,LMAN2,0.0107931359416895,0.972375089134604,0.997201994294245,0.999697690520369,-0.2418449549457584,0.3138180412873223,0.7314341888470205,0.7555689305966407,Acute_LR
Q12931,TRAP1,-0.18824173119356,0.182758573598065,0.787866117546211,0.726197236120823,-0.13949232022191185,0.2814500908667817,0.7214479242139272,0.8379068152281297,Acute_LR
Q12955,ANK3,0.155590375539719,0.551364192658148,0.965392983790058,0.911528660034337,0.1162535139491574,0.4948180334646831,0.8507262552708198,0.9214636713849582,Acute_LR
Q12988,HSPB3,0.0870435958655271,0.625287468727105,0.965392983790058,0.95995316759536,0.20113683916647673,0.20768857693907972,0.648776374586225,0.7289647534694167,Acute_LR
Q13011,ECH1,-0.0421310180467422,0.745015986718648,0.978599118231451,0.9876753301971,-0.0100077814550552,0.9315497777650108,0.9745516704969416,0.9992906434424554,Acute_LR
Q13057,COASY,-0.0280834016429026,0.93186582007429,0.99381832645944,0.998020216557214,-0.20522651283674875,0.4157035158051581,0.8083514416051805,0.8351496580206004,Acute_LR
Q13085,ACACA,0.345614102223067,0.354483438036989,0.918927085302138,0.698769609016471,0.22431051568813487,0.3958471432211262,0.7915821153974424,0.8123088584273443,Acute_LR
Q13098,GPS1,0.0991783985725547,0.544669171393339,0.965392983790058,0.941521134467813,-0.07186184826132447,0.5812049467535172,0.886129286707893,0.9617545908755692,Acute_LR
Q13126,MTAP,0.0675070731019503,0.78763662938191,0.983520533114814,0.984013972618896,0.0233785279716443,0.9174975144524234,0.9725573762035236,0.9979890070694656,Acute_LR
Q13131,PRKAA1,-0.273721702959882,0.147791017119044,0.758266445165442,0.592535871092184,-0.23928223223357037,0.13269335339824062,0.5485599694740032,0.6167560115944415,Acute_LR
Q13148,TARDBP,0.588082152404695,0.222242734347877,0.820805563489,0.41293429416184,0.06664703895654966,0.7949536087972332,0.9458633569461262,0.984822755835661,Acute_LR
Q13151,HNRNPA0,0.503479424256749,0.102381572112757,0.666475783202814,0.317443938471075,0.2947970310713366,0.17502060426720317,0.6074505102884858,0.598225521774554,Acute_LR
Q13153,PAK1,-0.103086726294926,0.721520127730642,0.97737077108069,0.966912771906566,-0.21250595087342103,0.4083788480282864,0.8051873566828086,0.826701306406541,Acute_LR
Q13155,AIMP2,-0.0728202266384379,0.736726677534844,0.97737077108069,0.977996322427737,-0.03448903786924262,0.8273621104927743,0.9499364362527838,0.993485199129212,Acute_LR
Q13162,PRDX4,-0.252420972428112,0.190990658600105,0.795381011139833,0.658434201673403,-0.1836802699288178,0.29564463154734816,0.7288229491730878,0.7994492331121424,Acute_LR
Q13177,PAK2,0.0817425968532497,0.582799185459254,0.965392983790058,0.956825869925737,0.07972793238910825,0.5842726740292399,0.8889912338596813,0.9580600751329194,Acute_LR
Q13200,PSMD2,0.0730712552696815,0.642098344320793,0.965392983790058,0.968146776420148,0.04851835101845125,0.7008834879087238,0.9158415529885338,0.982903745761114,Acute_LR
Q13203,MYBPH,0.256541013092971,0.565979276924236,0.965392983790058,0.864138187248016,0.365243326990111,0.411106219330425,0.8071628397593763,0.7227686248896448,Acute_LR
Q13228,SELENBP1,0.548010523019194,0.0105664756210806,0.274728366148095,0.0826214725212456,0.5036286113067341,0.00528502157590189,0.12522923075582165,0.07132819006790757,Acute_LR
Q13310,PABPC4,0.19052659114594,0.286414891294848,0.894581576057284,0.788030853424431,0.14273493526978953,0.3486902024550468,0.7544599814812427,0.860379722949937,Acute_LR
Q13326,SGCG,0.200791116288404,0.498141494510024,0.9610760030449,0.869422979395749,-0.13161778535258506,0.5691870109337762,0.8829425711248605,0.9285113194798884,Acute_LR
Q13347,EIF3I,-0.0491500791525432,0.801743320960587,0.987051092207375,0.989198228393031,-0.03474087156110883,0.8454451121160316,0.9531498166527927,0.9941842617962308,Acute_LR
Q13363,CTBP1,-0.0462264903217928,0.883291195179362,0.99381832645944,0.99427969979466,-0.27179391577938716,0.25361589048818406,0.6922760815788768,0.6887455204480618,Acute_LR
Q13404,UBE2V1,0.0425535641568224,0.794350227429718,0.985052612572055,0.990250693574991,0.03028810170233598,0.8292266889000733,0.9499364362527838,0.9943442525045848,Acute_LR
Q13405,MRPL49,-1.16536677993676,0.00363182860623266,0.148673154008333,0.00143433676331138,-0.9811735451802585,1.0097618826591156e-4,0.00726654569632096,1.2007300055510995e-4,Acute_LR
Q13409,DYNC1I2,-0.202829888165247,0.249695171970971,0.846793275250138,0.754704200387063,-0.13625080374362497,0.3747797824633387,0.7685359893089789,0.8748360248088455,Acute_LR
Q13418,ILK,-0.105124496614135,0.635032767181351,0.965392983790058,0.95338659872187,-0.14809002059632803,0.4793148417453743,0.8466443068284203,0.8968155688821242,Acute_LR
Q13423,NNT,-0.0200953037826537,0.893026881736612,0.99381832645944,0.997729028114602,0.01975142125177242,0.8747889765745565,0.9635258908967074,0.9973612887315044,Acute_LR
Q13424,SNTA1,-0.0202000429437525,0.914085835974176,0.99381832645944,0.998187059358387,-0.03872580350596522,0.7893318521381947,0.941480533274716,0.990880533641684,Acute_LR
Q13425,SNTB2,-0.0294007880571989,0.894171662977306,0.99381832645944,0.996716703035162,0.05688798601057954,0.7526936084137654,0.936779177196381,0.9839681918733986,Acute_LR
Q13442,PDAP1,0.297530876068585,0.314967216865316,0.900855172557534,0.709117904329491,0.23797281753043364,0.2942768716932851,0.7288229491730878,0.7474435518501017,Acute_LR
Q13445,TMED1,-0.0387611753255293,0.900511906140052,0.99381832645944,0.995946381255221,0.02918774520419376,0.9120825372616932,0.971774439997424,0.9973176078899052,Acute_LR
Q13496,MTM1,0.254822591951303,0.51293273221048,0.96368807570745,0.843561680210556,0.2555022609918396,0.363622264876038,0.7639107527835155,0.7722273893197762,Acute_LR
Q13505,MTX1,-0.498647791638229,0.028890652706362,0.450143121560434,0.170789062112338,-0.5366496314760862,0.00480720826977507,0.11823298314142996,0.05701494366164451,Acute_LR
Q13508,ART3,0.0887227471692427,0.734479524794287,0.97737077108069,0.972992180877516,0.1078438468289704,0.6120348586148825,0.8968580682128021,0.9484296459499904,Acute_LR
Q13510,ASAH1,-0.0408173190091077,0.873275543541947,0.993272863832378,0.994484351457626,0.04636225296866314,0.8198711876307538,0.9482200699800922,0.9908343468818486,Acute_LR
Q13522,PPP1R1A,-0.690663169836125,0.0643754337876509,0.61620661900735,0.150392748179802,-0.6757209393500574,0.02615147741423262,0.27615391639051085,0.0852450295070686,Acute_LR
Q13526,PIN1,-0.0734477583740087,0.65211423025997,0.970354044099135,0.969086381087005,0.02426690226927519,0.8630428121213469,0.9585920591251856,0.9964320843590496,Acute_LR
Q13541,EIF4EBP1,-0.264017952386173,0.532275710154745,0.965392983790058,0.846632934143473,-0.24799524410961385,0.31236037440775893,0.7311463324783702,0.7493368238232677,Acute_LR
Q13554,CAMK2B,-0.137142962704694,0.336646827185287,0.914796169384577,0.861301718253581,-0.05229876483233653,0.624281363151299,0.8978376673597144,0.9756603277542109,Acute_LR
Q13555,CAMK2G,-0.266462245254953,0.302053540466415,0.899185669130863,0.726878790471132,-0.1136384970439792,0.5760977945092403,0.886129286707893,0.9392542082598592,Acute_LR
Q13557,CAMK2D,-0.160935215668847,0.299756143884091,0.899185669130863,0.823746458094176,-0.07280908911143413,0.566990593489209,0.8829425711248605,0.9595289499912444,Acute_LR
Q13561,DCTN2,-0.0539999727773548,0.71135544302839,0.97737077108069,0.981776615473073,-0.07264468016157011,0.5888312628931125,0.892077423526006,0.9622569568140809,Acute_LR
Q13564,NAE1,-0.374193411781047,0.0828608596471349,0.661511593199534,0.393779845806138,-0.4525196061159882,0.02797834975795353,0.2876292781994906,0.198224141765918,Acute_LR
Q13586,STIM1,-0.0602038486095928,0.822103269106591,0.988243705049874,0.988275980874632,-0.15602311764091326,0.47231063012919405,0.8442498200009421,0.889553337140445,Acute_LR
Q13616,CUL1,0.0839089103186836,0.674716640489962,0.97737077108069,0.967524039894505,0.01781537247384435,0.9125184450772,0.971774439997424,0.998370385719072,Acute_LR
Q13617,CUL2,0.0310849734501666,0.833343949612288,0.989228359593458,0.99434896277404,0.02451006419666157,0.8600549721649152,0.9585920591251856,0.9963117064765488,Acute_LR
Q13618,CUL3,0.121096652450277,0.569489465561228,0.965392983790058,0.934093040098236,0.11656683123002054,0.5034434923177018,0.8543552311475973,0.9231182588770784,Acute_LR
Q13619,CUL4A,-0.493717389690882,0.147049765881618,0.757824937102972,0.388117000045287,-0.4979465247632966,0.06139426064377953,0.4011026954979986,0.24920252385289424,Acute_LR
Q13620,CUL4B,-0.0186194191839846,0.958358894497613,0.995927256959005,0.999208374819695,0.06520758497429568,0.8203825252846808,0.9482470235741433,0.987172883223857,Acute_LR
Q13642,FHL1,-0.198567813807987,0.161704751025995,0.762566470046447,0.696430547525241,-0.21001129286346656,0.06094565446520605,0.4011026954979986,0.5556793462070374,Acute_LR
Q13643,FHL3,-0.193738989032713,0.497213812833105,0.9610760030449,0.873390740784513,-0.19439610452899103,0.375794053410288,0.7685359893089789,0.826745647150369,Acute_LR
Q13683,ITGA7,-0.173278658080502,0.450700280106666,0.948102540070955,0.871016029076898,-0.2990647611003503,0.15017047551326826,0.5777846216282777,0.5672120609749635,Acute_LR
Q13698,CACNA1S,0.0750651917859919,0.662553501642988,0.976822174069815,0.969571668382782,0.02694700101948655,0.856820288392446,0.9585920591251856,0.995844616193742,Acute_LR
Q13724,MOGS,0.150455211125106,0.767329450501405,0.980231926442728,0.960937014812038,-0.04558017386442437,0.8814929732909744,0.9637712140489406,0.9942670928926716,Acute_LR
Q13813,SPTAN1,-0.0419828470888284,0.889438675509379,0.99381832645944,0.995093169624122,0.05771939961387673,0.816527069518725,0.9482200699800922,0.9883687263432296,Acute_LR
Q13825,AUH,-0.079550807156199,0.683191664461209,0.97737077108069,0.970147406498004,-0.05231628610937022,0.7597344795007913,0.9384387118054912,0.9857270409664824,Acute_LR
Q13838,DDX39B,0.471938753083226,0.0602116419106211,0.61620661900735,0.26551185853765,0.4919915885891406,0.03799634676845345,0.32238821734107004,0.20009900675705145,Acute_LR
Q13867,BLMH,0.0897122448530077,0.567451447840328,0.965392983790058,0.95043931369807,0.07868418178363612,0.5894885858419233,0.892077423526006,0.959268193258886,Acute_LR
Q13884,SNTB1,0.043479392671145,0.882215351019669,0.99381832645944,0.994566019823874,0.16198868358145546,0.5115320199180677,0.8573648941538082,0.8970996598639097,Acute_LR
Q13885,TUBB2A,-0.516417900153513,0.0805505640023184,0.655786077651706,0.272316675249411,-0.4275639042124872,0.0909547361050238,0.47505383855608185,0.35878253002650135,Acute_LR
Q13907,IDI1,-0.329973806253165,0.123469004987309,0.710993471112443,0.501461872960258,-0.3404683533074504,0.08559612601872889,0.4635386792351952,0.43304637606016216,Acute_LR
Q13976,PRKG1,-0.382270691596769,0.287823366452323,0.897523755355379,0.621211862758697,-0.26066539906449293,0.3802412289232905,0.7711990686826237,0.7772056785681928,Acute_LR
Q14011,CIRBP,-0.0963745674291481,0.655232982368232,0.972737853454073,0.960075130181892,0.00427951018987471,0.980877546935184,0.990581136994717,0.999917376120309,Acute_LR
Q14061,COX17,-0.176104280275059,0.500507186563324,0.9610760030449,0.885247828964262,-0.23308607336638332,0.31046117021757214,0.7311463324783702,0.761366868057053,Acute_LR
Q14103,HNRNPD,0.301629174036144,0.0421494517489247,0.532319184376965,0.384766387392451,0.2524240274533618,0.05617695933190237,0.38747840523456933,0.48345766701316,Acute_LR
Q14108,SCARB2,-0.590262339594616,0.0994197805128079,0.665728067593847,0.256003527434852,-0.32530673895938733,0.14541642743174735,0.5731118022310043,0.5340630343442551,Acute_LR
Q14116,IL18,0.384050533511456,0.43435192179782,0.943374105303301,0.725960397673362,0.2649327336262175,0.3999989579119033,0.7938692290325109,0.7844628220203391,Acute_LR
Q14118,DAG1,-0.2217450047626,0.379227903863996,0.927297217510803,0.806535043172024,-0.24776145929631355,0.24401836277765607,0.684359833263213,0.7050613478469087,Acute_LR
Q14141,SEPTIN6,2.23303195364711,0.00316960294588122,0.133007499101747,2.62823385019648e-6,1.6694139332399018,4.801435877045844e-4,0.02332297477275019,2.882934202837544e-6,Acute_LR
Q14152,EIF3A,0.085315815052418,0.613225215256875,0.965392983790058,0.959136961927797,0.12488235655796842,0.36116503763715013,0.7627648566619377,0.8805727581633785,Acute_LR
Q14157,UBAP2L,-0.539448164134223,0.325152171772106,0.908414711244439,0.545501619162254,-0.18607185310988683,0.4852617866115131,0.8498842889495131,0.8741158388816924,Acute_LR
Q14165,MLEC,0.077135722906732,0.732030719348277,0.97737077108069,0.976226000003368,0.08437829636041627,0.6340044871573878,0.9024092094412436,0.9622787338883244,Acute_LR
Q14195,DPYSL3,-0.35131388074344,0.236374605273063,0.831416344689896,0.602472560714293,-0.28480334438344457,0.32058514371599034,0.7367381930666344,0.7232543026450843,Acute_LR
Q14203,DCTN1,-0.227192203502533,0.174742240233147,0.780055847351683,0.672788732204458,-0.16913096914949577,0.22988039481255537,0.6640095463594363,0.7798484321424195,Acute_LR
Q14204,DYNC1H1,-0.186944454732952,0.17240667894268,0.776791071515633,0.719909691161812,-0.1464946167823804,0.23039716945486985,0.6640095463594363,0.8065036418403957,Acute_LR
Q14240,EIF4A2,-0.159659804475606,0.273511587247191,0.881467828917244,0.813032029673373,-0.2652121741958027,0.03873264835206837,0.32299371565694784,0.42222202328320513,Acute_LR
Q14249,ENDOG,-0.027018459421857,0.93133178363224,0.99381832645944,0.998079761146179,0.08821411955561587,0.7545045883180306,0.936779177196381,0.9754568232029484,Acute_LR
Q14254,FLOT2,0.731168988081187,0.00667915503217453,0.213807273293767,0.0256746089755064,0.44859535825260366,0.05123624973509789,0.3646594624003487,0.26370743940117986,Acute_LR
Q14257,RCN2,-0.336910242828772,0.12865222059337,0.715395585033653,0.501133645602805,-0.1581849957921726,0.35455943756017505,0.7557297157355888,0.8487261125904795,Acute_LR
Q14315,FLNC,0.0344777431481482,0.809591829969487,0.987051092207375,0.992743889835103,0.06827699670029475,0.5998859618781577,0.894411525176827,0.9657110422440316,Acute_LR
Q14324,MYBPC2,0.40442952661903,0.422937843393107,0.939521535762571,0.706082098090154,0.4871630886897904,0.29915361480257235,0.7300051665889623,0.5554884412476974,Acute_LR
Q14353,GAMT,-0.153739114711552,0.357462323806515,0.918927085302138,0.853717173603553,-0.0966344146466831,0.5058246736257168,0.8548750241379118,0.9362594500224404,Acute_LR
Q14558,PRPSAP1,0.828311969746245,0.360374745639548,0.918927085302138,0.429392368578719,-0.05878601998855259,0.8128784787046348,0.9482200699800922,0.9878949482954152,Acute_LR
Q14697,GANAB,-0.144277991197178,0.554690337521793,0.965392983790058,0.918485141043918,-0.24560121496985943,0.20087658383586393,0.6373419183962951,0.674215282681514,Acute_LR
Q14738,PPP2R5D,-0.73354151850244,0.160193901187998,0.761019915767181,0.260960516247231,-0.5483376388827033,0.07547992364766204,0.4404088770212254,0.2424782271384812,Acute_LR
Q14847,LASP1,0.442440124826422,0.152807147433746,0.759943280132123,0.435544388634478,0.4155075620442581,0.09767365119568897,0.4908295032650402,0.3804038290243886,Acute_LR
Q14894,CRYM,-0.214705778668574,0.641366762706134,0.965392983790058,0.909043446274985,-0.02121639683679177,0.9391888353043836,0.9763256714213766,0.998669795980661,Acute_LR
Q14914,PTGR1,-0.191732132690827,0.461676949639216,0.954278795436975,0.86226914471822,-0.22696700327440664,0.3079088156936719,0.7300051665889623,0.7654004309005339,Acute_LR
Q14974,KPNB1,0.0430053041512508,0.890982721175134,0.99381832645944,0.995048188079866,-0.02064603117053565,0.9310049184321252,0.9745516704969416,0.9985250891437064,Acute_LR
Q14BN4,SLMAP,0.101234528548474,0.629894462771655,0.965392983790058,0.954286916126023,0.1476306163395833,0.41827014835013465,0.8083514416051805,0.879256210273673,Acute_LR
Q14CB8,ARHGAP19,1.48766060465302,0.00140549352339254,0.0894452617163787,5.71396190308997e-5,1.2438079107294475,3.4461667431358303e-5,0.00438492362373892,2.8138670297576142e-6,Acute_LR
Q15008,PSMD6,0.213238344182454,0.32639197375858803,0.908414711244439,0.787608890622614,0.09564976907106626,0.6015063050621945,0.894411525176827,0.9525425278499402,Acute_LR
Q15019,SEPTIN2,-0.650320278462836,0.0239332533049269,0.408636256948989,0.0882738276394349,-0.5664626951926373,0.01930227996212109,0.25002886644267525,0.10687133459128384,Acute_LR
Q15046,KARS1,-0.0722655263259142,0.644329972534363,0.965491329560836,0.968735272994685,-0.19487548298670987,0.15452943178771242,0.5841453034309829,0.6949573739014816,Acute_LR
Q15056,EIF4H,0.127102875361867,0.40190931380442,0.939295371536528,0.89060174042285,0.255836572305153,0.03500341589265142,0.3178113882215968,0.4241604804011076,Acute_LR
Q15075,EEA1,-0.0919911648228648,0.698076700970034,0.97737077108069,0.967476596931161,-0.01181162747429454,0.9500930165862104,0.9793073360939252,0.9993954819552406,Acute_LR
Q15084,PDIA6,0.121552643052045,0.546958473104241,0.965392983790058,0.929282287054997,0.00777456822462596,0.959063768679682,0.9823199275406548,0.9996750936350952,Acute_LR
Q15102,PAFAH1B3,0.71571677940144,0.0696105973027196,0.621452631009873,0.148485257396262,0.5835849095126804,0.04244226804028472,0.3393634847830173,0.15819908259957083,Acute_LR
Q15119,PDK2,-0.195072299880618,0.454468991006154,0.951618440607852,0.857410045694373,-0.23732072399559812,0.2980049872374503,0.7300051665889623,0.750278234878268,Acute_LR
Q15121,PEA15,-0.68132137322829,0.389051163047277,0.934499922225919,0.525609025444437,-0.1452991899490108,0.7057630924908991,0.9163354964275008,0.9506272669872202,Acute_LR
Q15124,PGM5,-0.406882314830881,0.134256693794789,0.729688923336651,0.441745933060709,-0.25825681556101543,0.29100528179882945,0.7249016186347764,0.7270239975774274,Acute_LR
Q15149,PLEC,-0.020123665947029,0.93781527034414,0.99381832645944,0.998708848830884,0.13468425197174838,0.5516331123454242,0.8773271478238993,0.92300566720718,Acute_LR
Q15172,PPP2R5A,-0.214480331463573,0.544274367395824,0.965392983790058,0.87768389970209,-0.28053188126153117,0.27362922926257494,0.7136397214190378,0.6951941896571631,Acute_LR
Q15181,PPA1,0.178641493715244,0.226591726712134,0.820805563489,0.76704321702792,0.13537083450657406,0.31161694202722684,0.7311463324783702,0.8539866085117407,Acute_LR
Q15185,PTGES3,0.288977379637124,0.238099373726529,0.834432049271115,0.660537126913958,0.26004649487439124,0.12637145802180358,0.5361129758435903,0.5839652042397955,Acute_LR
Q15208,STK38,0.515790966408158,0.0476512006675903,0.562459571070207,0.208047466988953,0.29952642816654773,0.1760341403337922,0.6074505102884858,0.5943418820502517,Acute_LR
Q15233,NONO,0.386659849584571,0.375968384943318,0.927297217510803,0.685059157189482,0.40537497240818254,0.1249955553613149,0.5345487383534235,0.4304311183274673,Acute_LR
Q15257,PTPA,0.0699645127240451,0.832106211187152,0.989228359593458,0.987223184681402,-0.02854820053770979,0.9139137816546316,0.9719419844958676,0.9974334176338062,Acute_LR
Q15293,RCN1,-0.1238229867004,0.632842598736338,0.965392983790058,0.944921739465576,-0.08613276013318227,0.6930338878753538,0.9123068049741276,0.9689106800912964,Acute_LR
Q15363,TMED2,0.0767352637261602,0.848469248071009,0.989228359593458,0.987469914643382,-0.04736696885220226,0.8853503704762457,0.9637712140489406,0.9942486410582748,Acute_LR
Q15365,PCBP1,0.0907406653873295,0.574588238616334,0.965392983790058,0.950963547373244,0.04835887715464082,0.6733154900807821,0.907235085678531,0.9810538459869348,Acute_LR
Q15366,PCBP2,-0.0148719717335055,0.911067875762482,0.99381832645944,0.99861581498568,-0.01608897207814408,0.8884095169335927,0.9637712140489406,0.9980981238731018,Acute_LR
Q15369,ELOC,-0.379220476706163,0.0582745247061014,0.612678609478356,0.340286139092511,-0.4472753841337536,0.01519141407659157,0.2321008040220376,0.15369991846118647,Acute_LR
Q15370,ELOB,-0.093937320653346,0.580314871332845,0.965392983790058,0.950165377136174,-0.22528603088222,0.16905123105978917,0.6031924522933338,0.6700131329283069,Acute_LR
Q15386,UBE3C,0.23873238021881,0.292705517064001,0.899185669130863,0.745795538046173,0.03702926032290321,0.8297165143641118,0.9499364362527838,0.993111539045372,Acute_LR
Q15392,DHCR24,0.110568322324365,0.758453193880006,0.980231926442728,0.969893228307737,-0.11536692091099,0.6685573829033491,0.907235085678531,0.9546117792885814,Acute_LR
Q15404,RSU1,-0.281293166166243,0.0805828249392511,0.655786077651706,0.492417508567036,-0.22396414329542225,0.14254091662312637,0.5698703724253796,0.6464170389608742,Acute_LR
Q15435,PPP1R7,0.150885576643557,0.278548584614922,0.888392108403851,0.824600437065378,0.18850975158624195,0.10630750497432805,0.51254462075712,0.655386977002155,Acute_LR
Q15436,SEC23A,-0.204883756095111,0.497151907305625,0.9610760030449,0.866593742632322,-0.13942873875928186,0.5388893432441568,0.8724003342817005,0.9174096989380346,Acute_LR
Q15526,SURF1,-0.0235053477139715,0.927314878236954,0.99381832645944,0.998227809367315,0.08603327361628033,0.68523786299645,0.9081428554425472,0.968003425411527,Acute_LR
Q15555,MAPRE2,-0.150645204353562,0.498620828608144,0.9610760030449,0.900472724670236,-0.1053405262617737,0.559966835744175,0.8774670763525318,0.940743626847708,Acute_LR
Q15631,TSN,0.594635629413077,0.0189257884460046,0.3759236715527,0.0945093790315114,0.45468133489895735,0.0236132097025601,0.26686517905710816,0.1820974879182615,Acute_LR
Q15642,TRIP10,-0.0640342086187964,0.732393211647881,0.97737077108069,0.980254870799447,-0.07807690926043875,0.6181271577546481,0.8972968038773864,0.963136856298365,Acute_LR
Q15691,MAPRE1,0.0163905824318,0.932176610797718,0.99381832645944,0.998849502788675,0.00943830146180246,0.9544591190817308,0.9801871397335112,0.9995601731190384,Acute_LR
Q15746,MYLK,0.309345587464858,0.491823080404669,0.960677773298055,0.802901824577198,0.1916951884617184,0.5450493701864927,0.8752321704730208,0.8901762828191913,Acute_LR
Q15772,SPEG,-0.18047010670228,0.557471550947205,0.965392983790058,0.89991353802367,-0.0224713759013504,0.9220920426870076,0.9745516704969416,0.998179001542364,Acute_LR
Q15819,UBE2V2,-0.119511851305393,0.437118832124837,0.943374105303301,0.905831424696101,-0.17066230142711092,0.1866873335620898,0.6232534177167363,0.7509426714234769,Acute_LR
Q15836,VAMP3,-0.0311348423131612,0.901231765735359,0.99381832645944,0.996767435883281,-0.18214787067571336,0.41920030883791704,0.8088442900417804,0.8535420022396402,Acute_LR
Q15843,NEDD8,0.179169077412396,0.395771583268464,0.939295371536528,0.846982665082664,0.04445175066980766,0.7760299134223143,0.9399408937529952,0.9887919108367392,Acute_LR
Q15847,ADIRF,-0.12411216462705,0.812970150912673,0.987051092207375,0.974628628266329,0.4321327900466265,0.19767994287449703,0.631730475337414,0.49632066384739987,Acute_LR
Q15848,ADIPOQ,0.980703102136292,0.00318001297228708,0.133007499101747,0.00355323773972761,0.8078362188560355,0.00279432391780568,0.0810353936163648,0.00864987565078917,Acute_LR
Q15907,RAB11B,0.0925113348816744,0.615804660311588,0.965392983790058,0.956139121502249,0.16337697974123344,0.3045600947530688,0.7300051665889623,0.8234629314848723,Acute_LR
Q15942,ZYX,0.328879617819872,0.158380709244008,0.759943280132123,0.545504569457147,0.33420224120062514,0.10617617191449784,0.51254462075712,0.47260255113731137,Acute_LR
Q16082,HSPB2,-0.0954445923126137,0.543289653460488,0.965392983790058,0.943431088493383,0.01018344573020968,0.9369338757016404,0.9745516704969416,0.9993368441643083,Acute_LR
Q16134,ETFDH,-0.153803376963594,0.358339004386734,0.918927085302138,0.853982408892192,-0.15774976896930326,0.2728860845113336,0.7136397214190378,0.8147534245688843,Acute_LR
Q16181,SEPTIN7,-0.455817359122126,0.0447595654877533,0.547218442434323,0.242689147662201,-0.3902025128704807,0.05248015360699305,0.3694526755738678,0.3166203834839601,Acute_LR
Q16531,DDB1,-0.015981477306017,0.902537231781572,0.99381832645944,0.998362516188653,-0.03392991183990546,0.7380164511653914,0.9278476406452272,0.9897454011123068,Acute_LR
Q16543,CDC37,0.244169704364737,0.41175635396359,0.939295371536528,0.805205695852304,0.2733295502503488,0.21241784363033275,0.6495682579713399,0.6547890640959986,Acute_LR
Q16555,DPYSL2,-0.291330166192775,0.165277401774644,0.763876178709015,0.591891362466531,-0.22291320118616653,0.23644336431746976,0.6726346367040171,0.7250960007352728,Acute_LR
Q16563,SYPL1,-0.155642237252163,0.483370439867023,0.958598092481777,0.893018891934442,-0.1928058431183892,0.3683057868875644,0.7645492990625403,0.8248262470670571,Acute_LR
Q16576,RBBP7,-0.571538971820237,0.246968742312983,0.841005062318903,0.449646510596643,-0.31299995656097934,0.1489907607123197,0.5777846216282777,0.5510600262694197,Acute_LR
Q16585,SGCB,-0.124521572576882,0.490974609228497,0.95999506926385,0.915229868723653,-0.11288277390180568,0.4789927353767117,0.8466443068284203,0.920268681729304,Acute_LR
Q16586,SGCA,-0.10402660827376,0.61387148643836,0.965392983790058,0.95050502482037,-0.04381082899236688,0.8009540747709079,0.9474163513646318,0.990323237528372,Acute_LR
Q16595,FXN,0.0691991611727154,0.775898285108765,0.981936503488583,0.982595077315467,0.07316091485234111,0.6742636850063147,0.907235085678531,0.9715765617322168,Acute_LR
Q16654,PDK4,0.425833323945533,0.424347304874051,0.939521535762571,0.694178864797648,0.6868272218419662,0.06148588272766801,0.4011026954979986,0.14726447093382625,Acute_LR
Q16658,FSCN1,-0.275575475998739,0.435153141734447,0.943374105303301,0.795094283747602,-0.1105935434289158,0.6123586827433881,0.8968580682128021,0.9472055314437146,Acute_LR
Q16698,DECR1,-0.0956500588610396,0.4381388691696,0.943374105303301,0.924102501690883,-0.08022204342944761,0.4358059566002188,0.8183051635728337,0.9355421529051556,Acute_LR
Q16718,NDUFA5,-0.294979519672914,0.193966052295827,0.797945154679991,0.6164440669926,-0.2942819895009592,0.12274515692164996,0.5313788646280136,0.5393993170425867,Acute_LR
Q16740,CLPP,0.343974888410706,0.311473649782433,0.899185669130863,0.669498567765916,-0.12646498786129,0.5108816021890716,0.8572046226713007,0.9185709901478792,Acute_LR
Q16762,TST,0.31478511858867,0.258599698159759,0.86080591567366,0.653287035389481,0.2356742745278808,0.3344900212756331,0.7466541974228259,0.7725193167759069,Acute_LR
Q16773,KYAT1,0.0211409819008743,0.946661172286376,0.99381832645944,0.998841848538925,-0.1136806167944755,0.6577058810419261,0.907235085678531,0.953484712543922,Acute_LR
Q16775,HAGH,0.103060526634515,0.406225818703042,0.939295371536528,0.91133778060015,0.09216088376642162,0.3866093729756195,0.78085448200793,0.9161417133308988,Acute_LR
Q16795,NDUFA9,-0.140891192196097,0.488281437614105,0.958598092481777,0.903933278564784,-0.131602146704747,0.4210448681232208,0.8104088165932634,0.8924025613936957,Acute_LR
Q16816,PHKG1,0.0403381325457524,0.886021921562576,0.99381832645944,0.99513043288065,-0.06335153158209295,0.7579727322614861,0.9380784846634556,0.9825979870903806,Acute_LR
Q16821,PPP1R3A,-0.781897471569014,0.0863135434341302,0.665728067593847,0.147272892965476,-0.8068235947317781,0.00370801278767662,0.09626042298159862,0.01093265852585981,Acute_LR
Q16836,HADH,-0.0739916441447335,0.670133626044127,0.97737077108069,0.970817054284265,-0.16749797595278793,0.2511315287501076,0.6922760815788768,0.7933862552117039,Acute_LR
Q16851,UGP2,-0.102822929265873,0.411299645907955,0.939295371536528,0.912697014316918,-0.07894929091105851,0.4242752092571987,0.8121839720066376,0.934551086001378,Acute_LR
