module,uniprot_id,gene,group,z
blue,Q9BXW7,HDHD5,HR_T1,0.17116106125828803
blue,Q9BYD1,MRPL13,HR_T1,0.777995933502225
blue,Q9BYD2,MRPL9,HR_T1,0.26933754353611267
blue,Q9BYT8,NLN,HR_T1,0.0610164594594819
blue,Q9BYV2,TRIM54,HR_T1,0.1504027334702618
blue,Q9H061,TMEM126A,HR_T1,0.27935491386892164
blue,Q9H1K1,ISCU,HR_T1,-0.35855853016498657
blue,Q9H477,RBKS,HR_T1,0.33542084502364855
blue,Q9H6F2,TMEM38A,HR_T1,0.30090191741831707
blue,Q9H9J2,MRPL44,HR_T1,0.6033179157844043
blue,Q9HBH5,RDH14,HR_T1,0.26888227562704936
blue,Q9HBI1,PARVB,HR_T1,0.18048464762126024
blue,Q9HDC9,APMAP,HR_T1,-0.11777785140686185
blue,Q9NPJ3,ACOT13,HR_T1,-0.10486516895741436
blue,Q9NPL8,TIMMDC1,HR_T1,-0.06593895184385766
blue,Q9NPQ8,RIC8A,HR_T1,0.20192066009650472
blue,Q9NQ50,MRPL40,HR_T1,0.3090207150542632
blue,Q9NQC3,RTN4,HR_T1,0.6875223058652645
blue,Q9NR56,MBNL1,HR_T1,0.48283593281687365
blue,Q9NRG7,SDR39U1,HR_T1,-0.02387208534612571
blue,Q9NTG7,SIRT3,HR_T1,0.4322471984153253
blue,Q9NTK5,OLA1,HR_T1,0.27158040525522936
blue,Q9NTX5,ECHDC1,HR_T1,0.18285940261836145
blue,Q9NUJ1,ABHD10,HR_T1,0.4144367177769012
blue,Q9NVA2,SEPTIN11,HR_T1,0.059088606154529696
blue,Q9NZN4,EHD2,HR_T1,0.5295634359807934
blue,Q9P0S9,TMEM14C,HR_T1,0.3380119271097558
blue,Q9P0U1,TOMM7,HR_T1,0.2208865448495976
blue,Q9UBB4,ATXN10,HR_T1,0.03136809207650883
blue,Q9UHD1,CHORDC1,HR_T1,0.3428075488322099
blue,Q9UI12,ATP6V1H,HR_T1,0.8358572539070072
blue,Q9UIQ6,LNPEP,HR_T1,0.7032969698892905
blue,Q9UL25,RAB21,HR_T1,0.4567939477929127
blue,Q9UL46,PSME2,HR_T1,0.12800821013950872
blue,Q9ULC4,MCTS1,HR_T1,0.4878053995199031
blue,Q9UNM6,PSMD13,HR_T1,0.3439744106086134
blue,Q9Y241,HIGD1A,HR_T1,0.47920992365640347
blue,Q9Y263,PLAA,HR_T1,0.3007683590612233
blue,Q9Y276,BCS1L,HR_T1,-0.06455371748615314
blue,Q9Y285,FARSA,HR_T1,0.20692479550157125
blue,Q9Y295,DRG1,HR_T1,0.24230980159503687
blue,Q9Y2Z9,COQ6,HR_T1,0.14616880253059958
blue,Q9Y305,ACOT9,HR_T1,-0.17763695709745778
blue,Q9Y333,LSM2,HR_T1,0.0015958324541901334
blue,Q9Y376,CAB39,HR_T1,0.704997764331986
blue,Q9Y3D6,FIS1,HR_T1,0.1632315209555411
blue,Q9Y3I1,FBXO7,HR_T1,0.023061542231905614
blue,Q9Y4L1,HYOU1,HR_T1,-0.013328806000590934
blue,Q9Y5U8,MPC1,HR_T1,0.06770046653689321
blue,Q9Y5Y2,NUBP2,HR_T1,0.7029491405252017
blue,Q9Y6B6,SAR1B,HR_T1,0.472186638173691
blue,A1L0T0,ILVBL,HR_T2,0.15886889472997548
blue,A6NNS2,DHRS7C,HR_T2,-0.13206579024120874
blue,O00159,MYO1C,HR_T2,0.2513676303073352
blue,O00410,IPO5,HR_T2,-0.1405771753641945
blue,O00429,DNM1L,HR_T2,-0.2557568882219904
blue,O00442,RTCA,HR_T2,-0.37620170413411896
blue,O00505,KPNA3,HR_T2,-0.23032016074885314
blue,O00571,DDX3X,HR_T2,-0.15399387909467535
blue,O14653,GOSR2,HR_T2,-0.5110986128252574
blue,O14874,BCKDK,HR_T2,-0.22391991963502064
blue,O14957,UQCR11,HR_T2,-0.03813753832637617
blue,O14980,XPO1,HR_T2,-0.2206248554738456
blue,O14983,ATP2A1,HR_T2,-0.17633640007935975
blue,O15144,ARPC2,HR_T2,-0.4693134603640197
blue,O15145,ARPC3,HR_T2,-0.27671703955275584
blue,O15371,EIF3D,HR_T2,-0.232870773566352
blue,O43414,ERI3,HR_T2,0.22677304702946482
blue,O43598,DNPH1,HR_T2,-0.12077605162851997
blue,O43615,TIMM44,HR_T2,-0.33113172397003166
blue,O43813,LANCL1,HR_T2,-0.06703365917826352
blue,O60237,PPP1R12B,HR_T2,-0.3683307401239455
blue,O60256,PRPSAP2,HR_T2,0.20812068376290377
blue,O60313,OPA1,HR_T2,-0.07959932020859509
blue,O60506,SYNCRIP,HR_T2,-1.1529862823355648
blue,O60610,DIAPH1,HR_T2,-0.24478325095919615
blue,O60784,TOM1,HR_T2,-0.4196622877004142
blue,O60884,DNAJA2,HR_T2,0.03385584250140495
blue,O75027,ABCB7,HR_T2,0.02683157268193895
blue,O75208,COQ9,HR_T2,0.15722684628207442
blue,O75380,NDUFS6,HR_T2,-0.19075849802454536
blue,O75431,MTX2,HR_T2,-0.1923921205513576
blue,O75439,PMPCB,HR_T2,0.11361738412792252
blue,O75663,TIPRL,HR_T2,-0.2394972315548469
blue,O75915,ARL6IP5,HR_T2,-0.46136815280799076
blue,O75935,DCTN3,HR_T2,-0.4933450538317308
blue,O94811,TPPP,HR_T2,-0.363492794748757
blue,O94826,TOMM70,HR_T2,-0.4581580985045182
blue,O94903,PLPBP,HR_T2,-0.08300790690146267
blue,O95376,ARIH2,HR_T2,-0.3422999039576293
blue,O95433,AHSA1,HR_T2,-0.4469033198342091
blue,P00395,MT-CO1,HR_T2,-0.3101186182651007
blue,P02750,LRG1,HR_T2,-0.23181460522428493
blue,P02751,FN1,HR_T2,-0.6229377568443232
blue,P04406,GAPDH,HR_T2,-0.2640044249341624
blue,P04843,RPN1,HR_T2,-0.18702493805405865
blue,P04844,RPN2,HR_T2,-0.0637356935645471
blue,P05386,RPLP1,HR_T2,-0.545793384401872
blue,P05452,CLEC3B,HR_T2,-0.3275688700515237
blue,P05455,SSB,HR_T2,-0.5338090594647289
blue,P06748,NPM1,HR_T2,-0.318529029858268
blue,P07339,CTSD,HR_T2,-0.448563253098905
blue,P07741,APRT,HR_T2,-0.13087911912431627
blue,P08574,CYC1,HR_T2,-0.38493528663368487
blue,P08708,RPS17,HR_T2,-0.14378473506008851
blue,P10155,RO60,HR_T2,-0.4473442240200403
blue,P11182,DBT,HR_T2,-0.28219017398507756
blue,P11586,MTHFD1,HR_T2,0.12829024974740189
blue,P11940,PABPC1,HR_T2,-0.41582435113078237
blue,P13010,XRCC5,HR_T2,-0.5074350954848724
blue,P13473,LAMP2,HR_T2,-0.07689235770796483
blue,P14618,PKM,HR_T2,0.28182176900623607
blue,P15880,RPS2,HR_T2,-0.40431425924789755
blue,P16671,CD36,HR_T2,-0.30229038058689844
blue,P17612,PRKACA,HR_T2,-0.08221777724086263
blue,P17812,CTPS1,HR_T2,-0.5146729137307331
blue,P17980,PSMC3,HR_T2,-0.5168077995948627
blue,P19971,TYMP,HR_T2,-0.39020889117827967
blue,P20774,OGN,HR_T2,-0.21136605222920787
blue,P21333,FLNA,HR_T2,-0.19608006984503312
blue,P21399,ACO1,HR_T2,0.06554023671905948
blue,P21953,BCKDHB,HR_T2,-0.10959128613969726
blue,P21980,TGM2,HR_T2,-0.6735789611117291
blue,P22570,FDXR,HR_T2,-0.21695051346837507
blue,P23786,CPT2,HR_T2,0.07471847540736434
blue,P24534,EEF1B2,HR_T2,-0.18539540456904738
blue,P25311,AZGP1,HR_T2,-0.6124606996408339
blue,P25787,PSMA2,HR_T2,-0.6186195276707525
blue,P26599,PTBP1,HR_T2,-0.07107263539195545
blue,P28482,MAPK1,HR_T2,-0.5731211564372078
blue,P30084,ECHS1,HR_T2,-9.835694553161753e-4
blue,P30085,CMPK1,HR_T2,0.05650511034215276
blue,P30153,PPP2R1A,HR_T2,-0.37607389048905
blue,P30419,NMT1,HR_T2,0.15827019909799062
blue,P30536,TSPO,HR_T2,-0.4090489418493095
blue,P30566,ADSL,HR_T2,-0.18293165883003137
blue,P31040,SDHA,HR_T2,-0.11955124203563616
blue,P31939,ATIC,HR_T2,-0.08462847449083087
blue,P31942,HNRNPH3,HR_T2,-0.4720965343542417
blue,P34897,SHMT2,HR_T2,0.3902202264184812
blue,P35241,RDX,HR_T2,0.085041993811629
blue,P35270,SPR,HR_T2,-0.2864345329716402
blue,P35998,PSMC2,HR_T2,-0.18539488220808817
blue,P36543,ATP6V1E1,HR_T2,-0.04023939161581026
blue,P38159,RBMX,HR_T2,-0.5379838159378331
blue,P40227,CCT6A,HR_T2,-0.21504810579426215
blue,P40939,HADHA,HR_T2,-0.471990797583954
blue,P41250,GARS1,HR_T2,-0.39794723504703583
blue,P42704,LRPPRC,HR_T2,0.028367580181078007
blue,P42765,ACAA2,HR_T2,-0.051719112124747564
blue,P43686,PSMC4,HR_T2,-0.12144547297508165
blue,P45984,MAPK9,HR_T2,-0.20020481937471366
blue,P45985,MAP2K4,HR_T2,-0.4549041094750006
blue,P46782,RPS5,HR_T2,-0.2696527022682928
blue,P46783,RPS10,HR_T2,-0.33253587328162093
blue,P49023,PXN,HR_T2,-0.5771959690829317
blue,P49354,FNTA,HR_T2,0.09741569745668077
blue,P49441,INPP1,HR_T2,-0.39626261630335563
blue,P49591,SARS1,HR_T2,-0.2484156047013033
blue,P50583,NUDT2,HR_T2,-0.1331624299177308
blue,P50995,ANXA11,HR_T2,0.22175266629952528
blue,P51570,GALK1,HR_T2,-0.09694405891379355
blue,P51648,ALDH3A2,HR_T2,-0.253632672834509
blue,P52788,SMS,HR_T2,0.11754992453576844
blue,P53618,COPB1,HR_T2,-0.5359552807955302
blue,P53990,IST1,HR_T2,0.09617302022532079
blue,P54619,PRKAG1,HR_T2,0.26020629792282424
blue,P54819,AK2,HR_T2,0.3456710428026502
blue,P55010,EIF5,HR_T2,-0.3104643706196652
blue,P55060,CSE1L,HR_T2,-0.11089010051924027
blue,P60953,CDC42,HR_T2,-0.3725953825668041
blue,P61006,RAB8A,HR_T2,-0.6125767811724421
blue,P61020,RAB5B,HR_T2,-0.25699585168621797
blue,P61026,RAB10,HR_T2,-0.30327844089964345
blue,P61221,ABCE1,HR_T2,-0.6548525092219865
blue,P61224,RAP1B,HR_T2,-0.2858759200800214
blue,P61225,RAP2B,HR_T2,-0.4574458267871636
blue,P61769,B2M,HR_T2,-0.12848546179410933
blue,P61916,NPC2,HR_T2,-0.5041217755862416
blue,P61923,COPZ1,HR_T2,-0.3166952994290545
blue,P62081,RPS7,HR_T2,-0.47278534996754445
blue,P62140,PPP1CB,HR_T2,-0.4443716702820625
blue,P62191,PSMC1,HR_T2,-0.3895329621343379
blue,P62253,UBE2G1,HR_T2,0.03231930158985157
blue,P62807,H2BC4,HR_T2,-0.6267903562517827
blue,P62841,RPS15,HR_T2,-0.26404468497368105
blue,P62847,RPS24,HR_T2,-0.09232072993124972
blue,P62879,GNB2,HR_T2,-0.04312750693741109
blue,P63104,YWHAZ,HR_T2,-0.38789882091531586
blue,P68036,UBE2L3,HR_T2,-0.27497357392895166
blue,P78356,PIP4K2B,HR_T2,0.12411278562852311
blue,P78371,CCT2,HR_T2,-0.32555347916165206
blue,P78560,CRADD,HR_T2,-0.2838782031084743
blue,P82909,MRPS36,HR_T2,0.3519197764157145
blue,P84085,ARF5,HR_T2,-0.3481617355573134
blue,Q00169,PITPNA,HR_T2,-0.10022950689017773
blue,Q00G26,PLIN5,HR_T2,-0.12613168031610272
blue,Q02218,OGDH,HR_T2,-0.053508812884889866
blue,Q02750,MAP2K1,HR_T2,-0.40009926700760495
blue,Q02878,RPL6,HR_T2,-0.6677589287456948
blue,Q02952,AKAP12,HR_T2,-0.512811996767917
blue,Q03135,CAV1,HR_T2,-0.23794452087353377
blue,Q04837,SSBP1,HR_T2,-0.14649038513808385
blue,Q08623,PUDP,HR_T2,0.056461067057340476
blue,Q10567,AP1B1,HR_T2,-0.4231191660804195
blue,Q10713,PMPCA,HR_T2,0.08268587481980554
blue,Q13148,TARDBP,HR_T2,0.11117209375607376
blue,Q13405,MRPL49,HR_T2,0.1551720335571088
blue,Q13424,SNTA1,HR_T2,-4.651564225770312e-4
blue,Q13496,MTM1,HR_T2,0.10900595148533598
blue,Q13526,PIN1,HR_T2,0.3764852773111768
blue,Q13557,CAMK2D,HR_T2,-0.255847275311543
blue,Q13564,NAE1,HR_T2,0.11673061480503052
blue,Q13619,CUL4A,HR_T2,-0.11737654077589735
blue,Q13620,CUL4B,HR_T2,0.2896497700912254
blue,Q13724,MOGS,HR_T2,-0.08138455328708215
blue,Q13976,PRKG1,HR_T2,0.01840007273360139
blue,Q14011,CIRBP,HR_T2,-0.051905463680754216
blue,Q14108,SCARB2,HR_T2,0.13512229492621308
blue,Q14558,PRPSAP1,HR_T2,-0.4539888487637157
blue,Q14914,PTGR1,HR_T2,0.2542124626422079
blue,Q14974,KPNB1,HR_T2,-0.3896883507650623
blue,Q15121,PEA15,HR_T2,-0.4617443856288591
blue,Q15363,TMED2,HR_T2,-0.49537735054262894
blue,Q15642,TRIP10,HR_T2,-0.18850542921894606
blue,Q16718,NDUFA5,HR_T2,-0.2564203763178053
blue,Q16740,CLPP,HR_T2,-0.19506162009334546
blue,Q16795,NDUFA9,HR_T2,-0.3031549258732896
blue,Q16836,HADH,HR_T2,-0.10750387570263371
blue,Q2TAA2,IAH1,HR_T2,-0.2396062680815866
blue,Q5VYK3,ECPAS,HR_T2,0.08876164424633474
blue,Q5XKP0,MICOS13,HR_T2,0.21278381868028648
blue,Q6DKJ4,NXN,HR_T2,-0.29752512891566274
blue,Q6IBS0,TWF2,HR_T2,-0.33523692044242787
blue,Q6JQN1,ACAD10,HR_T2,0.9041443916755337
blue,Q6UW78,UQCC3,HR_T2,-0.5470881596662223
blue,Q7KZF4,SND1,HR_T2,-0.19393201009638283
blue,Q7L2H7,EIF3M,HR_T2,-0.5909252903076633
blue,Q86VS8,HOOK3,HR_T2,-0.2563338353880001
blue,Q86VU5,COMTD1,HR_T2,0.17032296552525641
blue,Q8IXM3,MRPL41,HR_T2,-0.2896659539775776
blue,Q8IZ83,ALDH16A1,HR_T2,-0.592694320150463
blue,Q8N0U8,VKORC1L1,HR_T2,-0.1776981133267685
blue,Q8N142,ADSS1,HR_T2,0.38782831874238993
blue,Q8N766,EMC1,HR_T2,-0.07270868556441983
blue,Q8NBX0,SCCPDH,HR_T2,0.2798146408502492
blue,Q8NHH9,ATL2,HR_T2,-0.17002315830422704
blue,Q8TAT6,NPLOC4,HR_T2,-0.3737326072856795
blue,Q8TB37,NUBPL,HR_T2,0.057761391694819676
blue,Q8TCD5,NT5C,HR_T2,-0.052483923111262584
blue,Q92616,GCN1,HR_T2,-0.2920718651845769
blue,Q92882,OSTF1,HR_T2,-0.5062824789026033
blue,Q93008,USP9X,HR_T2,-0.35583028931485267
blue,Q93034,CUL5,HR_T2,-0.3070283895432812
blue,Q969Q5,RAB24,HR_T2,0.006585691152847509
blue,Q96AB3,ISOC2,HR_T2,0.21295386849926418
blue,Q96AC1,FERMT2,HR_T2,-0.10889740839111908
blue,Q96AQ6,PBXIP1,HR_T2,-0.4945384040282321
blue,Q96C23,GALM,HR_T2,-0.20265778804994827
blue,Q96C90,PPP1R14B,HR_T2,-0.03143701823226064
blue,Q96CV9,OPTN,HR_T2,-0.31766323727945744
blue,Q96EY7,PTCD3,HR_T2,-0.3917151976160275
blue,Q96FV2,SCRN2,HR_T2,-0.22378489915983008
blue,Q96GG9,DCUN1D1,HR_T2,-0.5788317851258017
blue,Q96HY7,DHTKD1,HR_T2,-0.09313191169697019
blue,Q96I23,PYURF,HR_T2,-0.25892590800008974
blue,Q96MF6,COQ10A,HR_T2,-0.07152440681330915
blue,Q96PE7,MCEE,HR_T2,-0.14710933206118065
blue,Q96RQ3,MCCC1,HR_T2,-0.389668927889484
blue,Q99460,PSMD1,HR_T2,-0.08050098693704293
blue,Q99471,PFDN5,HR_T2,-0.11719098531799799
blue,Q99598,TSNAX,HR_T2,-0.13692235882793158
blue,Q99685,MGLL,HR_T2,0.5195818329350133
blue,Q99757,TXN2,HR_T2,-0.3110714657076371
blue,Q99829,CPNE1,HR_T2,-0.1491687785100437
blue,Q99832,CCT7,HR_T2,-0.22946966536551588
blue,Q9BR39,JPH2,HR_T2,-0.3200580792738445
blue,Q9BRF8,CPPED1,HR_T2,-0.11023041069791077
blue,Q9BS92,NIPSNAP3B,HR_T2,-0.02657646097658758
blue,Q9BTT0,ANP32E,HR_T2,-0.574058072220126
blue,Q9BWH2,FUNDC2,HR_T2,-0.21724324809965337
blue,Q9BXW6,OSBPL1A,HR_T2,-0.07124358841198188
blue,Q9BXW7,HDHD5,HR_T2,0.3164140864455219
blue,Q9BYD1,MRPL13,HR_T2,-0.2615658004164127
blue,Q9BYD2,MRPL9,HR_T2,-0.46981769527956435
blue,Q9BYT8,NLN,HR_T2,-0.457019771504827
blue,Q9BYV2,TRIM54,HR_T2,-0.420959308128487
blue,Q9H061,TMEM126A,HR_T2,-0.25280532100902575
blue,Q9H1K1,ISCU,HR_T2,-0.7549853602020496
blue,Q9H477,RBKS,HR_T2,-0.5020763450736043
blue,Q9H6F2,TMEM38A,HR_T2,-0.30847887593872986
blue,Q9H9J2,MRPL44,HR_T2,0.017211255564229064
blue,Q9HBH5,RDH14,HR_T2,-0.30529545891509846
blue,Q9HBI1,PARVB,HR_T2,-0.1454521848774696
blue,Q9HDC9,APMAP,HR_T2,-0.6158129870737665
blue,Q9NPJ3,ACOT13,HR_T2,-0.12984913835808273
blue,Q9NPL8,TIMMDC1,HR_T2,-0.45942161540750565
blue,Q9NPQ8,RIC8A,HR_T2,-0.3800124358129628
blue,Q9NQ50,MRPL40,HR_T2,-0.054407219684012416
blue,Q9NQC3,RTN4,HR_T2,-0.4603698007577736
blue,Q9NR56,MBNL1,HR_T2,-0.058902300129203375
blue,Q9NRG7,SDR39U1,HR_T2,-0.2965335199663851
blue,Q9NTG7,SIRT3,HR_T2,-0.04107175125688455
blue,Q9NTK5,OLA1,HR_T2,-0.25161537526409467
blue,Q9NTX5,ECHDC1,HR_T2,0.08557099999241059
blue,Q9NUJ1,ABHD10,HR_T2,0.053232533572237846
blue,Q9NVA2,SEPTIN11,HR_T2,0.1352998418076876
blue,Q9NZN4,EHD2,HR_T2,-0.03218141499376327
blue,Q9P0S9,TMEM14C,HR_T2,-0.3455961031737275
blue,Q9P0U1,TOMM7,HR_T2,-0.4282789528593767
blue,Q9UBB4,ATXN10,HR_T2,0.034293260904925904
blue,Q9UHD1,CHORDC1,HR_T2,-0.15304240564248775
blue,Q9UI12,ATP6V1H,HR_T2,0.07544333050932514
blue,Q9UIQ6,LNPEP,HR_T2,-0.10535371922618464
blue,Q9UL25,RAB21,HR_T2,-0.12953424638861089
blue,Q9UL46,PSME2,HR_T2,-0.22691411108429196
blue,Q9ULC4,MCTS1,HR_T2,-0.2892604119633559
blue,Q9UNM6,PSMD13,HR_T2,0.12789200505770795
blue,Q9Y241,HIGD1A,HR_T2,0.28316441910279666
blue,Q9Y263,PLAA,HR_T2,-0.29118790945101664
blue,Q9Y276,BCS1L,HR_T2,-0.11753513276361759
blue,Q9Y285,FARSA,HR_T2,-0.617222614983982
blue,Q9Y295,DRG1,HR_T2,-0.4646098035797682
blue,Q9Y2Z9,COQ6,HR_T2,-0.13613477284962208
blue,Q9Y305,ACOT9,HR_T2,-0.11607507890661298
blue,Q9Y333,LSM2,HR_T2,-0.32971266535649324
blue,Q9Y376,CAB39,HR_T2,0.02945198941937473
blue,Q9Y3D6,FIS1,HR_T2,-0.45840672703820273
blue,Q9Y3I1,FBXO7,HR_T2,-0.5416424430437564
blue,Q9Y4L1,HYOU1,HR_T2,-0.1374983241983743
blue,Q9Y5U8,MPC1,HR_T2,-0.31742134326026
blue,Q9Y5Y2,NUBP2,HR_T2,-0.7250481632293108
blue,Q9Y6B6,SAR1B,HR_T2,-0.13721956415469075
blue,A1L0T0,ILVBL,LR_T1,-0.02207830076463041
blue,A6NNS2,DHRS7C,LR_T1,0.3740722018324157
blue,O00159,MYO1C,LR_T1,-0.4377358728814268
blue,O00410,IPO5,LR_T1,0.3144159364703213
blue,O00429,DNM1L,LR_T1,0.020505802188683322
blue,O00442,RTCA,LR_T1,0.25617733913825536
blue,O00505,KPNA3,LR_T1,0.15189973952979333
blue,O00571,DDX3X,LR_T1,-0.2151741042191149
blue,O14653,GOSR2,LR_T1,0.2591254010163354
blue,O14874,BCKDK,LR_T1,0.38772621086195436
blue,O14957,UQCR11,LR_T1,0.1559034742277023
blue,O14980,XPO1,LR_T1,0.08040761653849138
blue,O14983,ATP2A1,LR_T1,0.7623897329109568
blue,O15144,ARPC2,LR_T1,-0.2549831445639251
blue,O15145,ARPC3,LR_T1,-0.2314280530715347
blue,O15371,EIF3D,LR_T1,-0.4612769512079885
blue,O43414,ERI3,LR_T1,0.27461381209035396
blue,O43598,DNPH1,LR_T1,0.12328567629279821
blue,O43615,TIMM44,LR_T1,0.23887461356967402
blue,O43813,LANCL1,LR_T1,-0.2041799347475401
blue,O60237,PPP1R12B,LR_T1,0.04737594037938056
blue,O60256,PRPSAP2,LR_T1,0.5044107364726584
blue,O60313,OPA1,LR_T1,0.053205262153107696
blue,O60506,SYNCRIP,LR_T1,-0.14734997764441737
blue,O60610,DIAPH1,LR_T1,-0.08575328326242272
blue,O60784,TOM1,LR_T1,0.09045114659496625
blue,O60884,DNAJA2,LR_T1,-0.23725488815717113
blue,O75027,ABCB7,LR_T1,0.3103334509961413
blue,O75208,COQ9,LR_T1,0.04561910001441527
blue,O75380,NDUFS6,LR_T1,0.44344570805278305
blue,O75431,MTX2,LR_T1,0.3347255396865129
blue,O75439,PMPCB,LR_T1,0.3879378575731647
blue,O75663,TIPRL,LR_T1,0.013297264781579679
blue,O75915,ARL6IP5,LR_T1,-0.008501800512869761
blue,O75935,DCTN3,LR_T1,0.21442024073843285
blue,O94811,TPPP,LR_T1,0.40269915932486444
blue,O94826,TOMM70,LR_T1,-0.22462481228382183
blue,O94903,PLPBP,LR_T1,0.39426925416483205
blue,O95376,ARIH2,LR_T1,0.009354789831638177
blue,O95433,AHSA1,LR_T1,0.23118063674673062
blue,P00395,MT-CO1,LR_T1,0.4608280773556698
blue,P02750,LRG1,LR_T1,-0.25128107641485026
blue,P02751,FN1,LR_T1,-0.431998363916027
blue,P04406,GAPDH,LR_T1,0.10197346199126635
blue,P04843,RPN1,LR_T1,-0.058560209755028694
blue,P04844,RPN2,LR_T1,0.11453940455279821
blue,P05386,RPLP1,LR_T1,0.03563274378953879
blue,P05452,CLEC3B,LR_T1,-0.4073472369121479
blue,P05455,SSB,LR_T1,0.1253319286254155
blue,P06748,NPM1,LR_T1,-0.20356793427540404
blue,P07339,CTSD,LR_T1,-0.15735886076068317
blue,P07741,APRT,LR_T1,0.11038336754218125
blue,P08574,CYC1,LR_T1,0.0208786690791766
blue,P08708,RPS17,LR_T1,-0.09426145042738192
blue,P10155,RO60,LR_T1,-0.11617840374975112
blue,P11182,DBT,LR_T1,0.3440386190952124
blue,P11586,MTHFD1,LR_T1,-0.13998882107949331
blue,P11940,PABPC1,LR_T1,-0.15933663484038313
blue,P13010,XRCC5,LR_T1,-0.6462513101706484
blue,P13473,LAMP2,LR_T1,0.03702841762812463
blue,P14618,PKM,LR_T1,0.08324837256172433
blue,P15880,RPS2,LR_T1,0.16052566334903628
blue,P16671,CD36,LR_T1,0.19413518473392072
blue,P17612,PRKACA,LR_T1,0.04061487903046667
blue,P17812,CTPS1,LR_T1,0.030997838359943325
blue,P17980,PSMC3,LR_T1,0.32516510205358784
blue,P19971,TYMP,LR_T1,-0.18919614134083398
blue,P20774,OGN,LR_T1,0.08217962029897716
blue,P21333,FLNA,LR_T1,0.10143814075925049
blue,P21399,ACO1,LR_T1,-0.1105588828404439
blue,P21953,BCKDHB,LR_T1,-0.013608148991111318
blue,P21980,TGM2,LR_T1,0.08808882682878905
blue,P22570,FDXR,LR_T1,-0.17025650309193682
blue,P23786,CPT2,LR_T1,0.30950887549352785
blue,P24534,EEF1B2,LR_T1,-0.04232403127807455
blue,P25311,AZGP1,LR_T1,-0.08370406395137432
blue,P25787,PSMA2,LR_T1,0.4052634561115317
blue,P26599,PTBP1,LR_T1,0.29140866148813505
blue,P28482,MAPK1,LR_T1,0.0751199259891625
blue,P30084,ECHS1,LR_T1,-0.020595330475313395
blue,P30085,CMPK1,LR_T1,-0.09364769996810822
blue,P30153,PPP2R1A,LR_T1,0.05732946676653562
blue,P30419,NMT1,LR_T1,0.6386080576418188
blue,P30536,TSPO,LR_T1,0.16748340248656926
blue,P30566,ADSL,LR_T1,0.2957611616226064
blue,P31040,SDHA,LR_T1,0.10378634479965866
blue,P31939,ATIC,LR_T1,-0.21146329618939408
blue,P31942,HNRNPH3,LR_T1,0.38285055208043406
blue,P34897,SHMT2,LR_T1,0.33053819557935726
blue,P35241,RDX,LR_T1,0.5782751629727322
blue,P35270,SPR,LR_T1,0.14854883060888263
blue,P35998,PSMC2,LR_T1,0.0040933901339838125
blue,P36543,ATP6V1E1,LR_T1,0.12269888674068936
blue,P38159,RBMX,LR_T1,-0.24204767101974464
blue,P40227,CCT6A,LR_T1,-0.06390901873905552
blue,P40939,HADHA,LR_T1,0.1687710896863759
blue,P41250,GARS1,LR_T1,0.2670885958032069
blue,P42704,LRPPRC,LR_T1,-0.34047196154616066
blue,P42765,ACAA2,LR_T1,0.372809744036565
blue,P43686,PSMC4,LR_T1,-0.14529129240295363
blue,P45984,MAPK9,LR_T1,0.4574454457349376
blue,P45985,MAP2K4,LR_T1,-0.022020160040354175
blue,P46782,RPS5,LR_T1,0.03311321033377042
blue,P46783,RPS10,LR_T1,0.29106116417424144
blue,P49023,PXN,LR_T1,0.25773041531502805
blue,P49354,FNTA,LR_T1,-0.08125022590485377
blue,P49441,INPP1,LR_T1,0.28309003250040743
blue,P49591,SARS1,LR_T1,0.306338429445595
blue,P50583,NUDT2,LR_T1,0.12819347885905952
blue,P50995,ANXA11,LR_T1,-0.03038770487448649
blue,P51570,GALK1,LR_T1,0.34724881609164404
blue,P51648,ALDH3A2,LR_T1,-0.00709500223972713
blue,P52788,SMS,LR_T1,0.11030527275019464
blue,P53618,COPB1,LR_T1,-0.16009107496009994
blue,P53990,IST1,LR_T1,-0.015510896194092544
blue,P54619,PRKAG1,LR_T1,-0.16133126345306553
blue,P54819,AK2,LR_T1,-0.01757486064314137
blue,P55010,EIF5,LR_T1,0.4581535263452827
blue,P55060,CSE1L,LR_T1,0.07586748610345014
blue,P60953,CDC42,LR_T1,0.1129628241620492
blue,P61006,RAB8A,LR_T1,0.0375885599281917
blue,P61020,RAB5B,LR_T1,0.5531682267351825
blue,P61026,RAB10,LR_T1,0.1834596170815329
blue,P61221,ABCE1,LR_T1,0.39031092639613807
blue,P61224,RAP1B,LR_T1,-0.17845971467079352
blue,P61225,RAP2B,LR_T1,0.09358867187704262
blue,P61769,B2M,LR_T1,-0.3021931322991195
blue,P61916,NPC2,LR_T1,0.12348463010101407
blue,P61923,COPZ1,LR_T1,-0.28074074175652564
blue,P62081,RPS7,LR_T1,0.21078617145052017
blue,P62140,PPP1CB,LR_T1,0.3353608505494863
blue,P62191,PSMC1,LR_T1,0.3534353886033847
blue,P62253,UBE2G1,LR_T1,0.11766579754048881
blue,P62807,H2BC4,LR_T1,-0.0497372240997366
blue,P62841,RPS15,LR_T1,0.2978226977736075
blue,P62847,RPS24,LR_T1,0.1494021786829951
blue,P62879,GNB2,LR_T1,-0.16318562016360852
blue,P63104,YWHAZ,LR_T1,-0.05943442874274349
blue,P68036,UBE2L3,LR_T1,-0.04315553389962982
