grid_x,grid_y,neg_log10_p
49,80,NA
50,80,NA
51,80,1.458
52,80,1.451
53,80,0.876
54,80,1.042
55,80,1.038
56,80,1.126
57,80,1.123
58,80,1.029
59,80,0.856
60,80,1.025
61,80,1.116
62,80,1.023
63,80,1.215
64,80,1.216
65,80,1.323
66,80,1.12
67,80,1.224
68,80,1.029
69,80,1.032
70,80,1.036
71,80,1.247
72,80,1.368
73,80,1.499
74,80,1.391
75,80,1.661
76,80,1.969
77,80,1.705
78,80,1.457
79,80,1.616
80,80,1.504
81,80,1.83
82,80,2.209
83,80,2.457
84,80,1.802
85,80,1.529
86,80,1.418
87,80,2.187
88,80,2.284
89,80,1.584
90,80,1.663
91,80,1.761
92,80,2.122
93,80,1.563
94,80,1.714
95,80,2.244
96,80,2.28
97,80,2.447
98,80,3.122
1,81,0.057
2,81,0.025
3,81,0.004
4,81,0.051
5,81,0.045
6,81,0.023
7,81,0.012
8,81,0.002
9,81,0.003
10,81,0.005
11,81,0.004
12,81,0.001
13,81,0
14,81,0
15,81,0.001
16,81,0.002
17,81,0.003
18,81,0.003
19,81,0.001
20,81,0.001
21,81,0.001
22,81,0
23,81,0
24,81,0
25,81,0.001
26,81,0.001
27,81,0.001
28,81,0.002
29,81,0.001
30,81,0.002
31,81,0.003
32,81,0.001
33,81,0.003
34,81,0.004
35,81,0.003
36,81,0.002
37,81,0.002
38,81,0.007
39,81,0.004
40,81,0.003
41,81,0.003
42,81,0.003
43,81,0.002
44,81,0.009
45,81,0.007
46,81,0.014
47,81,0.015
48,81,0.013
49,81,NA
50,81,NA
51,81,1.493
52,81,1.462
53,81,0.856
54,81,1.005
55,81,0.983
56,81,1.051
57,81,1.122
58,81,1.007
59,81,0.899
60,81,1.056
61,81,1.131
62,81,1.015
63,81,1.293
64,81,1.273
65,81,1.476
66,81,1.233
67,81,1.323
68,81,1.094
69,81,1.077
70,81,1.06
71,81,1.254
72,81,1.354
73,81,1.46
74,81,1.326
75,81,1.565
76,81,1.836
77,81,1.548
78,81,1.408
79,81,1.536
80,81,1.395
81,81,1.678
82,81,2.008
83,81,2.203
84,81,1.54
85,81,1.25
86,81,1.113
87,81,1.755
88,81,1.982
89,81,1.453
90,81,1.483
91,81,1.523
92,81,1.798
93,81,1.221
94,81,1.278
95,81,1.921
96,81,1.833
97,81,1.801
98,81,2.609
1,82,0.069
2,82,0.035
3,82,0.007
4,82,0.077
5,82,0.043
6,82,0.024
7,82,0.014
8,82,0.002
9,82,0.004
10,82,0.004
11,82,0.004
12,82,0.001
13,82,0
14,82,0
15,82,0.001
16,82,0.001
17,82,0.002
18,82,0.002
19,82,0.001
20,82,0.001
21,82,0
22,82,0
23,82,0
24,82,0
25,82,0.001
26,82,0.001
27,82,0.001
28,82,0.002
29,82,0.001
30,82,0.001
31,82,0.003
32,82,0.002
33,82,0.003
34,82,0.005
35,82,0.002
36,82,0.001
37,82,0.001
38,82,0.006
39,82,0.004
40,82,0.003
41,82,0.003
42,82,0.002
43,82,0.001
44,82,0.008
45,82,0.007
46,82,0.015
47,82,0.017
48,82,0.015
49,82,NA
50,82,NA
51,82,1.416
52,82,1.476
53,82,1.011
54,82,1.159
55,82,1.113
56,82,1.167
57,82,1.224
58,82,1.079
59,82,0.945
60,82,1.091
61,82,1.148
62,82,1.009
63,82,1.27
64,82,1.335
65,82,1.648
66,82,1.478
67,82,1.555
68,82,1.274
69,82,1.347
70,82,1.305
71,82,1.505
72,82,1.592
73,82,1.685
74,82,1.645
75,82,1.893
76,82,2.17
77,82,1.817
78,82,1.633
79,82,1.747
80,82,1.714
81,82,2.008
82,82,2.345
83,82,2.525
84,82,1.763
85,82,1.414
86,82,1.389
87,82,2.092
88,82,2.309
89,82,1.689
90,82,1.898
91,82,1.917
92,82,2.202
93,82,1.514
94,82,1.55
95,82,2.231
96,82,2.092
97,82,2.009
98,82,2.793
1,83,0.083
2,83,0.016
3,83,0.003
4,83,0.036
5,83,0.022
6,83,0.013
7,83,0.004
8,83,0.001
9,83,0.002
10,83,0.002
11,83,0.002
12,83,0.001
13,83,0
14,83,0
15,83,0.001
16,83,0.001
17,83,0.001
18,83,0.001
19,83,0
20,83,0.001
21,83,0
22,83,0
23,83,0
24,83,0
25,83,0.001
26,83,0.001
27,83,0.001
28,83,0.002
29,83,0.001
30,83,0.002
31,83,0.004
32,83,0.002
33,83,0.005
34,83,0.009
35,83,0.004
36,83,0.003
37,83,0.003
38,83,0.009
39,83,0.006
40,83,0.006
41,83,0.004
42,83,0.003
43,83,0.002
44,83,0.011
45,83,0.01
46,83,0.021
47,83,0.015
48,83,0.01
49,83,NA
50,83,NA
51,83,1.576
52,83,1.615
53,83,1.193
54,83,1.336
55,83,1.262
56,83,1.299
57,83,1.337
58,83,1.159
59,83,1.094
60,83,1.234
61,83,1.274
62,83,1.102
63,83,1.359
64,83,1.405
65,83,1.707
66,83,1.764
67,83,1.967
68,83,1.611
69,83,1.67
70,83,1.596
71,83,1.798
72,83,1.869
73,83,1.943
74,83,1.869
75,83,2.109
76,83,2.375
77,83,1.963
78,83,1.735
79,83,1.823
80,83,1.755
81,83,2.023
82,83,2.525
83,83,2.674
84,83,2.015
85,83,1.6
86,83,1.541
87,83,2.258
88,83,2.444
89,83,1.75
90,83,1.921
91,83,1.89
92,83,2.119
93,83,1.609
94,83,1.597
95,83,2.23
96,83,2.002
97,83,1.802
98,83,2.307
1,84,0.1
2,84,0.022
3,84,0.006
4,84,0.029
5,84,0.02
6,84,0.007
7,84,0.002
8,84,0
9,84,0.001
10,84,0.001
11,84,0.001
12,84,0
13,84,0
14,84,0
15,84,0.001
16,84,0.001
17,84,0.001
18,84,0.002
19,84,0.001
20,84,0.001
21,84,0
22,84,0
23,84,0.001
24,84,0.001
25,84,0.002
26,84,0.002
27,84,0.001
28,84,0.002
29,84,0.001
30,84,0.002
31,84,0.004
32,84,0.003
33,84,0.004
34,84,0.006
35,84,0.003
36,84,0.002
37,84,0.001
38,84,0.006
39,84,0.004
40,84,0.004
41,84,0.003
42,84,0.003
43,84,0.002
44,84,0.01
45,84,0.01
46,84,0.017
47,84,0.012
48,84,0.009
49,84,NA
50,84,NA
51,84,1.627
52,84,1.773
53,84,1.406
54,84,1.542
55,84,1.434
56,84,1.45
57,84,1.466
58,84,1.25
59,84,1.266
60,84,1.399
61,84,1.418
62,84,1.207
63,84,1.46
64,84,1.483
65,84,1.774
66,84,1.803
67,84,2.137
68,84,1.869
69,84,1.904
70,84,1.794
71,84,1.984
72,84,2.027
73,84,2.074
74,84,2.125
75,84,2.537
76,84,2.801
77,84,2.303
78,84,2.016
79,84,2.08
80,84,1.972
81,84,2.421
82,84,2.946
83,84,3.069
84,84,2.515
85,84,2.002
86,84,1.902
87,84,2.68
88,84,2.845
89,84,2.036
90,84,2.185
91,84,2.108
92,84,2.306
93,84,1.713
94,84,1.649
95,84,2.232
96,84,2.293
97,84,2.024
98,84,2.489
1,85,0.12
2,85,0.032
3,85,0.01
4,85,0.022
5,85,0.018
6,85,0.007
7,85,0.002
8,85,0
9,85,0.001
10,85,0.001
11,85,0.002
12,85,0.001
13,85,0
14,85,0
15,85,0.001
16,85,0.001
17,85,0.002
18,85,0.003
19,85,0.001
20,85,0.001
21,85,0
22,85,0
23,85,0
24,85,0.001
25,85,0.002
26,85,0.001
27,85,0.001
28,85,0.002
29,85,0
30,85,0.001
31,85,0.004
32,85,0.003
33,85,0.004
34,85,0.005
35,85,0.002
36,85,0.002
37,85,0.001
38,85,0.006
39,85,0.003
40,85,0.004
41,85,0.003
42,85,0.003
43,85,0.002
44,85,0.012
45,85,0.013
46,85,0.023
47,85,0.018
48,85,0.014
49,85,NA
50,85,NA
51,85,1.426
52,85,1.67
53,85,1.282
54,85,1.39
55,85,1.262
56,85,1.252
57,85,1.244
58,85,1.126
59,85,1.118
60,85,1.338
61,85,1.331
62,85,1.1
63,85,1.321
64,85,1.317
65,85,1.705
66,85,1.705
67,85,2.003
68,85,1.853
69,85,1.858
70,85,1.714
71,85,1.87
72,85,2.039
73,85,2.052
74,85,2.067
75,85,2.443
76,85,2.665
77,85,2.31
78,85,1.977
79,85,2.003
80,85,1.856
81,85,2.259
82,85,2.952
83,85,3.269
84,85,2.635
85,85,2.053
86,85,2.113
87,85,2.905
88,85,3.027
89,85,2.122
90,85,2.226
91,85,2.09
92,85,2.228
93,85,1.573
94,85,1.707
95,85,2.24
96,85,2.207
97,85,1.816
98,85,2.025
1,86,0.143
2,86,0.044
3,86,0.016
4,86,0.037
5,86,0.032
6,86,0.006
7,86,0.001
8,86,0
9,86,0
10,86,0.001
11,86,0.002
12,86,0.001
13,86,0
14,86,0.001
15,86,0.001
16,86,0
17,86,0
18,86,0.001
19,86,0
20,86,0
21,86,0
22,86,0
23,86,0
24,86,0
25,86,0.001
26,86,0.001
27,86,0.001
28,86,0.001
29,86,0
30,86,0.001
31,86,0.003
32,86,0.003
33,86,0.005
34,86,0.006
35,86,0.003
36,86,0.003
37,86,0.002
38,86,0.007
39,86,0.004
40,86,0.005
41,86,0.004
42,86,0.004
43,86,0.003
44,86,0.02
45,86,0.022
46,86,0.032
47,86,0.02
48,86,0.017
49,86,NA
50,86,NA
51,86,1.352
52,86,1.569
53,86,1.162
54,86,1.241
55,86,1.096
56,86,1.064
57,86,1.034
58,86,0.905
59,86,0.878
60,86,1.051
61,86,1.131
62,86,0.994
63,86,1.185
64,86,1.156
65,86,1.5
66,86,1.607
67,86,1.872
68,86,1.842
69,86,1.971
70,86,1.785
71,86,1.916
72,86,2.057
73,86,2.208
74,86,2.187
75,86,2.546
76,86,2.735
77,86,2.324
78,86,2.123
79,86,2.112
80,86,1.918
81,86,2.297
82,86,2.967
83,86,3.237
84,86,2.772
85,86,2.113
86,86,2.128
87,86,2.888
88,86,3.233
89,86,2.221
90,86,2.275
91,86,2.077
92,86,2.152
93,86,1.687
94,86,1.773
95,86,2.252
96,86,2.54
97,86,2.055
98,86,2.206
1,87,0.171
2,87,0.061
3,87,0.026
4,87,0.06
5,87,0.057
6,87,0.014
7,87,0.003
8,87,0
9,87,0.002
10,87,0.003
11,87,0.007
12,87,0.003
13,87,0.002
14,87,0.003
15,87,0.003
16,87,0.003
17,87,0.002
18,87,0.004
19,87,0.002
20,87,0.001
21,87,0.001
22,87,0.001
23,87,0.001
24,87,0.001
25,87,0.003
26,87,0.003
27,87,0.001
28,87,0.003
29,87,0.001
30,87,0.004
31,87,0.011
32,87,0.009
33,87,0.017
34,87,0.02
35,87,0.013
36,87,0.011
37,87,0.01
38,87,0.03
39,87,0.02
40,87,0.024
41,87,0.021
42,87,0.024
43,87,0.021
44,87,0.044
45,87,0.05
46,87,0.073
47,87,0.051
48,87,0.035
49,87,NA
50,87,NA
51,87,1.047
52,87,1.215
53,87,0.84
54,87,0.887
55,87,0.747
56,87,0.703
57,87,0.661
58,87,0.621
59,87,0.582
60,87,0.703
61,87,0.748
62,87,0.622
63,87,0.75
64,87,0.798
65,87,1.061
66,87,1.124
67,87,1.317
68,87,1.392
69,87,1.473
70,87,1.28
71,87,1.359
72,87,1.443
73,87,1.533
74,87,1.477
75,87,1.733
76,87,2.021
77,87,1.789
78,87,1.734
79,87,1.857
80,87,1.63
81,87,1.942
82,87,2.52
83,87,2.713
84,87,2.444
85,87,1.762
86,87,1.722
87,87,2.36
88,87,2.603
89,87,1.841
90,87,1.822
91,87,1.569
92,87,1.806
93,87,1.299
94,87,1.555
95,87,2.271
96,87,2.462
97,87,2.325
98,87,2.406
1,88,0.205
2,88,0.084
3,88,0.04
4,88,0.096
5,88,0.095
6,88,0.029
7,88,0.007
8,88,0.002
9,88,0.005
10,88,0.011
11,88,0.02
12,88,0.012
13,88,0.007
14,88,0.012
15,88,0.012
16,88,0.012
17,88,0.012
18,88,0.019
19,88,0.012
20,88,0.007
21,88,0.004
22,88,0.004
23,88,0.007
24,88,0.007
25,88,0.021
26,88,0.02
27,88,0.013
28,88,0.025
29,88,0.012
30,88,0.023
31,88,0.041
32,88,0.038
33,88,0.063
34,88,0.077
35,88,0.056
36,88,0.053
37,88,0.05
38,88,0.125
39,88,0.074
40,88,0.07
41,88,0.051
42,88,0.061
43,88,0.058
44,88,0.111
45,88,0.13
46,88,0.183
47,88,0.143
48,88,0.109
49,88,NA
50,88,NA
51,88,0.601
52,88,0.799
53,88,0.493
54,88,0.587
55,88,0.533
56,88,0.482
57,88,0.434
58,88,0.452
59,88,0.543
60,88,0.646
61,88,0.671
62,88,0.612
63,88,0.725
64,88,0.753
65,88,0.993
66,88,1.031
67,88,1.194
68,88,1.375
69,88,1.427
70,88,1.203
71,88,1.252
72,88,1.304
73,88,1.509
74,88,1.419
75,88,1.643
76,88,1.893
77,88,1.623
78,88,1.532
79,88,1.61
80,88,1.88
81,88,2.187
82,88,2.776
83,88,2.934
84,88,2.845
85,88,2.265
86,88,2.18
87,88,2.877
88,88,3.103
89,88,2.194
90,88,2.127
91,88,1.798
92,88,2.01
93,88,1.675
94,88,1.934
95,88,2.699
96,88,2.851
97,88,2.631
98,88,2.629
1,89,0.245
2,89,0.114
3,89,0.063
4,89,0.148
5,89,0.156
6,89,0.057
7,89,0.018
8,89,0.005
9,89,0.014
10,89,0.03
11,89,0.054
12,89,0.022
13,89,0.014
14,89,0.026
15,89,0.028
16,89,0.03
17,89,0.032
18,89,0.033
19,89,0.023
20,89,0.016
21,89,0.011
22,89,0.007
23,89,0.012
24,89,0.012
25,89,0.028
26,89,0.028
27,89,0.02
28,89,0.041
29,89,0.021
30,89,0.041
31,89,0.074
32,89,0.056
33,89,0.096
34,89,0.095
35,89,0.073
36,89,0.072
37,89,0.072
38,89,0.117
39,89,0.071
40,89,0.07
41,89,0.053
42,89,0.069
43,89,0.068
44,89,0.136
45,89,0.166
46,89,0.242
47,89,0.198
48,89,0.16
49,89,NA
50,89,NA
51,89,0.535
52,89,0.709
53,89,0.404
54,89,0.476
55,89,0.481
56,89,0.418
57,89,0.422
58,89,0.497
59,89,0.581
60,89,0.674
61,89,0.682
62,89,0.602
63,89,0.699
64,89,0.708
65,89,0.926
66,89,1.058
67,89,1.202
68,89,1.361
69,89,1.383
70,89,1.262
71,89,1.285
72,89,1.309
73,89,1.489
74,89,1.363
75,89,1.554
76,89,1.766
77,89,1.63
78,89,1.498
79,89,1.539
80,89,1.771
81,89,2.032
82,89,2.565
83,89,2.661
84,89,2.769
85,89,2.122
86,89,1.981
87,89,2.602
88,89,2.749
89,89,2.328
90,89,2.196
91,89,2.068
92,89,2.246
93,89,2.136
94,89,2.392
95,89,3.2
96,89,3.299
97,89,2.98
98,89,2.878
1,90,0.294
2,90,0.055
3,90,0.037
4,90,0.063
5,90,0.085
6,90,0.029
7,90,0.009
8,90,0.002
9,90,0.004
10,90,0.014
11,90,0.019
12,90,0.007
13,90,0.005
14,90,0.003
15,90,0.005
16,90,0.006
17,90,0.008
18,90,0.01
19,90,0.007
20,90,0.005
21,90,0.003
22,90,0.002
23,90,0.005
24,90,0.006
25,90,0.017
26,90,0.019
27,90,0.014
28,90,0.016
29,90,0.008
30,90,0.019
31,90,0.03
32,90,0.023
33,90,0.048
34,90,0.051
35,90,0.04
36,90,0.042
37,90,0.045
38,90,0.048
39,90,0.027
40,90,0.02
41,90,0.015
42,90,0.023
43,90,0.024
44,90,0.048
45,90,0.066
46,90,0.115
47,90,0.093
48,90,0.075
49,90,NA
50,90,NA
51,90,0.83
52,90,1.043
53,90,0.7
54,90,0.785
55,90,0.772
56,90,0.661
57,90,0.649
58,90,0.732
59,90,0.934
60,90,1.04
61,90,1.026
62,90,0.895
63,90,1
64,90,0.988
65,90,1.238
66,90,1.372
67,90,1.516
68,90,1.672
69,90,1.664
70,90,1.49
71,90,1.651
72,90,1.646
73,90,1.824
74,90,1.641
75,90,1.825
76,90,2.237
77,90,2.035
78,90,1.841
79,90,1.851
80,90,2.076
81,90,2.327
82,90,2.87
83,90,3.204
84,90,3.272
85,90,2.485
86,90,2.275
87,90,2.91
88,90,3.007
89,90,2.488
90,90,2.282
91,90,2.08
92,90,2.191
93,90,1.996
94,90,2.154
95,90,2.818
96,90,2.738
97,90,3.381
98,90,3.16
1,91,0.353
2,91,0.079
3,91,0.06
4,91,0.047
5,91,0.037
6,91,0.012
7,91,0.003
8,91,0.001
9,91,0.002
10,91,0.011
11,91,0.018
12,91,0.007
13,91,0.005
14,91,0.004
15,91,0.003
16,91,0.005
17,91,0.008
18,91,0.011
19,91,0.005
20,91,0.004
21,91,0.003
22,91,0.001
23,91,0.003
24,91,0.002
25,91,0.009
26,91,0.012
27,91,0.009
28,91,0.011
29,91,0.006
30,91,0.017
31,91,0.03
32,91,0.024
33,91,0.056
34,91,0.046
35,91,0.027
36,91,0.031
37,91,0.035
38,91,0.04
39,91,0.023
40,91,0.019
41,91,0.015
42,91,0.025
43,91,0.028
44,91,0.044
45,91,0.049
46,91,0.074
47,91,0.061
48,91,0.051
49,91,NA
50,91,NA
51,91,0.989
52,91,1.209
53,91,0.789
54,91,0.862
55,91,0.823
56,91,0.681
57,91,0.749
58,91,0.821
59,91,1.023
60,91,1.254
61,91,1.208
62,91,1.027
63,91,1.12
64,91,1.078
65,91,1.324
66,91,1.436
67,91,1.556
68,91,1.685
69,91,1.638
70,91,1.42
71,91,1.547
72,91,1.504
73,91,1.831
74,91,1.598
75,91,1.747
76,91,2.122
77,91,1.869
78,91,1.831
79,91,1.795
80,91,1.978
81,91,2.179
82,91,2.668
83,91,2.935
84,91,2.929
85,91,2.354
86,91,2.346
87,91,2.951
88,91,3.319
89,91,2.68
90,91,2.389
91,91,2.104
92,91,2.143
93,91,2.203
94,91,2.298
95,91,2.906
96,91,3.234
97,91,3.848
98,91,3.483
1,92,0.425
2,92,0.113
3,92,0.096
4,92,0.032
5,92,0.03
6,92,0.01
7,92,0.003
8,92,0.001
9,92,0.003
10,92,0.003
11,92,0.007
12,92,0.003
13,92,0.003
14,92,0.002
15,92,0.002
16,92,0.004
17,92,0.007
18,92,0.012
19,92,0.006
20,92,0.005
21,92,0.004
22,92,0.002
23,92,0.006
24,92,0.005
25,92,0.02
26,92,0.026
27,92,0.023
28,92,0.03
29,92,0.017
30,92,0.034
31,92,0.06
32,92,0.053
33,92,0.065
34,92,0.057
35,92,0.035
36,92,0.044
37,92,0.053
38,92,0.065
39,92,0.041
40,92,0.035
41,92,0.021
42,92,0.026
43,92,0.022
44,92,0.04
45,92,0.048
46,92,0.078
47,92,0.069
48,92,0.06
49,92,NA
50,92,NA
51,92,0.916
52,92,1.111
53,92,0.67
54,92,0.718
55,92,0.659
56,92,0.51
57,92,0.551
58,92,0.593
59,92,0.746
60,92,0.923
61,92,0.855
62,92,0.79
63,92,0.847
64,92,0.907
65,92,1.113
66,92,1.187
67,92,1.265
68,92,1.348
69,92,1.267
70,92,1.188
71,92,1.272
72,92,1.362
73,92,1.648
74,92,1.375
75,92,1.477
76,92,1.791
77,92,1.502
78,92,1.618
79,92,1.534
80,92,1.66
81,92,1.798
82,92,2.202
83,92,2.387
84,92,2.592
85,92,2.228
86,92,2.152
87,92,2.685
88,92,2.964
89,92,2.572
90,92,2.191
91,92,1.822
92,92,1.77
93,92,2.075
94,92,2.064
95,92,3.02
96,92,3.225
97,92,4.398
98,92,3.856
1,93,0.516
2,93,0.161
3,93,0.152
4,93,0.06
5,93,0.062
6,93,0.026
7,93,0.01
8,93,0.004
9,93,0.013
10,93,0.013
11,93,0.029
12,93,0.014
13,93,0.014
14,93,0.014
15,93,0.007
16,93,0.013
17,93,0.024
18,93,0.023
19,93,0.012
20,93,0.012
21,93,0.006
22,93,0.003
23,93,0.006
24,93,0.005
25,93,0.016
26,93,0.025
27,93,0.023
28,93,0.034
29,93,0.02
30,93,0.045
31,93,0.086
32,93,0.081
33,93,0.076
34,93,0.071
35,93,0.046
36,93,0.062
37,93,0.058
38,93,0.076
39,93,0.05
40,93,0.047
41,93,0.03
42,93,0.04
43,93,0.025
44,93,0.049
45,93,0.064
46,93,0.083
47,93,0.077
48,93,0.051
49,93,NA
50,93,NA
51,93,0.979
52,93,1.165
53,93,0.657
54,93,0.683
55,93,0.6
56,93,0.524
57,93,0.547
58,93,0.571
59,93,0.707
60,93,0.864
61,93,0.898
62,93,0.8
63,93,0.833
64,93,0.868
65,93,1.051
66,93,1.094
67,93,1.139
68,93,1.186
69,93,1.07
70,93,0.96
71,93,1.004
72,93,1.22
73,93,1.465
74,93,1.335
75,93,1.399
76,93,1.678
77,93,1.76
78,93,1.847
79,93,1.703
80,93,1.795
81,93,1.895
82,93,2.278
83,93,2.412
84,93,2.561
85,93,2.108
86,93,1.961
87,93,2.424
88,93,2.616
89,93,2.136
90,93,1.682
91,93,1.258
92,93,1.121
93,93,1.27
94,93,1.132
95,93,1.727
96,93,2.118
97,93,2.781
98,93,2.441
1,94,0.632
2,94,0.231
3,94,0.093
4,94,0.038
5,94,0.015
6,94,0.006
7,94,0.002
8,94,0.001
9,94,0.006
10,94,0.009
11,94,0.026
12,94,0.013
13,94,0.015
14,94,0.008
15,94,0.004
16,94,0.011
17,94,0.024
18,94,0.013
19,94,0.007
20,94,0.008
21,94,0.004
22,94,0.002
23,94,0.005
24,94,0.006
25,94,0.012
26,94,0.012
27,94,0.013
28,94,0.023
29,94,0.014
30,94,0.039
31,94,0.089
32,94,0.089
33,94,0.061
34,94,0.062
35,94,0.042
36,94,0.062
37,94,0.042
38,94,0.063
39,94,0.042
40,94,0.043
41,94,0.028
42,94,0.043
43,94,0.028
44,94,0.042
45,94,0.062
46,94,0.061
47,94,0.061
48,94,0.042
49,94,NA
50,94,NA
51,94,1.065
52,94,1.241
53,94,0.646
54,94,0.776
55,94,0.652
56,94,0.542
57,94,0.66
58,94,0.664
59,94,0.799
60,94,0.951
61,94,0.958
62,94,0.816
63,94,0.973
64,94,0.982
65,94,1.16
66,94,1.172
67,94,1.184
68,94,1.198
69,94,1.034
70,94,0.884
71,94,1.061
72,94,1.262
73,94,1.488
74,94,1.302
75,94,1.325
76,94,1.569
77,94,1.601
78,94,1.635
79,94,1.436
80,94,1.47
81,94,1.508
82,94,1.81
83,94,1.866
84,94,2.23
85,94,1.707
86,94,1.493
87,94,1.848
88,94,1.934
89,94,1.408
90,94,1.197
91,94,1.267
92,94,1.054
93,94,1.132
94,94,1.234
95,94,1.803
96,94,2.098
97,94,2.602
98,94,2.801
1,95,0.784
2,95,0.335
3,95,0.159
4,95,0.077
5,95,0.038
6,95,0.018
7,95,0.008
8,95,0.004
9,95,0.026
10,95,0.037
11,95,0.096
12,95,0.06
13,95,0.073
14,95,0.046
15,95,0.029
16,95,0.036
17,95,0.077
18,95,0.051
19,95,0.033
20,95,0.04
21,95,0.026
22,95,0.016
23,95,0.036
24,95,0.041
25,95,0.077
26,95,0.054
27,95,0.06
28,95,0.067
29,95,0.047
30,95,0.082
31,95,0.131
32,95,0.142
33,95,0.106
34,95,0.114
35,95,0.084
36,95,0.132
37,95,0.099
38,95,0.151
39,95,0.115
40,95,0.085
41,95,0.062
42,95,0.067
43,95,0.048
44,95,0.053
45,95,0.085
46,95,0.091
47,95,0.097
48,95,0.072
49,95,NA
50,95,NA
51,95,0.836
52,95,0.971
53,95,0.514
54,95,0.614
55,95,0.473
56,95,0.454
57,95,0.547
58,95,0.526
59,95,0.628
60,95,0.744
61,95,0.719
62,95,0.562
63,95,0.671
64,95,0.648
65,95,0.77
66,95,0.906
67,95,0.88
68,95,0.855
69,95,0.675
70,95,0.519
71,95,0.631
72,95,0.759
73,95,0.905
74,95,0.881
75,95,0.857
76,95,1.023
77,95,1
78,95,0.977
79,95,0.767
80,95,0.934
81,95,0.913
82,95,1.108
83,95,1.334
84,95,1.597
85,95,1.309
86,95,1.587
87,95,1.914
88,95,1.928
89,95,1.6
90,95,1.287
91,95,1.295
92,95,1.31
93,95,1.335
94,95,1.376
95,95,1.918
96,95,2.103
97,95,2.441
98,95,3.258
1,96,0.996
2,96,0.495
3,96,0.276
4,96,0.159
5,96,0.093
6,96,0.054
7,96,0.031
8,96,0.018
9,96,0.01
10,96,0.023
11,96,0.093
12,96,0.063
13,96,0.09
14,96,0.062
15,96,0.042
16,96,0.06
17,96,0.082
18,96,0.058
19,96,0.041
20,96,0.056
21,96,0.039
22,96,0.027
23,96,0.069
24,96,0.05
25,96,0.109
26,96,0.082
27,96,0.061
28,96,0.077
29,96,0.057
30,96,0.115
31,96,0.137
32,96,0.106
33,96,0.081
34,96,0.099
35,96,0.075
36,96,0.139
37,96,0.109
38,96,0.189
39,96,0.151
40,96,0.12
41,96,0.093
42,96,0.071
43,96,0.054
44,96,0.065
45,96,0.12
46,96,0.093
47,96,0.11
48,96,0.085
49,96,NA
50,96,NA
51,96,0.764
52,96,0.872
53,96,0.377
54,96,0.447
55,96,0.299
56,96,0.264
57,96,0.319
58,96,0.283
59,96,0.341
60,96,0.407
61,96,0.364
62,96,0.234
63,96,0.286
64,96,0.251
65,96,0.306
66,96,0.37
67,96,0.443
68,96,0.396
69,96,0.253
70,96,0.311
71,96,0.378
72,96,0.456
73,96,0.545
74,96,0.49
75,96,0.438
76,96,0.529
77,96,0.634
78,96,0.755
79,96,0.688
80,96,0.82
81,96,0.972
82,96,1.146
83,96,1.344
84,96,1.571
85,96,1.487
86,96,1.746
87,96,2.044
88,96,1.967
89,96,1.893
90,96,1.822
91,96,1.755
92,96,1.693
93,96,1.637
94,96,1.589
95,96,2.103
96,96,2.842
97,96,3.117
98,96,3.872
1,97,0.518
2,97,0.271
3,97,0.16
4,97,0.099
5,97,0.062
6,97,0.04
7,97,0.025
8,97,0.016
9,97,0.01
10,97,0.038
11,97,0.084
12,97,0.061
13,97,0.044
14,97,0.032
15,97,0.022
16,97,0.047
17,97,0.083
18,97,0.063
19,97,0.048
20,97,0.08
21,97,0.062
22,97,0.047
23,97,0.143
24,97,0.115
25,97,0.163
26,97,0.133
27,97,0.107
28,97,0.151
29,97,0.124
30,97,0.268
31,97,0.342
32,97,0.292
33,97,0.247
34,97,0.316
35,97,0.27
36,97,0.34
37,97,0.292
38,97,0.366
39,97,0.316
40,97,0.271
41,97,0.23
42,97,0.195
43,97,0.163
44,97,0.213
45,97,0.179
46,97,0.15
47,97,0.124
48,97,0.102
49,97,NA
50,97,NA
51,97,0.691
52,97,0.773
53,97,0.479
54,97,0.544
55,97,0.449
56,97,0.365
57,97,0.42
58,97,0.34
59,97,0.392
60,97,0.45
61,97,0.514
62,97,0.422
63,97,0.484
64,97,0.394
65,97,0.454
66,97,0.521
67,97,0.594
68,97,0.674
69,97,0.398
70,97,0.461
71,97,0.531
72,97,0.609
73,97,0.696
74,97,0.578
75,97,0.471
76,97,0.547
77,97,0.633
78,97,0.73
79,97,0.603
80,97,0.7
81,97,0.81
82,97,0.934
83,97,1.075
84,97,1.233
85,97,1.06
86,97,1.228
87,97,1.421
88,97,1.643
89,97,1.446
90,97,1.695
91,97,1.494
92,97,1.787
93,97,1.585
94,97,1.954
95,97,2.441
96,97,3.117
97,97,3.14
98,97,3.484
1,98,0.805
2,98,0.518
3,98,0.371
4,98,0.278
5,98,0.213
6,98,0.166
7,98,0.13
8,98,0.103
9,98,0.082
10,98,0.065
11,98,0.052
12,98,0.042
13,98,0.033
14,98,0.026
15,98,0.021
16,98,0.083
17,98,0.195
18,98,0.167
19,98,0.143
20,98,0.275
21,98,0.241
22,98,0.21
23,98,0.184
24,98,0.16
25,98,0.139
26,98,0.12
27,98,0.103
28,98,0.089
29,98,0.076
30,98,0.293
31,98,0.454
32,98,0.411
33,98,0.371
34,98,0.551
35,98,0.503
36,98,0.458
37,98,0.417
38,98,0.606
39,98,0.556
40,98,0.509
41,98,0.465
42,98,0.424
43,98,0.385
44,98,0.564
45,98,0.517
46,98,0.473
47,98,0.432
