"uniprot_id","omega2","gene","label"
"NIF3L1",-0.0666026568247872,NA,"NIF3L1"
"CLIC6",-0.0666107754261666,NA,"CLIC6"
"CAB39L",-0.0666268551722642,NA,"CAB39L"
"PHYKPL",-0.0667338185063941,NA,"PHYKPL"
"CISD2",-0.0667386663654455,NA,"CISD2"
"PRDX4",-0.0667958996143345,NA,"PRDX4"
"HADH",-0.0669472059929559,NA,"HADH"
"KYAT1",-0.0670504508684314,NA,"KYAT1"
"TTN",-0.0671404233492666,NA,"TTN"
"CAP2",-0.067319574267185,NA,"CAP2"
"MRPL9",-0.0673403375497784,NA,"MRPL9"
"GCN1",-0.0677339662527553,NA,"GCN1"
"ILVBL",-0.0678153581737466,NA,"ILVBL"
"SHOC2",-0.0678970474218935,NA,"SHOC2"
"HTRA2",-0.0679010532631586,NA,"HTRA2"
"PTCD3",-0.0679055807167452,NA,"PTCD3"
"GMFB",-0.0679590170232355,NA,"GMFB"
"DPYSL3",-0.0680112469054417,NA,"DPYSL3"
"GDI1",-0.0680610049568166,NA,"GDI1"
"FAM49B",-0.0682754165138905,NA,"FAM49B"
"DBI",-0.0683176462153699,NA,"DBI"
"TRIM72",-0.0683412459861232,NA,"TRIM72"
"MOB2",-0.0686097067117856,NA,"MOB2"
"EEF1B2",-0.0686781301007338,NA,"EEF1B2"
"LMNB2",-0.0687060841870058,NA,"LMNB2"
"SOD1",-0.0688048627016262,NA,"SOD1"
"ECHS1",-0.0688647613405887,NA,"ECHS1"
"EML2",-0.0689141440084644,NA,"EML2"
"COQ10A",-0.0689846600415972,NA,"COQ10A"
"PYGB",-0.0690272522002086,NA,"PYGB"
"LAMA2",-0.0694495067009705,NA,"LAMA2"
"MT-ND2",-0.0694709016057439,NA,"MT-ND2"
"ATP2A2",-0.0695297201448425,NA,"ATP2A2"
"CRYM",-0.0695678000784704,NA,"CRYM"
"ISOC2",-0.0695765200354068,NA,"ISOC2"
"KRT2",-0.0696063880410796,NA,"KRT2"
"TPM3",-0.0696917381467842,NA,"TPM3"
"SGCG",-0.0697803341092675,NA,"SGCG"
"PCMT1",-0.0699102248387304,NA,"PCMT1"
"BCKDHA",-0.0699694246944745,NA,"BCKDHA"
"ARL3",-0.070109060586576,NA,"ARL3"
"GANAB",-0.0701258876840332,NA,"GANAB"
"MRPL40",-0.0702124922941144,NA,"MRPL40"
"EIF3J",-0.0702173756041436,NA,"EIF3J"
"PEPD",-0.070356567997658,NA,"PEPD"
"CRIP1",-0.0703873734630407,NA,"CRIP1"
"NDUFA9",-0.0704089519412669,NA,"NDUFA9"
"MAP2K4",-0.0704433581858122,NA,"MAP2K4"
"GPD2",-0.0707591823492683,NA,"GPD2"
"ACYP2",-0.0708810643730018,NA,"ACYP2"
"MTX2",-0.0709271469497682,NA,"MTX2"
"LSM4",-0.0709445529217384,NA,"LSM4"
"HSD17B12",-0.0711187106642811,NA,"HSD17B12"
"DCAF6",-0.0713565316757422,NA,"DCAF6"
"SH3GLB1",-0.0714538673086939,NA,"SH3GLB1"
"UBXN6",-0.0714728744254188,NA,"UBXN6"
"SNTB2",-0.0715610966860188,NA,"SNTB2"
"ANP32E",-0.0715997959779395,NA,"ANP32E"
"SARS1",-0.0716408286612163,NA,"SARS1"
"TATDN1",-0.071709734520192,NA,"TATDN1"
"ARF1",-0.0717247318616308,NA,"ARF1"
"COPB2",-0.0718484536999616,NA,"COPB2"
"VAMP2",-0.0719310751833922,NA,"VAMP2"
"RPS27",-0.0719833280744056,NA,"RPS27"
"TAGLN",-0.0720583366107968,NA,"TAGLN"
"DGLUCY",-0.0720854437496812,NA,"DGLUCY"
"ITGB1",-0.0721918222199217,NA,"ITGB1"
"MT-CYB",-0.0724697507493427,NA,"MT-CYB"
"MRPS22",-0.0726371463276555,NA,"MRPS22"
"JPH2",-0.0726979713820589,NA,"JPH2"
"BZW1",-0.0728799418872198,NA,"BZW1"
"ATAD1",-0.0731129366107836,NA,"ATAD1"
"CAPN1",-0.0731542965797135,NA,"CAPN1"
"BTF3L4",-0.0732343898290707,NA,"BTF3L4"
"C12orf73",-0.0734130291640588,NA,"C12orf73"
"VAPB",-0.0734807899889828,NA,"VAPB"
"RMDN1",-0.0735219545089928,NA,"RMDN1"
"JPH1",-0.0737411156666878,NA,"JPH1"
"LTA4H",-0.073833365221618,NA,"LTA4H"
"ZADH2",-0.0738537744384712,NA,"ZADH2"
"AK3",-0.0738905353205544,NA,"AK3"
"CCT4",-0.0739239826030613,NA,"CCT4"
"BAG3",-0.0739362637041854,NA,"BAG3"
"CCDC22",-0.0739584128277257,NA,"CCDC22"
"NEB",-0.0739626533625018,NA,"NEB"
"MRPS28",-0.0740190710234313,NA,"MRPS28"
"YBX3",-0.074103893635955,NA,"YBX3"
"HLA-A",-0.0741181365330442,NA,"HLA-A"
"RAP1B",-0.0741625504405616,NA,"RAP1B"
"MME",-0.0742395942584699,NA,"MME"
"MYH7",-0.0742658893362324,NA,"MYH7"
"GSTZ1",-0.074323712087852,NA,"GSTZ1"
"PSMD2",-0.0745768481817732,NA,"PSMD2"
"TNNI2",-0.0746194209959432,NA,"TNNI2"
"TMED5",-0.0746197063303817,NA,"TMED5"
"RALA",-0.0747819853880999,NA,"RALA"
"COX4I1",-0.0749270595820802,NA,"COX4I1"
"MCU",-0.0750075089485684,NA,"MCU"
"MSI2",-0.0750633927440753,NA,"MSI2"
"NDUFB1",-0.0750701854654944,NA,"NDUFB1"
"ANXA6",-0.0751883587761565,NA,"ANXA6"
"COL6A3",-0.0755691545916553,NA,"COL6A3"
"MIEN1",-0.0758341356105893,NA,"MIEN1"
"RIC8A",-0.0762073885695708,NA,"RIC8A"
"CBR4",-0.0762498510230842,NA,"CBR4"
"PYURF",-0.0763613426252156,NA,"PYURF"
"MYL1",-0.0763877700245775,NA,"MYL1"
"MYL2",-0.0764353028912241,NA,"MYL2"
"GAPDH",-0.0765367629820575,NA,"GAPDH"
"SDR39U1",-0.0765910731193133,NA,"SDR39U1"
"HIKESHI",-0.0767441736021257,NA,"HIKESHI"
"CALD1",-0.076846398195102,NA,"CALD1"
"HLA-DRB5",-0.0768646660964619,NA,"HLA-DRB5"
"VPS29",-0.0769136574818059,NA,"VPS29"
"ALDH6A1",-0.0769461144140317,NA,"ALDH6A1"
"THAP4",-0.0769798245706472,NA,"THAP4"
"NDUFV3",-0.0772775976856417,NA,"NDUFV3"
"KPNA4",-0.0773436834477833,NA,"KPNA4"
"LACTB2",-0.0774965322432869,NA,"LACTB2"
"VCL",-0.077524623697631,NA,"VCL"
"ST13",-0.0776169659941508,NA,"ST13"
"DNAJA2",-0.0779509039736532,NA,"DNAJA2"
"PPP2R1A",-0.0779613956759532,NA,"PPP2R1A"
"RNF7",-0.0779890546908483,NA,"RNF7"
"TPM2",-0.0780429246547916,NA,"TPM2"
"MRPL41",-0.0780647921582728,NA,"MRPL41"
"PTGR1",-0.0781415154140916,NA,"PTGR1"
"NDUFA10",-0.0781820230373458,NA,"NDUFA10"
"KPNA3",-0.0784124823601866,NA,"KPNA3"
"UBXN1",-0.0785066421776811,NA,"UBXN1"
"AGMAT",-0.0785684796059068,NA,"AGMAT"
"MYOM2",-0.078672515081929,NA,"MYOM2"
"ARIH2",-0.0787797961826707,NA,"ARIH2"
"ISCA2",-0.07896460663279,NA,"ISCA2"
"SCRN2",-0.0790754824546009,NA,"SCRN2"
"NXN",-0.0790869630198033,NA,"NXN"
"HIST2H2AA3",-0.0795651587107663,NA,"HIST2H2AA3"
"SLC25A20",-0.0798319654994659,NA,"SLC25A20"
"RASA4",-0.0799858027073195,NA,"RASA4"
"DHTKD1",-0.0801102501840923,NA,"DHTKD1"
"UQCRQ",-0.08075698554068,NA,"UQCRQ"
"EIF6",-0.0807672798014336,NA,"EIF6"
"ATL2",-0.0808740345899921,NA,"ATL2"
"CUL3",-0.0809042320051603,NA,"CUL3"
"MTFP1",-0.081117219124604,NA,"MTFP1"
"LACTB",-0.081143283694895,NA,"LACTB"
"ABHD10",-0.0814399140424416,NA,"ABHD10"
"ATP5F1C",-0.0816796261023042,NA,"ATP5F1C"
"ACTN2",-0.0822607415210226,NA,"ACTN2"
"DNM2",-0.0826222613886888,NA,"DNM2"
"GSTM4",-0.082652817356245,NA,"GSTM4"
"PLIN5",-0.0829631308697304,NA,"PLIN5"
"EIF4EBP1",-0.0830248956625656,NA,"EIF4EBP1"
"S100A10",-0.0833096897343579,NA,"S100A10"
"COPS8",-0.0834128962622848,NA,"COPS8"
"ILK",-0.0839930393911514,NA,"ILK"
"FAHD1",-0.0840033993557263,NA,"FAHD1"
"GNB1",-0.0841049042141539,NA,"GNB1"
"ABHD16A",-0.0841307473315871,NA,"ABHD16A"
"HOOK3",-0.0843092863895224,NA,"HOOK3"
"GALK1",-0.0843445670320767,NA,"GALK1"
"CYSTM1",-0.0843933828532183,NA,"CYSTM1"
"TNNC1",-0.0844337128492155,NA,"TNNC1"
"SQOR",-0.0844442881293449,NA,"SQOR"
"YWHAB",-0.0847095329475694,NA,"YWHAB"
"CCT7",-0.0848172807228705,NA,"CCT7"
"FDPS",-0.0850890453280317,NA,"FDPS"
"RAB18",-0.0851250975322046,NA,"RAB18"
"PPP1R14B",-0.0852124538141895,NA,"PPP1R14B"
"CHMP1B",-0.0853250052681087,NA,"CHMP1B"
"PARVB",-0.0855575158986737,NA,"PARVB"
"PGK1",-0.0855908762663484,NA,"PGK1"
"WDR77",-0.0857282667613518,NA,"WDR77"
"EMC1",-0.0857680217750363,NA,"EMC1"
"FAM98A",-0.0858010193614394,NA,"FAM98A"
"AARS1",-0.0860281385454512,NA,"AARS1"
"BCAP31",-0.0861305975296436,NA,"BCAP31"
"HMGB1",-0.0861541637856364,NA,"HMGB1"
"COL6A1",-0.0861750347596646,NA,"COL6A1"
"NDUFB6",-0.0862906039553409,NA,"NDUFB6"
"TPM4",-0.0863002561461474,NA,"TPM4"
"PSMB4",-0.0864978490242077,NA,"PSMB4"
"UQCR11",-0.0865112031548635,NA,"UQCR11"
"CRYZ",-0.0866876668274683,NA,"CRYZ"
"ERLIN2",-0.0867047369087063,NA,"ERLIN2"
"MRPL1",-0.0867066698521644,NA,"MRPL1"
"AHCY",-0.0867578718222198,NA,"AHCY"
"RPS17",-0.0868376861265432,NA,"RPS17"
"CDC42",-0.0869351661849351,NA,"CDC42"
"DYNLRB1",-0.0869499991463664,NA,"DYNLRB1"
"LDB3",-0.086972638459285,NA,"LDB3"
"GLRX",-0.0870573003769185,NA,"GLRX"
"CAVIN2",-0.0872781016013366,NA,"CAVIN2"
"ATXN10",-0.0875813210916789,NA,"ATXN10"
"ASPN",-0.0877745488922023,NA,"ASPN"
"PPME1",-0.0880806428447863,NA,"PPME1"
"NME2",-0.0881175412669399,NA,"NME2"
"GSTM3",-0.0882461308030331,NA,"GSTM3"
"FERMT2",-0.0883790999297554,NA,"FERMT2"
"MXRA7",-0.0885135290380994,NA,"MXRA7"
"RYR1",-0.0885374118690804,NA,"RYR1"
"ATP1B1",-0.0886113711869718,NA,"ATP1B1"
"DYNLL2",-0.0889763135265386,NA,"DYNLL2"
"NIT2",-0.0890899960396815,NA,"NIT2"
"PPP1R12B",-0.0891899619048337,NA,"PPP1R12B"
"CRADD",-0.089191678729462,NA,"CRADD"
"SMS",-0.0893049610563911,NA,"SMS"
"TMED1",-0.0893814512772025,NA,"TMED1"
"PDCD6IP",-0.0893930386807423,NA,"PDCD6IP"
"MYLPF",-0.0896409429147124,NA,"MYLPF"
"MYH2",-0.0897982609811857,NA,"MYH2"
"SGCB",-0.0898339226481585,NA,"SGCB"
"GPS1",-0.0898638083826199,NA,"GPS1"
"RPS10",-0.08995672747166,NA,"RPS10"
"TIMM44",-0.090043356260991,NA,"TIMM44"
"RPS24",-0.0901820323571967,NA,"RPS24"
"HDDC2",-0.0903988030309995,NA,"HDDC2"
"LDHB",-0.0904323844538009,NA,"LDHB"
"APIP",-0.0904642145501911,NA,"APIP"
"COL1A2",-0.0905424451704819,NA,"COL1A2"
"TMED10",-0.0906529651899276,NA,"TMED10"
"TMEM205",-0.091043591287262,NA,"TMEM205"
"RPS21",-0.0910447273048609,NA,"RPS21"
"RHOA",-0.0911598687241834,NA,"RHOA"
"PSMA6",-0.0912416288776762,NA,"PSMA6"
"PRMT1",-0.0913495078939096,NA,"PRMT1"
"DNAJB1",-0.0914824133930729,NA,"DNAJB1"
"PYGL",-0.0921526337738195,NA,"PYGL"
"CPPED1",-0.0924179819982068,NA,"CPPED1"
"STAT3",-0.092439164810808,NA,"STAT3"
"UTRN",-0.092608556885894,NA,"UTRN"
"RBM38",-0.0926249627963224,NA,"RBM38"
"CAND2",-0.092922839070196,NA,"CAND2"
"IQGAP1",-0.0929540327458363,NA,"IQGAP1"
"SMPX",-0.0933704630531568,NA,"SMPX"
"AARSD1",-0.0933914007069844,NA,"AARSD1"
"TUBB6",-0.0934317020131332,NA,"TUBB6"
"IL18",-0.0935404045679186,NA,"IL18"
"PPP2R5A",-0.0936309302125009,NA,"PPP2R5A"
"ACTN1",-0.0938279482652157,NA,"ACTN1"
"UQCRFS1",-0.0938615822894216,NA,"UQCRFS1"
"MOCS2",-0.0940578107952363,NA,"MOCS2"
"NQO2",-0.0940762487471019,NA,"NQO2"
"FNTA",-0.0942068498216845,NA,"FNTA"
"RPS16",-0.0945365168309644,NA,"RPS16"
"CARS2",-0.0945447251391446,NA,"CARS2"
"GYG1",-0.0946996862459434,NA,"GYG1"
"CCT6A",-0.0947424417133363,NA,"CCT6A"
"EPS15L1",-0.0948117827806336,NA,"EPS15L1"
"LMNA",-0.0949193225185435,NA,"LMNA"
"UBE2I",-0.0949246716015999,NA,"UBE2I"
"MT-ATP8",-0.0950997083643391,NA,"MT-ATP8"
"CCT2",-0.0951094238984406,NA,"CCT2"
"NDUFA4",-0.0952987098426882,NA,"NDUFA4"
"PTGES2",-0.0954485761899868,NA,"PTGES2"
"NDUFA8",-0.095662655616114,NA,"NDUFA8"
"ATP6V1A",-0.0960223198809654,NA,"ATP6V1A"
"NDUFA13",-0.0960414853959779,NA,"NDUFA13"
"RPL13",-0.0960787873903534,NA,"RPL13"
"MYH1",-0.0961388878992802,NA,"MYH1"
"GSTM1",-0.096337361516682,NA,"GSTM1"
"TNNT1",-0.096405016937862,NA,"TNNT1"
"SUGT1",-0.0965546910594098,NA,"SUGT1"
"RPS3A",-0.0968118228588725,NA,"RPS3A"
"APRT",-0.0969098308687526,NA,"APRT"
"ACSL3",-0.0969859664856744,NA,"ACSL3"
"BCKDHB",-0.0970021989554917,NA,"BCKDHB"
"PFDN6",-0.0971603846466952,NA,"PFDN6"
"EEA1",-0.0974530401753046,NA,"EEA1"
"CNPY2",-0.097820241369292,NA,"CNPY2"
"NGLY1",-0.0978566103486847,NA,"NGLY1"
"ATP5F1D",-0.09785996320606,NA,"ATP5F1D"
"SNTB1",-0.097876889333794,NA,"SNTB1"
"SRL",-0.098069788611986,NA,"SRL"
"MT-ND5",-0.09879920691082,NA,"MT-ND5"
"MYBPC2",-0.098947498091886,NA,"MYBPC2"
"LRPAP1",-0.0990051095214149,NA,"LRPAP1"
"RPL31",-0.099381575722734,NA,"RPL31"
"RPN2",-0.0995631249708956,NA,"RPN2"
"TRIP10",-0.0996216933714261,NA,"TRIP10"
"NID1",-0.0998554318108342,NA,"NID1"
"COQ6",-0.0998870443316857,NA,"COQ6"
"MGST3",-0.100100400234012,NA,"MGST3"
"SNX2",-0.100212298129216,NA,"SNX2"
"RRAS",-0.100218830274476,NA,"RRAS"
"MSRB2",-0.100260124820139,NA,"MSRB2"
"NDUFS2",-0.100689195426227,NA,"NDUFS2"
"ASAH1",-0.100926871549515,NA,"ASAH1"
"ACADS",-0.101268009236231,NA,"ACADS"
"TPT1",-0.101452996673378,NA,"TPT1"
"MRC2",-0.101755326934503,NA,"MRC2"
"CZIB",-0.101832785622583,NA,"CZIB"
"TBC1D17",-0.102132274440577,NA,"TBC1D17"
"SDHC",-0.102650720784061,NA,"SDHC"
"PSMD11",-0.103146669540802,NA,"PSMD11"
"COPS2",-0.103158864658819,NA,"COPS2"
"MOGS",-0.103385219928299,NA,"MOGS"
"PITRM1",-0.10367460170773,NA,"PITRM1"
"RPL19",-0.10387173361003,NA,"RPL19"
"MYOF",-0.103926776558261,NA,"MYOF"
"ACOT9",-0.104003771470698,NA,"ACOT9"
"GSPT1",-0.104278241281339,NA,"GSPT1"
"COX7C",-0.104375031304025,NA,"COX7C"
"TNS1",-0.105326259404859,NA,"TNS1"
"MYOM1",-0.105649291354789,NA,"MYOM1"
"H1-0",-0.105943411135401,NA,"H1-0"
"ATP6V1B2",-0.106316057347642,NA,"ATP6V1B2"
"MT-ND4",-0.106350218501365,NA,"MT-ND4"
"CUL1",-0.1065619907698,NA,"CUL1"
"GSS",-0.106660735914655,NA,"GSS"
"OPA1",-0.106693556971083,NA,"OPA1"
"STT3A",-0.10695011239883,NA,"STT3A"
"COX17",-0.107001578639897,NA,"COX17"
"CDH13",-0.107051938438612,NA,"CDH13"
"RARS1",-0.107465050275264,NA,"RARS1"
"COASY",-0.107516436689299,NA,"COASY"
"GLO1",-0.107729823738905,NA,"GLO1"
"HSPA1A",-0.108913903531111,NA,"HSPA1A"
"PSMC2",-0.109198704838546,NA,"PSMC2"
"BCS1L",-0.110166235310879,NA,"BCS1L"
"CYB5A",-0.110294416635118,NA,"CYB5A"
"PDIA6",-0.110718854281813,NA,"PDIA6"
"CAPN3",-0.111382478237832,NA,"CAPN3"
"FAHD2A",-0.112051806115835,NA,"FAHD2A"
"SEPTIN11",-0.112365949743501,NA,"SEPTIN11"
"DHODH",-0.112971602275982,NA,"DHODH"
"EPHX2",-0.114953651266363,NA,"EPHX2"
"RPL10",-0.115455039600794,NA,"RPL10"
"PDCL3",-0.116263331304682,NA,"PDCL3"
"NAXD",-0.118569681401745,NA,"NAXD"
"AGO2",-0.119034767563196,NA,"AGO2"
"FBLN2",-0.119151756792706,NA,"FBLN2"
"MYOT",-0.119347222453447,NA,"MYOT"
"PTMS",-0.119949116127045,NA,"PTMS"
