pathway,padj,NES,size,database,pval,ES,log2err,contrast
GOBP_AMYLOID_PRECURSOR_PROTEIN_METABOLIC_PROCESS,0.44495825206485107,1.261762259594671,13,GO:BP,0.1856727976766699,0.4492315291980633,0.044309806434731695,Acute_HR
GOBP_ANATOMICAL_STRUCTURE_MATURATION,0.9559589650161582,0.7109186038582503,15,GO:BP,0.851844622291626,0.24368772649651868,0.01639721939516807,Acute_HR
GOBP_ANIMAL_ORGAN_REGENERATION,0.7168829420592028,-1.006386156551861,10,GO:BP,0.44938121322783525,-0.3821862658338073,0.027050981946814268,Acute_HR
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION,0.7996116531536672,0.9095289973353726,19,GO:BP,0.5756751505731494,0.2907117346446712,0.02223612622874777,Acute_HR
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN,0.7114516817559275,1.0085834941133693,14,GO:BP,0.4427704950107611,0.35296247488361643,0.026679872272434853,Acute_HR
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I,0.8653398937602507,0.8467035765158814,10,GO:BP,0.6554307116104869,0.3267576762130415,0.020443661191028067,Acute_HR
GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,0.8985538931837356,-0.7939501481189889,15,GO:BP,0.7448247591719614,-0.2656409070874337,0.0190971483806049,Acute_HR
GOBP_APOPTOTIC_MITOCHONDRIAL_CHANGES,0.18517136665867753,-1.4573754001176409,35,GO:BP,0.04132059800664452,-0.3917393549957948,0.10137720346726357,Acute_HR
GOBP_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION,0.48755999399364885,1.2319917227967756,10,GO:BP,0.21998817267888823,0.4754470910720492,0.040715295795673886,Acute_HR
GOBP_ASPARTATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS,0.05067052580800771,-1.8049962349688855,13,GO:BP,0.0053752325821790365,-0.6328481631787449,0.2853133921438723,Acute_HR
GOBP_AUTOPHAGOSOME_MATURATION,0.5541008064752976,1.1585014068316042,16,GO:BP,0.2715642566388835,0.3888298987265709,0.035749612622122354,Acute_HR
GOBP_AUTOPHAGOSOME_ORGANIZATION,0.7174163892251817,0.9997102339659933,21,GO:BP,0.45369831100757135,0.3116719585515887,0.02612814231687393,Acute_HR
GOBP_AUTOPHAGY_OF_MITOCHONDRION,0.9928207766485299,-0.5943949441070003,30,GO:BP,0.972734899328859,-0.16605244757014118,0.015514065390300674,Acute_HR
GOBP_AXONAL_TRANSPORT,0.640639603736591,1.0783876057688333,13,GO:BP,0.3570183930300097,0.38394373387217556,0.030346411008211886,Acute_HR
GOBP_AXON_EXTENSION,0.8832145834220662,0.8275019713271354,16,GO:BP,0.6964528009304128,0.2777359663180258,0.019267552140301947,Acute_HR
GOBP_AXO_DENDRITIC_TRANSPORT,0.6236920770720079,1.0853704310185135,17,GO:BP,0.34095754991277377,0.35675509428765023,0.03123264706197759,Acute_HR
GOBP_BASEMENT_MEMBRANE_ORGANIZATION,0.9958029805339617,-0.4885742280963513,10,GO:BP,0.9902617163724894,-0.18554146298926855,0.014776327306703772,Acute_HR
GOBP_BINDING_OF_SPERM_TO_ZONA_PELLUCIDA,0.6440123749655536,1.0831785274826904,10,GO:BP,0.35935343977922335,0.41801748378166836,0.030560007737059577,Acute_HR
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST,0.39887741659024367,1.2614330957447273,39,GO:BP,0.14584131851284016,0.33763287046690843,0.0502863396522084,Acute_HR
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION,0.3108963542465613,1.3296691929534912,46,GO:BP,0.09014675052410902,0.34310291202360604,0.06478337426056685,Acute_HR
GOBP_BLASTOCYST_DEVELOPMENT,0.9067526107930449,0.7784811571461739,12,GO:BP,0.7560546875,0.2848018852842172,0.018155590613591684,Acute_HR
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION,0.8764544669030921,0.8410381064585026,16,GO:BP,0.6764876914130645,0.2822791235565424,0.01970633793434719,Acute_HR
GOBP_BODY_FLUID_SECRETION,0.7435360754670346,-0.9705554671405338,10,GO:BP,0.4919862040981944,-0.36857916551827313,0.02550190165621878,Acute_HR
GOBP_BONE_DEVELOPMENT,0.98654803741493,-0.6228794066059509,19,GO:BP,0.9474768280123584,-0.19625416817313832,0.015633112654169393,Acute_HR
GOBP_B_CELL_ACTIVATION,0.39866092935663294,-1.3169087452369224,11,GO:BP,0.14548022598870056,-0.48502044747537454,0.05177506345682876,Acute_HR
GOBP_CALCINEURIN_MEDIATED_SIGNALING,0.7418693989869471,-0.9723924363093023,11,GO:BP,0.48688458434221144,-0.35813431742042035,0.025585486415433255,Acute_HR
GOBP_CALCIUM_ION_HOMEOSTASIS,0.9918104816322313,0.6681311023346339,57,GO:BP,0.9638599810785241,0.16399375390211884,0.014160009814644152,Acute_HR
GOBP_CALCIUM_ION_REGULATED_EXOCYTOSIS,0.9353312447747756,0.7215933767947095,10,GO:BP,0.8089887640449438,0.278475468288917,0.017294261646734064,Acute_HR
GOBP_CALCIUM_ION_TRANSMEMBRANE_IMPORT_INTO_CYTOSOL,0.9298168914824637,0.7951397879185198,38,GO:BP,0.8014252696456087,0.2145203556609515,0.017092175387631303,Acute_HR
GOBP_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT,0.9783102614332599,-0.7544981875874268,61,GO:BP,0.8969204448246364,-0.1792976608969319,0.016976621638944964,Acute_HR
GOBP_CALCIUM_ION_TRANSPORT,0.8985538931837356,-0.8602809063807308,76,GO:BP,0.7435679353604082,-0.19607060617319672,0.019676016572965062,Acute_HR
GOBP_CALCIUM_MEDIATED_SIGNALING,0.6602335160861709,1.050361017301756,38,GO:BP,0.37307395993836673,0.283376360267185,0.029439483401392883,Acute_HR
GOBP_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,0.6119862539357972,1.076071266695025,47,GO:BP,0.3328270362635276,0.27623423399547564,0.03129745239911515,Acute_HR
GOBP_CANONICAL_WNT_SIGNALING_PATHWAY,0.3497800739655104,1.3410019873393644,24,GO:BP,0.11216399149100754,0.40355156035117784,0.05816817074117651,Acute_HR
GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS,0.3153157237778964,-1.313781235261043,53,GO:BP,0.09251844046364595,-0.32130683993201636,0.06736792242893799,Acute_HR
GOBP_CARBOHYDRATE_CATABOLIC_PROCESS,0.1979941216037605,-1.408196461558591,57,GO:BP,0.04536781852872589,-0.33889098317366734,0.097676284397018,Acute_HR
GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS,0.892911743742717,-0.8667848897340713,61,GO:BP,0.7144995722840034,-0.20598128105127586,0.020370188884728083,Acute_HR
GOBP_CARBOHYDRATE_HOMEOSTASIS,0.979209211047416,-0.7183669834823878,42,GO:BP,0.9055497382198953,-0.18531645751285242,0.016531238658209112,Acute_HR
GOBP_CARBOHYDRATE_TRANSPORT,0.949077861163227,0.7281663135512597,18,GO:BP,0.8376585365853658,0.23626418403970262,0.01663606124694348,Acute_HR
GOBP_CARDIAC_CELL_DEVELOPMENT,0.3108963542465613,1.3936252380023353,21,GO:BP,0.089885459134148707,0.43447980490503507,0.06551434202847482,Acute_HR
GOBP_CARDIAC_CHAMBER_DEVELOPMENT,0.2784117689066628,1.4467451728560679,16,GO:BP,0.07482070168637332,0.48557366933482615,0.07204867664570204,Acute_HR
GOBP_CARDIAC_CHAMBER_MORPHOGENESIS,0.14063364852398524,1.6144677692098837,12,GO:BP,0.026953125,0.5906417389563648,0.12218443330405154,Acute_HR
GOBP_CARDIAC_CONDUCTION,0.36499829785594073,1.3307941779938495,22,GO:BP,0.12441950464396284,0.4086314855026245,0.05505776648013986,Acute_HR
GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL,0.8934121535723367,-0.826242008331518,20,GO:BP,0.7202898550724638,-0.2569440810171033,0.019754137530781996,Acute_HR
GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL_INVOLVED_IN_CONTRACTION,0.6597586996434369,-1.0629291218066554,11,GO:BP,0.3718724778046812,-0.39147918195388753,0.03035650560204271,Acute_HR
GOBP_CARDIAC_MUSCLE_CELL_CONTRACTION,0.9154199149498822,-0.7897344280041417,20,GO:BP,0.774120082815735,-0.24559098279311176,0.018671169392078364,Acute_HR
GOBP_CARDIAC_MUSCLE_CELL_DIFFERENTIATION,0.33461240066259884,1.3476995206518172,25,GO:BP,0.1036951054362546,0.40135201586485536,0.0606518687881186,Acute_HR
GOBP_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION,0.9437757491629462,-0.7261453550676226,10,GO:BP,0.823290728342463,-0.27576172416433425,0.017459720254695964,Acute_HR
GOBP_CARDIAC_MUSCLE_CONTRACTION,0.4410974244120941,1.2128403036372293,48,GO:BP,0.1778115501519757,0.30967184207893994,0.04490820199039163,Acute_HR
GOBP_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT,0.46880570409982175,1.1920240335191732,41,GO:BP,0.20421052631578948,0.3153173412702212,0.04175478081354874,Acute_HR
GOBP_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS,0.5041416514082709,1.210235333556342,11,GO:BP,0.232461355529132,0.45645826507512655,0.039585706789632025,Acute_HR
GOBP_CARDIAC_VENTRICLE_DEVELOPMENT,0.15189453125,1.6047912937124253,12,GO:BP,0.030078125,0.5871016680898002,0.11554753392227891,Acute_HR
GOBP_CARDIOCYTE_DIFFERENTIATION,0.2505972616730653,1.4350570328387342,27,GO:BP,0.06359053896859247,0.4198929258354651,0.07840404137192353,Acute_HR
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION,0.7662660649455153,-0.9404009603355694,10,GO:BP,0.530533576790424,-0.3571276582823868,0.024247892999427874,Acute_HR
GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS,0.11893530534613218,1.534759764427956,46,GO:BP,0.020392605298265677,0.39602372321061513,0.13905071246926654,Acute_HR
GOBP_CELLULAR_COMPONENT_DISASSEMBLY,0.1120018104960274,1.4555180436914583,84,GO:BP,0.018455743879472693,0.3308982838490765,0.1453927802364807,Acute_HR
GOBP_CELLULAR_OXIDANT_DETOXIFICATION,0.6655508426541717,1.0408443884343213,39,GO:BP,0.38616328095055574,0.27859050136066055,0.02872398514097496,Acute_HR
GOBP_CELLULAR_PROCESS_INVOLVED_IN_REPRODUCTION_IN_MULTICELLULAR_ORGANISM,0.603754563638913,1.0916948000436952,25,GO:BP,0.3257883536467402,0.3251124616374453,0.03206568076771773,Acute_HR
GOBP_CELLULAR_RESPONSE_TO_ABIOTIC_STIMULUS,0.8035909975999638,-0.9329091640191587,52,GO:BP,0.5796766743648961,-0.22907521225018254,0.023363563621953878,Acute_HR
GOBP_CELLULAR_RESPONSE_TO_ACID_CHEMICAL,0.7257203901215825,0.9870049286010435,18,GO:BP,0.46575609756097563,0.3202481490276667,0.025768515183271716,Acute_HR
GOBP_CELLULAR_RESPONSE_TO_ALCOHOL,0.6298513895053622,-1.0876612468850027,15,GO:BP,0.3469973355195737,-0.3639111610608074,0.03196300329393316,Acute_HR
GOBP_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS,0.4127345402024646,1.2661287413414455,27,GO:BP,0.1570376114773168,0.37046506830086223,0.048611229805533375,Acute_HR
GOBP_CELLULAR_RESPONSE_TO_CALCIUM_ION,0.6655508426541717,1.0483748434677047,18,GO:BP,0.3851707317073171,0.3401605132646825,0.029095226487425584,Acute_HR
GOBP_CELLULAR_RESPONSE_TO_CARBOHYDRATE_STIMULUS,0.9815871900705483,-0.6467308545029329,22,GO:BP,0.9375258585022755,-0.19617096540652063,0.015848809669094372,Acute_HR
GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,0.7435360754670346,-0.9753133407205672,72,GO:BP,0.4940323955669224,-0.2251737453774919,0.02626752914016328,Acute_HR
GOBP_CELLULAR_RESPONSE_TO_CORTICOSTEROID_STIMULUS,0.5571756626078918,1.155199279583764,15,GO:BP,0.2742533671676752,0.39597766124617184,0.035690366102832737,Acute_HR
GOBP_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS,0.7548639223118069,-0.9546330238647373,11,GO:BP,0.514729620661824,-0.35159348594525763,0.02465637068534985,Acute_HR
GOBP_CELLULAR_RESPONSE_TO_GLUCOCORTICOID_STIMULUS,0.6651967820542779,1.0561677850528717,12,GO:BP,0.38125,0.3863915954783133,0.029298835668140944,Acute_HR
GOBP_CELLULAR_RESPONSE_TO_GLUCOSE_STARVATION,0.9616345152552518,0.6920435333999956,13,GO:BP,0.8623426911907067,0.24639172111613222,0.01610059904946254,Acute_HR
GOBP_CELLULAR_RESPONSE_TO_HEAT,0.07740946541483043,1.7234750460364994,19,GO:BP,0.010685836409558967,0.5508723984809115,0.1948872974336822,Acute_HR
GOBP_CELLULAR_RESPONSE_TO_HYDROGEN_PEROXIDE,0.794372547382483,-0.9137167296011706,11,GO:BP,0.5702179176755447,-0.3365239229064163,0.0229893650041456,Acute_HR
GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,0.9282620009164473,0.80728819941523,43,GO:BP,0.797979797979798,0.21148954396814074,0.01700104614575985,Acute_HR
GOBP_CELLULAR_RESPONSE_TO_KETONE,0.7009526333128672,1.0089782559430764,19,GO:BP,0.43326209442393626,0.3224985897792213,0.026933847286693978,Acute_HR
GOBP_CELLULAR_RESPONSE_TO_LIGHT_STIMULUS,0.46709410051201977,1.2367581830431211,15,GO:BP,0.2018348623853211,0.42393431289615824,0.04249442992098719,Acute_HR
GOBP_CELLULAR_RESPONSE_TO_METAL_ION,0.9282620009164473,0.795759233094979,36,GO:BP,0.7971098265895954,0.21702704258478794,0.017176874662549434,Acute_HR
GOBP_CELLULAR_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN,0.433896819090934,1.2497426234087583,23,GO:BP,0.17337461300309598,0.3798087450586407,0.04600137753727824,Acute_HR
GOBP_CELLULAR_RESPONSE_TO_NUTRIENT_LEVELS,0.588444850753849,1.100805996365431,40,GO:BP,0.3083717357910906,0.29285153251365886,0.03298897857200287,Acute_HR
GOBP_CELLULAR_RESPONSE_TO_OSMOTIC_STRESS,0.15173953168930954,-1.5892367138049688,17,GO:BP,0.029940119760479042,-0.515253332478804,0.11914593408036928,Acute_HR
GOBP_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS,0.9174227440638769,0.829470366598461,54,GO:BP,0.77883336500095,0.20622127508127502,0.017312142293587893,Acute_HR
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS,0.9616225845620332,0.7444586212778168,33,GO:BP,0.8608495098981357,0.2070068393782133,0.016019375895762217,Acute_HR
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_RADICAL,0.9437757491629462,0.7074334884516482,10,GO:BP,0.8283067218608319,0.2730109204368175,0.016948764709686457,Acute_HR
GOBP_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS,0.5946834739589992,1.085332448715067,61,GO:BP,0.31374389785955686,0.26197922703888954,0.032215355992217656,Acute_HR
GOBP_CELLULAR_RESPONSE_TO_RADIATION,0.31595072239422084,1.3836355252028716,22,GO:BP,0.093846749226006193,0.42485686322296684,0.0639357739676871,Acute_HR
GOBP_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES,0.8694515582480445,0.8696388241801158,33,GO:BP,0.6665385354603114,0.24181489642112863,0.019802123916207278,Acute_HR
GOBP_CELLULAR_RESPONSE_TO_STARVATION,0.5223135878526999,1.1586989334195927,33,GO:BP,0.24601191620219104,0.3221919891079968,0.03766401961587815,Acute_HR
GOBP_CELLULAR_RESPONSE_TO_STEROID_HORMONE_STIMULUS,0.4245765903106979,1.2351321065366974,37,GO:BP,0.16673106646058733,0.3353426650343695,0.04695800959711531,Acute_HR
GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN,0.28197113271566954,1.4049496587093238,24,GO:BP,0.0767743183136724,0.4227955158455113,0.071001584690387,Acute_HR
GOBP_CELLULAR_RESPONSE_TO_TOXIC_SUBSTANCE,0.6793062555860829,1.0264122067196797,50,GO:BP,0.4077040427154844,0.2598517946205734,0.027669719275624307,Acute_HR
GOBP_CELLULAR_RESPONSE_TO_TYPE_II_INTERFERON,0.38868340765261117,1.312557442288925,20,GO:BP,0.13921113689095127,0.4134841809391024,0.05181382231045031,Acute_HR
GOBP_CELLULAR_RESPONSE_TO_UNFOLDED_PROTEIN,0.30807967124932184,1.411082240238902,20,GO:BP,0.08758700696055685,0.44452163809716355,0.06626901305764842,Acute_HR
GOBP_CELLULAR_RESPONSE_TO_UV,0.35638997994098914,1.370922830499454,13,GO:BP,0.11674733785091965,0.4880965133286256,0.05697742571120452,Acute_HR
GOBP_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS,0.686952605776797,1.0307489175094806,10,GO:BP,0.41829292331953477,0.39778398295001005,0.02780210690749211,Acute_HR
GOBP_CELLULAR_RESPONSE_TO_XENOBIOTIC_STIMULUS,0.9667720658850817,-0.728284492787195,27,GO:BP,0.8724194880264244,-0.20873924945940442,0.01686555438954839,Acute_HR
GOBP_CELLULAR_SENESCENCE,0.3107113996782935,-1.3987613339331733,17,GO:BP,0.08899442494321702,-0.45349848288240024,0.06801942727353112,Acute_HR
GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,0.31595072239422084,1.3834807151958501,22,GO:BP,0.093846749226006193,0.42480932751520234,0.0639357739676871,Acute_HR
GOBP_CELL_CELL_JUNCTION_ASSEMBLY,0.8670851838369129,0.8593713486968854,18,GO:BP,0.6573658536585366,0.27883557191316755,0.020242663813177932,Acute_HR
GOBP_CELL_CELL_JUNCTION_ORGANIZATION,0.8863321424210954,0.8413375341661331,24,GO:BP,0.7039257397021853,0.25318610852202494,0.019072407433212653,Acute_HR
GOBP_CELL_CELL_RECOGNITION,0.6793062555860829,1.0343606605487858,14,GO:BP,0.40931324594012913,0.3619834161479088,0.028054047629782194,Acute_HR
GOBP_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING,0.5421754188144331,1.174519117000549,12,GO:BP,0.2603515625,0.429689602315321,0.03679505975954426,Acute_HR
GOBP_CELL_COMMUNICATION_INVOLVED_IN_CARDIAC_CONDUCTION,0.6655508426541717,1.0498178614575828,15,GO:BP,0.38629709154792113,0.3598551599376135,0.029049387356143833,Acute_HR
GOBP_CELL_CYCLE_CHECKPOINT_SIGNALING,0.9349912013407851,0.7339296084643049,11,GO:BP,0.807372175980975,0.27681247314309,0.017401924634275485,Acute_HR
GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION,0.7503523957915302,0.9570431354725604,14,GO:BP,0.5089023674427705,0.3349254827571081,0.024336107163645995,Acute_HR
GOBP_CELL_FATE_COMMITMENT,0.21870891474152887,1.5421702044984618,10,GO:BP,0.052434456928838954,0.5951503764995099,0.08735728607805364,Acute_HR
GOBP_CELL_KILLING,0.11893530534613218,1.586589153545416,32,GO:BP,0.020541370704549818,0.4446081868799324,0.13905071246926654,Acute_HR
GOBP_CELL_MATRIX_ADHESION,0.9887809194927465,0.6501245230554984,36,GO:BP,0.9518304431599229,0.17730815639023828,0.014602941800432825,Acute_HR
GOBP_CELL_RECOGNITION,0.46880570409982175,1.2155264436521604,21,GO:BP,0.20423218792467482,0.37895531574322483,0.04208683614518371,Acute_HR
GOBP_CELL_REDOX_HOMEOSTASIS,0.8041192952635036,0.9073912441992635,20,GO:BP,0.5806264501160093,0.2858480042936337,0.022024656312225156,Acute_HR
GOBP_CELL_SUBSTRATE_ADHESION,0.744121592308931,0.9766095937022695,55,GO:BP,0.4959364959364959,0.24140327513672327,0.02419151326243238,Acute_HR
GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION,0.9803655723537028,0.6706368768437911,24,GO:BP,0.9162637787661961,0.20181667188749902,0.015205676757685112,Acute_HR
GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,0.2666099810726595,1.382254393420872,37,GO:BP,0.0705177743431221,0.37528687789110515,0.07417595899308585,Acute_HR
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION,0.7261624520285088,0.9896502459329658,12,GO:BP,0.468359375,0.36205661913121245,0.025690754858072717,Acute_HR
GOBP_CEREBRAL_CORTEX_DEVELOPMENT,0.2359061113697069,1.4876820022760642,15,GO:BP,0.058559437829396835,0.5099456434491162,0.0821057009024537,Acute_HR
GOBP_CHAPERONE_MEDIATED_PROTEIN_COMPLEX_ASSEMBLY,0.5327882666914837,1.1815658146564079,11,GO:BP,0.2546571541815299,0.4456451294024576,0.037579865879434834,Acute_HR
GOBP_CHAPERONE_MEDIATED_PROTEIN_FOLDING,0.10887792257569949,1.5713389895933672,39,GO:BP,0.017247987734764277,0.4205817140224638,0.15181288128745332,Acute_HR
GOBP_CHLORIDE_TRANSPORT,0.9282620009164473,0.7300447247100185,10,GO:BP,0.7989355410999409,0.28173699083620307,0.01747783553276881,Acute_HR
GOBP_CHROMOSOME_LOCALIZATION,0.7435360754670346,0.9772812670462651,22,GO:BP,0.49129256965944273,0.30008238878006877,0.024734476135411965,Acute_HR
GOBP_CHROMOSOME_SEGREGATION,0.37012900872218357,1.2668299591689385,50,GO:BP,0.12643020594965676,0.32071718965737117,0.05416236645338977,Acute_HR
GOBP_CILIUM_ORGANIZATION,0.07740946541483043,1.6755494999162617,31,GO:BP,0.010730024908986396,0.4728829486487879,0.19311396334681513,Acute_HR
GOBP_CIRCADIAN_RHYTHM,0.9375673260055651,0.7703829923848329,28,GO:BP,0.8116669886034383,0.22294022863346408,0.016948764709686457,Acute_HR
GOBP_COGNITION,0.6793062555860829,-1.0289977044538297,28,GO:BP,0.4066321243523316,-0.2923913767968625,0.02920589598451307,Acute_HR
GOBP_COLLAGEN_METABOLIC_PROCESS,0.7690328258382471,0.9398249806219137,13,GO:BP,0.538431752178122,0.3346105892872005,0.023247209411683182,Acute_HR
GOBP_CONNECTIVE_TISSUE_DEVELOPMENT,0.9375673260055651,0.7413742044629685,14,GO:BP,0.8123654862062218,0.25945028403638337,0.017123871877866494,Acute_HR
GOBP_COPII_COATED_VESICLE_BUDDING,0.7811087253562365,0.9237590505422041,15,GO:BP,0.5524106968573101,0.3166448896336615,0.022966704938482067,Acute_HR
GOBP_CORTICAL_ACTIN_CYTOSKELETON_ORGANIZATION,0.9255674050640488,0.7482313046193468,13,GO:BP,0.7939980638915779,0.26639653438040645,0.0173049870197193,Acute_HR
GOBP_CORTICAL_CYTOSKELETON_ORGANIZATION,0.8985538931837356,0.798466508953271,16,GO:BP,0.7410350843186664,0.2679907421622903,0.01834061459931953,Acute_HR
GOBP_CYTOCHROME_COMPLEX_ASSEMBLY,0.05399316493880902,-1.85523026923245,16,GO:BP,0.00599762280552065,-0.6122490907869331,0.40701791892395395,Acute_HR
GOBP_CYTOKINESIS,0.895931793523235,0.8396778346456457,36,GO:BP,0.7308285163776493,0.22900494219636963,0.01845766414618504,Acute_HR
GOBP_CYTOKINETIC_PROCESS,0.7221159170958326,-1.0002487505854205,15,GO:BP,0.45911047345767575,-0.334664570625865,0.026856349843076353,Acute_HR
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,0.6321748725840797,-1.0839231815063888,12,GO:BP,0.34944694797214254,-0.38911694636070954,0.03181603148175515,Acute_HR
GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,0.782282435760836,0.9333975695291599,31,GO:BP,0.5545123586894041,0.26342868113572304,0.022609715273702067,Acute_HR
GOBP_CYTOPLASMIC_TRANSLATIONAL_INITIATION,0.2976776521447508,1.3873521317735846,24,GO:BP,0.08315606265712629,0.417499841774715,0.06810212342120854,Acute_HR
GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS,0.9199729412544871,0.7881078718366088,28,GO:BP,0.7826926791578134,0.2280696106636239,0.01748146169734425,Acute_HR
GOBP_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT,0.25885453036551537,1.402874223420826,34,GO:BP,0.06626968882059163,0.3873255401689937,0.07637786940746528,Acute_HR
GOBP_CYTOSOLIC_TRANSPORT,0.9375673260055651,0.7728474191193014,27,GO:BP,0.8129119813881349,0.22613259028211663,0.016980108009108034,Acute_HR
GOBP_DEFENSE_RESPONSE_TO_VIRUS,0.7503523957915302,0.9633846316202843,23,GO:BP,0.5067724458204335,0.2927818105030767,0.024222803698138434,Acute_HR
GOBP_DENDRITE_DEVELOPMENT,0.9803655723537028,0.6643069699094531,24,GO:BP,0.92264552310965,0.19991179490420832,0.015105411989579732,Acute_HR
GOBP_DENDRITE_MORPHOGENESIS,0.5507357623726346,1.1650913961849108,12,GO:BP,0.267578125,0.42624053660887534,0.036217061511963806,Acute_HR
GOBP_DENDRITIC_SPINE_DEVELOPMENT,0.968029840711626,0.6686707298978621,11,GO:BP,0.8757431629013079,0.2521991160006793,0.016215157327071697,Acute_HR
GOBP_DEPHOSPHORYLATION,0.4818203937036587,-1.1929836033644963,24,GO:BP,0.2146553508590354,-0.353422684090531,0.04242578959526126,Acute_HR
GOBP_DETECTION_OF_ABIOTIC_STIMULUS,0.9656268382352943,0.6795350286641202,12,GO:BP,0.870703125,0.2486031363812017,0.01608756978243887,Acute_HR
GOBP_DETOXIFICATION,0.7023756633345674,1.0117573284954853,48,GO:BP,0.43465045592705165,0.2583297691480564,0.02649078279392753,Acute_HR
GOBP_DEVELOPMENTAL_CELL_GROWTH,0.7928455776269947,0.9234946590180113,26,GO:BP,0.5668789808917197,0.2721283656904302,0.022375565580758854,Acute_HR
GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS,0.7114516817559275,1.0062577949252334,25,GO:BP,0.4424453472625266,0.2996688714986241,0.026498292629130466,Acute_HR
GOBP_DEVELOPMENTAL_MATURATION,0.5527445800072569,1.1424030196753963,26,GO:BP,0.2692530399536769,0.33663461252136456,0.03583893393457416,Acute_HR
GOBP_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS,0.6647081534503015,1.0578062880241743,16,GO:BP,0.37991858887381275,0.35503341594522186,0.029224431605643232,Acute_HR
GOBP_DE_NOVO_POST_TRANSLATIONAL_PROTEIN_FOLDING,0.3415900436322179,1.386192609707832,14,GO:BP,0.10839366073175503,0.4851100350576021,0.05960075543425571,Acute_HR
GOBP_DE_NOVO_PROTEIN_FOLDING,0.43105074241943087,1.2716053115897894,16,GO:BP,0.17193254506687342,0.42679116452510046,0.04625714225727017,Acute_HR
GOBP_DICARBOXYLIC_ACID_TRANSPORT,0.5593507285904268,-1.1548874054093416,12,GO:BP,0.27714051618189267,-0.41459235142363926,0.03647983573161033,Acute_HR
GOBP_DIGESTION,0.5863054286970183,1.1221068334746402,14,GO:BP,0.30600665231852864,0.3926909446155461,0.0335126487672167,Acute_HR
